scenario,run,species,latin,group,species_order,indicator,value
SSP5-8.5,68,PennahiaArgentata,Pennahia argentata,Mid-trophic species,11,mean_tl,2.91047665185185
SSP5-8.5,69,PennahiaArgentata,Pennahia argentata,Mid-trophic species,11,mean_tl,2.8974216962963
SSP5-8.5,70,PennahiaArgentata,Pennahia argentata,Mid-trophic species,11,mean_tl,2.90020654567901
SSP5-8.5,71,PennahiaArgentata,Pennahia argentata,Mid-trophic species,11,mean_tl,2.8997971345679
SSP5-8.5,72,PennahiaArgentata,Pennahia argentata,Mid-trophic species,11,mean_tl,2.90477407407407
SSP5-8.5,73,PennahiaArgentata,Pennahia argentata,Mid-trophic species,11,mean_tl,2.89862153950617
SSP5-8.5,74,PennahiaArgentata,Pennahia argentata,Mid-trophic species,11,mean_tl,2.89539496790123
SSP5-8.5,75,PennahiaArgentata,Pennahia argentata,Mid-trophic species,11,mean_tl,2.89793039876543
SSP5-8.5,76,PennahiaArgentata,Pennahia argentata,Mid-trophic species,11,mean_tl,2.89839459753086
SSP5-8.5,77,PennahiaArgentata,Pennahia argentata,Mid-trophic species,11,mean_tl,2.90613327407407
SSP5-8.5,78,PennahiaArgentata,Pennahia argentata,Mid-trophic species,11,mean_tl,2.90236549382716
SSP5-8.5,79,PennahiaArgentata,Pennahia argentata,Mid-trophic species,11,mean_tl,2.90829558765432
SSP5-8.5,80,PennahiaArgentata,Pennahia argentata,Mid-trophic species,11,mean_tl,2.89292727777778
SSP5-8.5,81,PennahiaArgentata,Pennahia argentata,Mid-trophic species,11,mean_tl,2.89764527530864
SSP5-8.5,82,PennahiaArgentata,Pennahia argentata,Mid-trophic species,11,mean_tl,2.90053122592593
SSP5-8.5,83,PennahiaArgentata,Pennahia argentata,Mid-trophic species,11,mean_tl,2.9049385691358
SSP5-8.5,84,PennahiaArgentata,Pennahia argentata,Mid-trophic species,11,mean_tl,2.90149430246914
SSP5-8.5,85,PennahiaArgentata,Pennahia argentata,Mid-trophic species,11,mean_tl,2.90665871358025
SSP5-8.5,86,PennahiaArgentata,Pennahia argentata,Mid-trophic species,11,mean_tl,2.89717768395062
SSP5-8.5,87,PennahiaArgentata,Pennahia argentata,Mid-trophic species,11,mean_tl,2.90234510740741
SSP5-8.5,88,PennahiaArgentata,Pennahia argentata,Mid-trophic species,11,mean_tl,2.8974275654321
SSP5-8.5,89,PennahiaArgentata,Pennahia argentata,Mid-trophic species,11,mean_tl,2.89823451604938
SSP5-8.5,90,PennahiaArgentata,Pennahia argentata,Mid-trophic species,11,mean_tl,2.89888559382716
SSP5-8.5,91,PennahiaArgentata,Pennahia argentata,Mid-trophic species,11,mean_tl,2.90415865555556
SSP5-8.5,92,PennahiaArgentata,Pennahia argentata,Mid-trophic species,11,mean_tl,2.90466512839506
SSP5-8.5,93,PennahiaArgentata,Pennahia argentata,Mid-trophic species,11,mean_tl,2.8986194037037
SSP5-8.5,94,PennahiaArgentata,Pennahia argentata,Mid-trophic species,11,mean_tl,2.89610935185185
SSP5-8.5,95,PennahiaArgentata,Pennahia argentata,Mid-trophic species,11,mean_tl,2.89785275432099
SSP5-8.5,96,PennahiaArgentata,Pennahia argentata,Mid-trophic species,11,mean_tl,2.88876746296296
SSP5-8.5,97,PennahiaArgentata,Pennahia argentata,Mid-trophic species,11,mean_tl,2.8964766691358
SSP5-8.5,98,PennahiaArgentata,Pennahia argentata,Mid-trophic species,11,mean_tl,2.89607491234568
SSP5-8.5,99,PennahiaArgentata,Pennahia argentata,Mid-trophic species,11,mean_tl,2.89428825432099
SSP5-8.5,100,PennahiaArgentata,Pennahia argentata,Mid-trophic species,11,mean_tl,2.89785262962963
SSP5-8.5,1,PampusArgenteus,Pampus argenteus,Mid-trophic species,12,mean_tl,2.81902371975309
SSP5-8.5,2,PampusArgenteus,Pampus argenteus,Mid-trophic species,12,mean_tl,2.81190442345679
SSP5-8.5,3,PampusArgenteus,Pampus argenteus,Mid-trophic species,12,mean_tl,2.82352450617284
SSP5-8.5,4,PampusArgenteus,Pampus argenteus,Mid-trophic species,12,mean_tl,2.81694533827161
SSP5-8.5,5,PampusArgenteus,Pampus argenteus,Mid-trophic species,12,mean_tl,2.81909469012346
SSP5-8.5,6,PampusArgenteus,Pampus argenteus,Mid-trophic species,12,mean_tl,2.82314935061728
SSP5-8.5,7,PampusArgenteus,Pampus argenteus,Mid-trophic species,12,mean_tl,2.8189531654321
SSP5-8.5,8,PampusArgenteus,Pampus argenteus,Mid-trophic species,12,mean_tl,2.80718278641975
SSP5-8.5,9,PampusArgenteus,Pampus argenteus,Mid-trophic species,12,mean_tl,2.81576550123457
SSP5-8.5,10,PampusArgenteus,Pampus argenteus,Mid-trophic species,12,mean_tl,2.81020473703704
SSP5-8.5,11,PampusArgenteus,Pampus argenteus,Mid-trophic species,12,mean_tl,2.82426397901235
SSP5-8.5,12,PampusArgenteus,Pampus argenteus,Mid-trophic species,12,mean_tl,2.81601152839506
SSP5-8.5,13,PampusArgenteus,Pampus argenteus,Mid-trophic species,12,mean_tl,2.81700671481482
SSP5-8.5,14,PampusArgenteus,Pampus argenteus,Mid-trophic species,12,mean_tl,2.81494708765432
SSP5-8.5,15,PampusArgenteus,Pampus argenteus,Mid-trophic species,12,mean_tl,2.81371562222222
SSP5-8.5,16,PampusArgenteus,Pampus argenteus,Mid-trophic species,12,mean_tl,2.82837697654321
SSP5-8.5,17,PampusArgenteus,Pampus argenteus,Mid-trophic species,12,mean_tl,2.82723644197531
SSP5-8.5,18,PampusArgenteus,Pampus argenteus,Mid-trophic species,12,mean_tl,2.82117931975309
SSP5-8.5,19,PampusArgenteus,Pampus argenteus,Mid-trophic species,12,mean_tl,2.8206289037037
SSP5-8.5,20,PampusArgenteus,Pampus argenteus,Mid-trophic species,12,mean_tl,2.82373590493827
SSP5-8.5,21,PampusArgenteus,Pampus argenteus,Mid-trophic species,12,mean_tl,2.82411083209877
SSP5-8.5,22,PampusArgenteus,Pampus argenteus,Mid-trophic species,12,mean_tl,2.81949469506173
SSP5-8.5,23,PampusArgenteus,Pampus argenteus,Mid-trophic species,12,mean_tl,2.81914744938272
SSP5-8.5,24,PampusArgenteus,Pampus argenteus,Mid-trophic species,12,mean_tl,2.81245802098765
SSP5-8.5,25,PampusArgenteus,Pampus argenteus,Mid-trophic species,12,mean_tl,2.82905166296296
SSP5-8.5,26,PampusArgenteus,Pampus argenteus,Mid-trophic species,12,mean_tl,2.82753407901235
SSP5-8.5,27,PampusArgenteus,Pampus argenteus,Mid-trophic species,12,mean_tl,2.81776451358025
SSP5-8.5,28,PampusArgenteus,Pampus argenteus,Mid-trophic species,12,mean_tl,2.8215984654321
SSP5-8.5,29,PampusArgenteus,Pampus argenteus,Mid-trophic species,12,mean_tl,2.82219006296296
SSP5-8.5,30,PampusArgenteus,Pampus argenteus,Mid-trophic species,12,mean_tl,2.82256298518519
SSP5-8.5,31,PampusArgenteus,Pampus argenteus,Mid-trophic species,12,mean_tl,2.81626994938272
SSP5-8.5,32,PampusArgenteus,Pampus argenteus,Mid-trophic species,12,mean_tl,2.81479071234568
SSP5-8.5,33,PampusArgenteus,Pampus argenteus,Mid-trophic species,12,mean_tl,2.81825603827161
SSP5-8.5,34,PampusArgenteus,Pampus argenteus,Mid-trophic species,12,mean_tl,2.81442317530864
SSP5-8.5,35,PampusArgenteus,Pampus argenteus,Mid-trophic species,12,mean_tl,2.82087179506173
SSP5-8.5,36,PampusArgenteus,Pampus argenteus,Mid-trophic species,12,mean_tl,2.81860735802469
SSP5-8.5,37,PampusArgenteus,Pampus argenteus,Mid-trophic species,12,mean_tl,2.82902290617284
SSP5-8.5,38,PampusArgenteus,Pampus argenteus,Mid-trophic species,12,mean_tl,2.83202167777778
SSP5-8.5,39,PampusArgenteus,Pampus argenteus,Mid-trophic species,12,mean_tl,2.82830834444444
SSP5-8.5,40,PampusArgenteus,Pampus argenteus,Mid-trophic species,12,mean_tl,2.81330733950617
SSP5-8.5,41,PampusArgenteus,Pampus argenteus,Mid-trophic species,12,mean_tl,2.82073187407407
SSP5-8.5,42,PampusArgenteus,Pampus argenteus,Mid-trophic species,12,mean_tl,2.81863874691358
SSP5-8.5,43,PampusArgenteus,Pampus argenteus,Mid-trophic species,12,mean_tl,2.82216839876543
SSP5-8.5,44,PampusArgenteus,Pampus argenteus,Mid-trophic species,12,mean_tl,2.81848472345679
SSP5-8.5,45,PampusArgenteus,Pampus argenteus,Mid-trophic species,12,mean_tl,2.81994557654321
SSP5-8.5,46,PampusArgenteus,Pampus argenteus,Mid-trophic species,12,mean_tl,2.81356012716049
SSP5-8.5,47,PampusArgenteus,Pampus argenteus,Mid-trophic species,12,mean_tl,2.81164907037037
SSP5-8.5,48,PampusArgenteus,Pampus argenteus,Mid-trophic species,12,mean_tl,2.81452638765432
SSP5-8.5,49,PampusArgenteus,Pampus argenteus,Mid-trophic species,12,mean_tl,2.82288250740741
SSP5-8.5,50,PampusArgenteus,Pampus argenteus,Mid-trophic species,12,mean_tl,2.82344542592593
SSP5-8.5,51,PampusArgenteus,Pampus argenteus,Mid-trophic species,12,mean_tl,2.82384056296296
SSP5-8.5,52,PampusArgenteus,Pampus argenteus,Mid-trophic species,12,mean_tl,2.82035145925926
SSP5-8.5,53,PampusArgenteus,Pampus argenteus,Mid-trophic species,12,mean_tl,2.82557490493827
SSP5-8.5,54,PampusArgenteus,Pampus argenteus,Mid-trophic species,12,mean_tl,2.80607313333333
SSP5-8.5,55,PampusArgenteus,Pampus argenteus,Mid-trophic species,12,mean_tl,2.82109590740741
SSP5-8.5,56,PampusArgenteus,Pampus argenteus,Mid-trophic species,12,mean_tl,2.80645262716049
SSP5-8.5,57,PampusArgenteus,Pampus argenteus,Mid-trophic species,12,mean_tl,2.81636176049383
SSP5-8.5,58,PampusArgenteus,Pampus argenteus,Mid-trophic species,12,mean_tl,2.8280170037037
SSP5-8.5,59,PampusArgenteus,Pampus argenteus,Mid-trophic species,12,mean_tl,2.81845862469136
SSP5-8.5,60,PampusArgenteus,Pampus argenteus,Mid-trophic species,12,mean_tl,2.81174311111111
SSP5-8.5,61,PampusArgenteus,Pampus argenteus,Mid-trophic species,12,mean_tl,2.81713541975309
SSP5-8.5,62,PampusArgenteus,Pampus argenteus,Mid-trophic species,12,mean_tl,2.82079243950617
SSP5-8.5,63,PampusArgenteus,Pampus argenteus,Mid-trophic species,12,mean_tl,2.82422959753086
SSP5-8.5,64,PampusArgenteus,Pampus argenteus,Mid-trophic species,12,mean_tl,2.82295029382716
SSP5-8.5,65,PampusArgenteus,Pampus argenteus,Mid-trophic species,12,mean_tl,2.82355247530864
SSP5-8.5,66,PampusArgenteus,Pampus argenteus,Mid-trophic species,12,mean_tl,2.8232681691358
SSP5-8.5,67,PampusArgenteus,Pampus argenteus,Mid-trophic species,12,mean_tl,2.82171144197531
SSP5-8.5,68,PampusArgenteus,Pampus argenteus,Mid-trophic species,12,mean_tl,2.81590634567901
SSP5-8.5,69,PampusArgenteus,Pampus argenteus,Mid-trophic species,12,mean_tl,2.8211010308642
SSP5-8.5,70,PampusArgenteus,Pampus argenteus,Mid-trophic species,12,mean_tl,2.81237234197531
SSP5-8.5,71,PampusArgenteus,Pampus argenteus,Mid-trophic species,12,mean_tl,2.81318055802469
SSP5-8.5,72,PampusArgenteus,Pampus argenteus,Mid-trophic species,12,mean_tl,2.8289769
SSP5-8.5,73,PampusArgenteus,Pampus argenteus,Mid-trophic species,12,mean_tl,2.82394067901235
SSP5-8.5,74,PampusArgenteus,Pampus argenteus,Mid-trophic species,12,mean_tl,2.81761732716049
SSP5-8.5,75,PampusArgenteus,Pampus argenteus,Mid-trophic species,12,mean_tl,2.81591822222222
SSP5-8.5,76,PampusArgenteus,Pampus argenteus,Mid-trophic species,12,mean_tl,2.81123231111111
SSP5-8.5,77,PampusArgenteus,Pampus argenteus,Mid-trophic species,12,mean_tl,2.81922879259259
SSP5-8.5,78,PampusArgenteus,Pampus argenteus,Mid-trophic species,12,mean_tl,2.81516933580247
SSP5-8.5,79,PampusArgenteus,Pampus argenteus,Mid-trophic species,12,mean_tl,2.82894406296296
SSP5-8.5,80,PampusArgenteus,Pampus argenteus,Mid-trophic species,12,mean_tl,2.80537727777778
SSP5-8.5,81,PampusArgenteus,Pampus argenteus,Mid-trophic species,12,mean_tl,2.80756809259259
SSP5-8.5,82,PampusArgenteus,Pampus argenteus,Mid-trophic species,12,mean_tl,2.82168461851852
SSP5-8.5,83,PampusArgenteus,Pampus argenteus,Mid-trophic species,12,mean_tl,2.81454192592593
SSP5-8.5,84,PampusArgenteus,Pampus argenteus,Mid-trophic species,12,mean_tl,2.82904680617284
SSP5-8.5,85,PampusArgenteus,Pampus argenteus,Mid-trophic species,12,mean_tl,2.80536107530864
SSP5-8.5,86,PampusArgenteus,Pampus argenteus,Mid-trophic species,12,mean_tl,2.81756697283951
SSP5-8.5,87,PampusArgenteus,Pampus argenteus,Mid-trophic species,12,mean_tl,2.81582608765432
SSP5-8.5,88,PampusArgenteus,Pampus argenteus,Mid-trophic species,12,mean_tl,2.81807314444444
SSP5-8.5,89,PampusArgenteus,Pampus argenteus,Mid-trophic species,12,mean_tl,2.82033814938272
SSP5-8.5,90,PampusArgenteus,Pampus argenteus,Mid-trophic species,12,mean_tl,2.8194129037037
SSP5-8.5,91,PampusArgenteus,Pampus argenteus,Mid-trophic species,12,mean_tl,2.82294431851852
SSP5-8.5,92,PampusArgenteus,Pampus argenteus,Mid-trophic species,12,mean_tl,2.82676092345679
SSP5-8.5,93,PampusArgenteus,Pampus argenteus,Mid-trophic species,12,mean_tl,2.8118724037037
SSP5-8.5,94,PampusArgenteus,Pampus argenteus,Mid-trophic species,12,mean_tl,2.82006408518519
SSP5-8.5,95,PampusArgenteus,Pampus argenteus,Mid-trophic species,12,mean_tl,2.82755670740741
SSP5-8.5,96,PampusArgenteus,Pampus argenteus,Mid-trophic species,12,mean_tl,2.81348055061728
SSP5-8.5,97,PampusArgenteus,Pampus argenteus,Mid-trophic species,12,mean_tl,2.82069035061728
SSP5-8.5,98,PampusArgenteus,Pampus argenteus,Mid-trophic species,12,mean_tl,2.82147454938272
SSP5-8.5,99,PampusArgenteus,Pampus argenteus,Mid-trophic species,12,mean_tl,2.82253199876543
SSP5-8.5,100,PampusArgenteus,Pampus argenteus,Mid-trophic species,12,mean_tl,2.81888922962963
SSP5-8.5,1,LarimichthysPolyactis,Larimichthys polyactis,Mid-trophic species,13,mean_tl,2.6031482037037
SSP5-8.5,2,LarimichthysPolyactis,Larimichthys polyactis,Mid-trophic species,13,mean_tl,2.60396462345679
SSP5-8.5,3,LarimichthysPolyactis,Larimichthys polyactis,Mid-trophic species,13,mean_tl,2.61438431111111
SSP5-8.5,4,LarimichthysPolyactis,Larimichthys polyactis,Mid-trophic species,13,mean_tl,2.60682031604938
SSP5-8.5,5,LarimichthysPolyactis,Larimichthys polyactis,Mid-trophic species,13,mean_tl,2.60897957654321
SSP5-8.5,6,LarimichthysPolyactis,Larimichthys polyactis,Mid-trophic species,13,mean_tl,2.60993550123457
SSP5-8.5,7,LarimichthysPolyactis,Larimichthys polyactis,Mid-trophic species,13,mean_tl,2.6073509617284
SSP5-8.5,8,LarimichthysPolyactis,Larimichthys polyactis,Mid-trophic species,13,mean_tl,2.60871538765432
SSP5-8.5,9,LarimichthysPolyactis,Larimichthys polyactis,Mid-trophic species,13,mean_tl,2.60160975185185
SSP5-8.5,10,LarimichthysPolyactis,Larimichthys polyactis,Mid-trophic species,13,mean_tl,2.60345509876543
SSP5-8.5,11,LarimichthysPolyactis,Larimichthys polyactis,Mid-trophic species,13,mean_tl,2.61504458765432
SSP5-8.5,12,LarimichthysPolyactis,Larimichthys polyactis,Mid-trophic species,13,mean_tl,2.6005888308642
SSP5-8.5,13,LarimichthysPolyactis,Larimichthys polyactis,Mid-trophic species,13,mean_tl,2.60143352716049
SSP5-8.5,14,LarimichthysPolyactis,Larimichthys polyactis,Mid-trophic species,13,mean_tl,2.6072737037037
SSP5-8.5,15,LarimichthysPolyactis,Larimichthys polyactis,Mid-trophic species,13,mean_tl,2.59846405432099
SSP5-8.5,16,LarimichthysPolyactis,Larimichthys polyactis,Mid-trophic species,13,mean_tl,2.6036660345679
SSP5-8.5,17,LarimichthysPolyactis,Larimichthys polyactis,Mid-trophic species,13,mean_tl,2.60439978641975
SSP5-8.5,18,LarimichthysPolyactis,Larimichthys polyactis,Mid-trophic species,13,mean_tl,2.59323876666667
SSP5-8.5,19,LarimichthysPolyactis,Larimichthys polyactis,Mid-trophic species,13,mean_tl,2.60777160246914
SSP5-8.5,20,LarimichthysPolyactis,Larimichthys polyactis,Mid-trophic species,13,mean_tl,2.6051587345679
SSP5-8.5,21,LarimichthysPolyactis,Larimichthys polyactis,Mid-trophic species,13,mean_tl,2.6041315308642
SSP5-8.5,22,LarimichthysPolyactis,Larimichthys polyactis,Mid-trophic species,13,mean_tl,2.59972651111111
SSP5-8.5,23,LarimichthysPolyactis,Larimichthys polyactis,Mid-trophic species,13,mean_tl,2.60406618518519
SSP5-8.5,24,LarimichthysPolyactis,Larimichthys polyactis,Mid-trophic species,13,mean_tl,2.61095403580247
SSP5-8.5,25,LarimichthysPolyactis,Larimichthys polyactis,Mid-trophic species,13,mean_tl,2.60196404938272
SSP5-8.5,26,LarimichthysPolyactis,Larimichthys polyactis,Mid-trophic species,13,mean_tl,2.60660265679012
SSP5-8.5,27,LarimichthysPolyactis,Larimichthys polyactis,Mid-trophic species,13,mean_tl,2.60578900123457
SSP5-8.5,28,LarimichthysPolyactis,Larimichthys polyactis,Mid-trophic species,13,mean_tl,2.61060129876543
SSP5-8.5,29,LarimichthysPolyactis,Larimichthys polyactis,Mid-trophic species,13,mean_tl,2.60902841728395
SSP5-8.5,30,LarimichthysPolyactis,Larimichthys polyactis,Mid-trophic species,13,mean_tl,2.60486245185185
SSP5-8.5,31,LarimichthysPolyactis,Larimichthys polyactis,Mid-trophic species,13,mean_tl,2.60748040246914
SSP5-8.5,32,LarimichthysPolyactis,Larimichthys polyactis,Mid-trophic species,13,mean_tl,2.59307969382716
SSP5-8.5,33,LarimichthysPolyactis,Larimichthys polyactis,Mid-trophic species,13,mean_tl,2.59913245679012
SSP5-8.5,34,LarimichthysPolyactis,Larimichthys polyactis,Mid-trophic species,13,mean_tl,2.60260551604938
SSP5-8.5,35,LarimichthysPolyactis,Larimichthys polyactis,Mid-trophic species,13,mean_tl,2.60182418518519
SSP5-8.5,36,LarimichthysPolyactis,Larimichthys polyactis,Mid-trophic species,13,mean_tl,2.60508317160494
SSP5-8.5,37,LarimichthysPolyactis,Larimichthys polyactis,Mid-trophic species,13,mean_tl,2.60376936049383
SSP5-8.5,38,LarimichthysPolyactis,Larimichthys polyactis,Mid-trophic species,13,mean_tl,2.61242762716049
SSP5-8.5,39,LarimichthysPolyactis,Larimichthys polyactis,Mid-trophic species,13,mean_tl,2.60522850617284
SSP5-8.5,40,LarimichthysPolyactis,Larimichthys polyactis,Mid-trophic species,13,mean_tl,2.59837795925926
SSP5-8.5,41,LarimichthysPolyactis,Larimichthys polyactis,Mid-trophic species,13,mean_tl,2.60570050617284
SSP5-8.5,42,LarimichthysPolyactis,Larimichthys polyactis,Mid-trophic species,13,mean_tl,2.60572803333333
SSP5-8.5,43,LarimichthysPolyactis,Larimichthys polyactis,Mid-trophic species,13,mean_tl,2.60577171728395
SSP5-8.5,44,LarimichthysPolyactis,Larimichthys polyactis,Mid-trophic species,13,mean_tl,2.61022538271605
SSP5-8.5,45,LarimichthysPolyactis,Larimichthys polyactis,Mid-trophic species,13,mean_tl,2.61110501604938
SSP5-8.5,46,LarimichthysPolyactis,Larimichthys polyactis,Mid-trophic species,13,mean_tl,2.60424061728395
SSP5-8.5,47,LarimichthysPolyactis,Larimichthys polyactis,Mid-trophic species,13,mean_tl,2.60523484320988
SSP5-8.5,48,LarimichthysPolyactis,Larimichthys polyactis,Mid-trophic species,13,mean_tl,2.60997638641975
SSP5-8.5,49,LarimichthysPolyactis,Larimichthys polyactis,Mid-trophic species,13,mean_tl,2.61009020617284
SSP5-8.5,50,LarimichthysPolyactis,Larimichthys polyactis,Mid-trophic species,13,mean_tl,2.60653684691358
SSP5-8.5,51,LarimichthysPolyactis,Larimichthys polyactis,Mid-trophic species,13,mean_tl,2.59692407530864
SSP5-8.5,52,LarimichthysPolyactis,Larimichthys polyactis,Mid-trophic species,13,mean_tl,2.60776527777778
SSP5-8.5,53,LarimichthysPolyactis,Larimichthys polyactis,Mid-trophic species,13,mean_tl,2.60499135432099
SSP5-8.5,54,LarimichthysPolyactis,Larimichthys polyactis,Mid-trophic species,13,mean_tl,2.59870254814815
SSP5-8.5,55,LarimichthysPolyactis,Larimichthys polyactis,Mid-trophic species,13,mean_tl,2.60504636049383
SSP5-8.5,56,LarimichthysPolyactis,Larimichthys polyactis,Mid-trophic species,13,mean_tl,2.6083959654321
SSP5-8.5,57,LarimichthysPolyactis,Larimichthys polyactis,Mid-trophic species,13,mean_tl,2.61009704444444
SSP5-8.5,58,LarimichthysPolyactis,Larimichthys polyactis,Mid-trophic species,13,mean_tl,2.61167670246914
SSP5-8.5,59,LarimichthysPolyactis,Larimichthys polyactis,Mid-trophic species,13,mean_tl,2.60851623209877
SSP5-8.5,60,LarimichthysPolyactis,Larimichthys polyactis,Mid-trophic species,13,mean_tl,2.61441028518519
SSP5-8.5,61,LarimichthysPolyactis,Larimichthys polyactis,Mid-trophic species,13,mean_tl,2.59939505679012
SSP5-8.5,62,LarimichthysPolyactis,Larimichthys polyactis,Mid-trophic species,13,mean_tl,2.60413332098765
SSP5-8.5,63,LarimichthysPolyactis,Larimichthys polyactis,Mid-trophic species,13,mean_tl,2.60112591728395
SSP5-8.5,64,LarimichthysPolyactis,Larimichthys polyactis,Mid-trophic species,13,mean_tl,2.60916770246914
SSP5-8.5,65,LarimichthysPolyactis,Larimichthys polyactis,Mid-trophic species,13,mean_tl,2.61002913580247
SSP5-8.5,66,LarimichthysPolyactis,Larimichthys polyactis,Mid-trophic species,13,mean_tl,2.59983563703704
SSP5-8.5,67,LarimichthysPolyactis,Larimichthys polyactis,Mid-trophic species,13,mean_tl,2.60597970493827
SSP5-8.5,68,LarimichthysPolyactis,Larimichthys polyactis,Mid-trophic species,13,mean_tl,2.60415829876543
SSP5-8.5,69,LarimichthysPolyactis,Larimichthys polyactis,Mid-trophic species,13,mean_tl,2.60047904938272
SSP5-8.5,70,LarimichthysPolyactis,Larimichthys polyactis,Mid-trophic species,13,mean_tl,2.60631280864198
SSP5-8.5,71,LarimichthysPolyactis,Larimichthys polyactis,Mid-trophic species,13,mean_tl,2.60655120493827
SSP5-8.5,72,LarimichthysPolyactis,Larimichthys polyactis,Mid-trophic species,13,mean_tl,2.59854430493827
SSP5-8.5,73,LarimichthysPolyactis,Larimichthys polyactis,Mid-trophic species,13,mean_tl,2.60360863827161
SSP5-8.5,74,LarimichthysPolyactis,Larimichthys polyactis,Mid-trophic species,13,mean_tl,2.60227710123457
SSP5-8.5,75,LarimichthysPolyactis,Larimichthys polyactis,Mid-trophic species,13,mean_tl,2.60390762839506
SSP5-8.5,76,LarimichthysPolyactis,Larimichthys polyactis,Mid-trophic species,13,mean_tl,2.6029194654321
SSP5-8.5,77,LarimichthysPolyactis,Larimichthys polyactis,Mid-trophic species,13,mean_tl,2.60396948395062
SSP5-8.5,78,LarimichthysPolyactis,Larimichthys polyactis,Mid-trophic species,13,mean_tl,2.60287370864198
SSP5-8.5,79,LarimichthysPolyactis,Larimichthys polyactis,Mid-trophic species,13,mean_tl,2.60767444320988
SSP5-8.5,80,LarimichthysPolyactis,Larimichthys polyactis,Mid-trophic species,13,mean_tl,2.59796562469136
SSP5-8.5,81,LarimichthysPolyactis,Larimichthys polyactis,Mid-trophic species,13,mean_tl,2.59873700987654
SSP5-8.5,82,LarimichthysPolyactis,Larimichthys polyactis,Mid-trophic species,13,mean_tl,2.60522287037037
SSP5-8.5,83,LarimichthysPolyactis,Larimichthys polyactis,Mid-trophic species,13,mean_tl,2.60833020123457
SSP5-8.5,84,LarimichthysPolyactis,Larimichthys polyactis,Mid-trophic species,13,mean_tl,2.5995685
