scenario,run,group,value,indicator
SSP1-2.6,50,Predator,2541374.57964198,biomass
SSP1-2.6,51,Predator,2473432.16528396,biomass
SSP1-2.6,52,Predator,2524792.7591605,biomass
SSP1-2.6,53,Predator,2496980.27838271,biomass
SSP1-2.6,54,Predator,2498713.16177778,biomass
SSP1-2.6,55,Predator,2571331.23728395,biomass
SSP1-2.6,56,Predator,2533460.00353086,biomass
SSP1-2.6,57,Predator,2459128.49544445,biomass
SSP1-2.6,58,Predator,2443713.22266666,biomass
SSP1-2.6,59,Predator,2554607.35067902,biomass
SSP1-2.6,60,Predator,2511502.68401235,biomass
SSP1-2.6,61,Predator,2508098.05075308,biomass
SSP1-2.6,62,Predator,2529905.64935803,biomass
SSP1-2.6,63,Predator,2478826.9814568,biomass
SSP1-2.6,64,Predator,2518518.87533333,biomass
SSP1-2.6,65,Predator,2484560.02403703,biomass
SSP1-2.6,66,Predator,2467610.5014321,biomass
SSP1-2.6,67,Predator,2432425.23625926,biomass
SSP1-2.6,68,Predator,2562411.08677778,biomass
SSP1-2.6,69,Predator,2502861.5402963,biomass
SSP1-2.6,70,Predator,2490205.12241975,biomass
SSP1-2.6,71,Predator,2520914.74344444,biomass
SSP1-2.6,72,Predator,2526339.60318518,biomass
SSP1-2.6,73,Predator,2464010.00080247,biomass
SSP1-2.6,74,Predator,2533043.61316049,biomass
SSP1-2.6,75,Predator,2476402.5637037,biomass
SSP1-2.6,76,Predator,2542504.80454321,biomass
SSP1-2.6,77,Predator,2472008.86028395,biomass
SSP1-2.6,78,Predator,2484584.36782716,biomass
SSP1-2.6,79,Predator,2466309.55861728,biomass
SSP1-2.6,80,Predator,2512889.25558025,biomass
SSP1-2.6,81,Predator,2469452.92698765,biomass
SSP1-2.6,82,Predator,2453406.14875308,biomass
SSP1-2.6,83,Predator,2493306.59448148,biomass
SSP1-2.6,84,Predator,2495800.54069136,biomass
SSP1-2.6,85,Predator,2500689.56396296,biomass
SSP1-2.6,86,Predator,2507804.63479012,biomass
SSP1-2.6,87,Predator,2541665.01858024,biomass
SSP1-2.6,88,Predator,2514646.85118518,biomass
SSP1-2.6,89,Predator,2520193.72190124,biomass
SSP1-2.6,90,Predator,2420756.92941975,biomass
SSP1-2.6,91,Predator,2446084.6384321,biomass
SSP1-2.6,92,Predator,2502208.54438272,biomass
SSP1-2.6,93,Predator,2511489.86282716,biomass
SSP1-2.6,94,Predator,2459322.62128395,biomass
SSP1-2.6,95,Predator,2538129.48503703,biomass
SSP1-2.6,96,Predator,2491548.1318642,biomass
SSP1-2.6,97,Predator,2491267.47898765,biomass
SSP1-2.6,98,Predator,2501227.14755555,biomass
SSP1-2.6,99,Predator,2514636.68432099,biomass
SSP1-2.6,100,Predator,2543277.29849383,biomass
SSP1-2.6,1,Invertebrate,1554952.37234568,biomass
SSP1-2.6,2,Invertebrate,1562658.64180247,biomass
SSP1-2.6,3,Invertebrate,1535737.06118518,biomass
SSP1-2.6,4,Invertebrate,1565851.61858025,biomass
SSP1-2.6,5,Invertebrate,1527535.46185185,biomass
SSP1-2.6,6,Invertebrate,1593796.05325926,biomass
SSP1-2.6,7,Invertebrate,1578936.07419753,biomass
SSP1-2.6,8,Invertebrate,1562187.39353086,biomass
SSP1-2.6,9,Invertebrate,1576274.22950617,biomass
SSP1-2.6,10,Invertebrate,1527580.10753086,biomass
SSP1-2.6,11,Invertebrate,1601453.54074074,biomass
SSP1-2.6,12,Invertebrate,1626047.16617284,biomass
SSP1-2.6,13,Invertebrate,1538410.24609877,biomass
SSP1-2.6,14,Invertebrate,1585798.52864198,biomass
SSP1-2.6,15,Invertebrate,1544376.65685185,biomass
SSP1-2.6,16,Invertebrate,1582428.76111111,biomass
SSP1-2.6,17,Invertebrate,1617627.25316049,biomass
SSP1-2.6,18,Invertebrate,1560869.27814815,biomass
SSP1-2.6,19,Invertebrate,1568332.1641358,biomass
SSP1-2.6,20,Invertebrate,1581982.61895062,biomass
SSP1-2.6,21,Invertebrate,1548201.7854321,biomass
SSP1-2.6,22,Invertebrate,1601922.12049383,biomass
SSP1-2.6,23,Invertebrate,1511047.92434568,biomass
SSP1-2.6,24,Invertebrate,1560679.70012346,biomass
SSP1-2.6,25,Invertebrate,1525579.83432099,biomass
SSP1-2.6,26,Invertebrate,1576941.21972839,biomass
SSP1-2.6,27,Invertebrate,1516635.56227161,biomass
SSP1-2.6,28,Invertebrate,1556617.31214815,biomass
SSP1-2.6,29,Invertebrate,1540618.12118518,biomass
SSP1-2.6,30,Invertebrate,1542199.35148148,biomass
SSP1-2.6,31,Invertebrate,1510316.34912346,biomass
SSP1-2.6,32,Invertebrate,1542611.65733333,biomass
SSP1-2.6,33,Invertebrate,1574694.50493827,biomass
SSP1-2.6,34,Invertebrate,1565342.33320988,biomass
SSP1-2.6,35,Invertebrate,1543171.47314815,biomass
SSP1-2.6,36,Invertebrate,1550749.11449383,biomass
SSP1-2.6,37,Invertebrate,1597953.82932099,biomass
SSP1-2.6,38,Invertebrate,1612703.83511111,biomass
SSP1-2.6,39,Invertebrate,1551131.04609876,biomass
SSP1-2.6,40,Invertebrate,1572882.30412346,biomass
SSP1-2.6,41,Invertebrate,1601952.54839506,biomass
SSP1-2.6,42,Invertebrate,1514599.93845679,biomass
SSP1-2.6,43,Invertebrate,1575034.86728395,biomass
SSP1-2.6,44,Invertebrate,1552317.38654321,biomass
SSP1-2.6,45,Invertebrate,1601763.59950617,biomass
SSP1-2.6,46,Invertebrate,1550102.13691358,biomass
SSP1-2.6,47,Invertebrate,1529711.37414815,biomass
SSP1-2.6,48,Invertebrate,1548018.61549383,biomass
SSP1-2.6,49,Invertebrate,1566750.0531358,biomass
SSP1-2.6,50,Invertebrate,1581559.59728395,biomass
SSP1-2.6,51,Invertebrate,1585597.89198765,biomass
SSP1-2.6,52,Invertebrate,1597065.01214815,biomass
SSP1-2.6,53,Invertebrate,1553197.28234568,biomass
SSP1-2.6,54,Invertebrate,1540558.51604938,biomass
SSP1-2.6,55,Invertebrate,1572536.23649383,biomass
SSP1-2.6,56,Invertebrate,1547038.49087654,biomass
SSP1-2.6,57,Invertebrate,1546555.5854321,biomass
SSP1-2.6,58,Invertebrate,1632667.40191358,biomass
SSP1-2.6,59,Invertebrate,1623515.77981481,biomass
SSP1-2.6,60,Invertebrate,1568949.37135803,biomass
SSP1-2.6,61,Invertebrate,1530877.69271605,biomass
SSP1-2.6,62,Invertebrate,1526213.41962963,biomass
SSP1-2.6,63,Invertebrate,1556647.77511111,biomass
SSP1-2.6,64,Invertebrate,1590339.52259259,biomass
SSP1-2.6,65,Invertebrate,1534218.08987654,biomass
SSP1-2.6,66,Invertebrate,1566707.57285185,biomass
SSP1-2.6,67,Invertebrate,1572239.34950617,biomass
SSP1-2.6,68,Invertebrate,1556897.52283951,biomass
SSP1-2.6,69,Invertebrate,1589676.30654321,biomass
SSP1-2.6,70,Invertebrate,1623207.46814815,biomass
SSP1-2.6,71,Invertebrate,1557241.6805679,biomass
SSP1-2.6,72,Invertebrate,1588994.65148148,biomass
SSP1-2.6,73,Invertebrate,1572873.45037037,biomass
SSP1-2.6,74,Invertebrate,1543226.78864198,biomass
SSP1-2.6,75,Invertebrate,1561189.63535803,biomass
SSP1-2.6,76,Invertebrate,1571587.42777778,biomass
SSP1-2.6,77,Invertebrate,1633527.57271605,biomass
SSP1-2.6,78,Invertebrate,1595588.29123457,biomass
SSP1-2.6,79,Invertebrate,1578337.92,biomass
SSP1-2.6,80,Invertebrate,1597168.05314815,biomass
SSP1-2.6,81,Invertebrate,1556104.53351852,biomass
SSP1-2.6,82,Invertebrate,1553692.75345679,biomass
SSP1-2.6,83,Invertebrate,1567400.78061729,biomass
SSP1-2.6,84,Invertebrate,1570416.71481482,biomass
SSP1-2.6,85,Invertebrate,1546569.71018518,biomass
SSP1-2.6,86,Invertebrate,1590767.14864197,biomass
SSP1-2.6,87,Invertebrate,1587976.16740741,biomass
SSP1-2.6,88,Invertebrate,1561166.13080247,biomass
SSP1-2.6,89,Invertebrate,1572912.5154321,biomass
SSP1-2.6,90,Invertebrate,1554037.52320988,biomass
SSP1-2.6,91,Invertebrate,1546153.82598766,biomass
SSP1-2.6,92,Invertebrate,1622549.68975309,biomass
SSP1-2.6,93,Invertebrate,1532575.6958642,biomass
SSP1-2.6,94,Invertebrate,1576984.36476543,biomass
SSP1-2.6,95,Invertebrate,1587450.24111111,biomass
SSP1-2.6,96,Invertebrate,1612650.1391358,biomass
SSP1-2.6,97,Invertebrate,1583696.6362963,biomass
SSP1-2.6,98,Invertebrate,1590985.52950617,biomass
SSP1-2.6,99,Invertebrate,1577782.43037037,biomass
SSP1-2.6,100,Invertebrate,1573588.7662963,biomass
SSP1-2.6,1,Mid-trophic species,2613673.43812593,biomass
SSP1-2.6,2,Mid-trophic species,2516160.41211358,biomass
SSP1-2.6,3,Mid-trophic species,2506851.10591852,biomass
SSP1-2.6,4,Mid-trophic species,2567519.58170741,biomass
SSP1-2.6,5,Mid-trophic species,2591268.05133951,biomass
SSP1-2.6,6,Mid-trophic species,2539713.20541975,biomass
SSP1-2.6,7,Mid-trophic species,2475572.29407654,biomass
SSP1-2.6,8,Mid-trophic species,2545286.26240371,biomass
SSP1-2.6,9,Mid-trophic species,2558133.80588766,biomass
SSP1-2.6,10,Mid-trophic species,2580102.23590988,biomass
SSP1-2.6,11,Mid-trophic species,2512055.08353703,biomass
SSP1-2.6,12,Mid-trophic species,2527885.96968271,biomass
SSP1-2.6,13,Mid-trophic species,2559477.22714444,biomass
SSP1-2.6,14,Mid-trophic species,2564936.13819013,biomass
SSP1-2.6,15,Mid-trophic species,2532146.76853334,biomass
SSP1-2.6,16,Mid-trophic species,2521201.13055926,biomass
SSP1-2.6,17,Mid-trophic species,2512848.09899506,biomass
SSP1-2.6,18,Mid-trophic species,2521949.64807037,biomass
SSP1-2.6,19,Mid-trophic species,2525139.55353087,biomass
SSP1-2.6,20,Mid-trophic species,2468242.90233704,biomass
SSP1-2.6,21,Mid-trophic species,2588662.95994679,biomass
SSP1-2.6,22,Mid-trophic species,2490979.26079507,biomass
SSP1-2.6,23,Mid-trophic species,2582703.6428037,biomass
SSP1-2.6,24,Mid-trophic species,2480924.39648766,biomass
SSP1-2.6,25,Mid-trophic species,2552812.37514938,biomass
SSP1-2.6,26,Mid-trophic species,2488378.97201605,biomass
SSP1-2.6,27,Mid-trophic species,2543034.01959667,biomass
SSP1-2.6,28,Mid-trophic species,2553350.63590617,biomass
SSP1-2.6,29,Mid-trophic species,2598111.12280864,biomass
SSP1-2.6,30,Mid-trophic species,2551426.72781482,biomass
SSP1-2.6,31,Mid-trophic species,2578929.14471062,biomass
SSP1-2.6,32,Mid-trophic species,2577255.93161851,biomass
SSP1-2.6,33,Mid-trophic species,2524971.04532099,biomass
SSP1-2.6,34,Mid-trophic species,2452316.53030124,biomass
SSP1-2.6,35,Mid-trophic species,2535247.33748765,biomass
SSP1-2.6,36,Mid-trophic species,2511926.68104567,biomass
SSP1-2.6,37,Mid-trophic species,2527071.10915926,biomass
SSP1-2.6,38,Mid-trophic species,2507021.67813383,biomass
SSP1-2.6,39,Mid-trophic species,2600503.55705679,biomass
SSP1-2.6,40,Mid-trophic species,2538475.78037284,biomass
SSP1-2.6,41,Mid-trophic species,2540166.94029013,biomass
SSP1-2.6,42,Mid-trophic species,2619793.01677778,biomass
SSP1-2.6,43,Mid-trophic species,2495224.65238272,biomass
SSP1-2.6,44,Mid-trophic species,2546888.65063086,biomass
SSP1-2.6,45,Mid-trophic species,2621482.56021803,biomass
SSP1-2.6,46,Mid-trophic species,2526065.49349136,biomass
SSP1-2.6,47,Mid-trophic species,2542408.1331642,biomass
SSP1-2.6,48,Mid-trophic species,2587697.58618272,biomass
SSP1-2.6,49,Mid-trophic species,2590702.19019877,biomass
SSP1-2.6,50,Mid-trophic species,2503204.19147161,biomass
SSP1-2.6,51,Mid-trophic species,2498310.72555185,biomass
SSP1-2.6,52,Mid-trophic species,2545216.63746913,biomass
SSP1-2.6,53,Mid-trophic species,2560085.64955062,biomass
SSP1-2.6,54,Mid-trophic species,2526692.79425803,biomass
SSP1-2.6,55,Mid-trophic species,2446073.29162173,biomass
SSP1-2.6,56,Mid-trophic species,2516791.05647655,biomass
SSP1-2.6,57,Mid-trophic species,2469086.6604642,biomass
SSP1-2.6,58,Mid-trophic species,2488646.90378642,biomass
SSP1-2.6,59,Mid-trophic species,2514879.45009296,biomass
SSP1-2.6,60,Mid-trophic species,2522552.87283951,biomass
SSP1-2.6,61,Mid-trophic species,2614412.80388395,biomass
SSP1-2.6,62,Mid-trophic species,2530097.74271482,biomass
SSP1-2.6,63,Mid-trophic species,2544360.45444074,biomass
SSP1-2.6,64,Mid-trophic species,2488581.48639754,biomass
SSP1-2.6,65,Mid-trophic species,2550860.90977778,biomass
SSP1-2.6,66,Mid-trophic species,2579083.46192345,biomass
SSP1-2.6,67,Mid-trophic species,2600017.82251481,biomass
SSP1-2.6,68,Mid-trophic species,2555935.84082593,biomass
SSP1-2.6,69,Mid-trophic species,2522177.58860988,biomass
SSP1-2.6,70,Mid-trophic species,2519572.94687531,biomass
SSP1-2.6,71,Mid-trophic species,2567748.07883333,biomass
SSP1-2.6,72,Mid-trophic species,2607281.32010988,biomass
SSP1-2.6,73,Mid-trophic species,2587168.20454074,biomass
SSP1-2.6,74,Mid-trophic species,2592338.72322592,biomass
SSP1-2.6,75,Mid-trophic species,2468558.70902222,biomass
SSP1-2.6,76,Mid-trophic species,2473826.69863902,biomass
SSP1-2.6,77,Mid-trophic species,2545940.88966296,biomass
SSP1-2.6,78,Mid-trophic species,2558761.70756173,biomass
SSP1-2.6,79,Mid-trophic species,2545950.40762963,biomass
SSP1-2.6,80,Mid-trophic species,2600279.27049259,biomass
SSP1-2.6,81,Mid-trophic species,2513204.53007531,biomass
SSP1-2.6,82,Mid-trophic species,2556500.99933333,biomass
SSP1-2.6,83,Mid-trophic species,2515170.56237901,biomass
SSP1-2.6,84,Mid-trophic species,2550191.32565309,biomass
SSP1-2.6,85,Mid-trophic species,2558157.85546914,biomass
SSP1-2.6,86,Mid-trophic species,2493445.76040123,biomass
SSP1-2.6,87,Mid-trophic species,2522976.27914568,biomass
SSP1-2.6,88,Mid-trophic species,2510286.77512592,biomass
SSP1-2.6,89,Mid-trophic species,2532126.88670617,biomass
SSP1-2.6,90,Mid-trophic species,2564187.75240494,biomass
SSP1-2.6,91,Mid-trophic species,2501598.68946049,biomass
SSP1-2.6,92,Mid-trophic species,2506131.61781976,biomass
SSP1-2.6,93,Mid-trophic species,2558413.28806543,biomass
SSP1-2.6,94,Mid-trophic species,2556144.55063457,biomass
SSP1-2.6,95,Mid-trophic species,2464906.4521358,biomass
SSP1-2.6,96,Mid-trophic species,2577161.88691642,biomass
SSP1-2.6,97,Mid-trophic species,2547628.79236543,biomass
SSP1-2.6,98,Mid-trophic species,2482405.03327284,biomass
SSP1-2.6,99,Mid-trophic species,2507300.04995926,biomass
SSP1-2.6,100,Mid-trophic species,2498897.63933086,biomass
SSP5-8.5,1,Prey,701574.402592592,biomass
SSP5-8.5,2,Prey,739086.538888889,biomass
SSP5-8.5,3,Prey,729257.167901235,biomass
SSP5-8.5,4,Prey,745997.119012346,biomass
SSP5-8.5,5,Prey,720783.599506173,biomass
SSP5-8.5,6,Prey,747568.497160494,biomass
SSP5-8.5,7,Prey,715656.800123457,biomass
SSP5-8.5,8,Prey,737051.828765432,biomass
SSP5-8.5,9,Prey,758938.582345679,biomass
SSP5-8.5,10,Prey,755737.645185185,biomass
SSP5-8.5,11,Prey,732769.549382716,biomass
SSP5-8.5,12,Prey,739718.502962963,biomass
SSP5-8.5,13,Prey,732495.512222222,biomass
SSP5-8.5,14,Prey,754643.819629629,biomass
SSP5-8.5,15,Prey,746414.722839506,biomass
SSP5-8.5,16,Prey,712893.137037037,biomass
SSP5-8.5,17,Prey,755981.77691358,biomass
SSP5-8.5,18,Prey,708340.765679012,biomass
SSP5-8.5,19,Prey,749688.572469136,biomass
SSP5-8.5,20,Prey,715865.128641975,biomass
SSP5-8.5,21,Prey,741554.061604938,biomass
SSP5-8.5,22,Prey,771824.570740741,biomass
SSP5-8.5,23,Prey,721552.63691358,biomass
SSP5-8.5,24,Prey,727544.416790123,biomass
SSP5-8.5,25,Prey,739398.877901235,biomass
SSP5-8.5,26,Prey,737330.379876543,biomass
SSP5-8.5,27,Prey,744248.094197531,biomass
SSP5-8.5,28,Prey,744006.963827161,biomass
SSP5-8.5,29,Prey,743127.297283951,biomass
SSP5-8.5,30,Prey,767139.875802469,biomass
SSP5-8.5,31,Prey,728972.296296296,biomass
SSP5-8.5,32,Prey,736017.73382716,biomass
SSP5-8.5,33,Prey,718258.159135803,biomass
SSP5-8.5,34,Prey,739634.221481482,biomass
SSP5-8.5,35,Prey,714047.827407408,biomass
SSP5-8.5,36,Prey,745593.522222222,biomass
SSP5-8.5,37,Prey,753461.22308642,biomass
SSP5-8.5,38,Prey,719444.288765432,biomass
SSP5-8.5,39,Prey,736253.024074074,biomass
SSP5-8.5,40,Prey,731095.659382716,biomass
SSP5-8.5,41,Prey,742299.590493827,biomass
SSP5-8.5,42,Prey,738183.322345679,biomass
SSP5-8.5,43,Prey,711221.187901235,biomass
SSP5-8.5,44,Prey,754844.727160494,biomass
SSP5-8.5,45,Prey,716684.564197531,biomass
SSP5-8.5,46,Prey,736031.721851852,biomass
SSP5-8.5,47,Prey,718408.727037037,biomass
SSP5-8.5,48,Prey,746734.486790123,biomass
SSP5-8.5,49,Prey,804650.733333333,biomass
SSP5-8.5,50,Prey,731250.86925926,biomass
SSP5-8.5,51,Prey,758898.198765432,biomass
SSP5-8.5,52,Prey,734399.801604938,biomass
SSP5-8.5,53,Prey,734818.665061728,biomass
SSP5-8.5,54,Prey,699347.605802469,biomass
SSP5-8.5,55,Prey,746309.201728395,biomass
SSP5-8.5,56,Prey,718890.49271605,biomass
SSP5-8.5,57,Prey,758517.663209876,biomass
SSP5-8.5,58,Prey,758916.734320988,biomass
SSP5-8.5,59,Prey,755491.295308642,biomass
SSP5-8.5,60,Prey,714090.962345679,biomass
SSP5-8.5,61,Prey,742161.615925926,biomass
SSP5-8.5,62,Prey,754325.56,biomass
SSP5-8.5,63,Prey,737509.431111111,biomass
SSP5-8.5,64,Prey,715930.317407407,biomass
SSP5-8.5,65,Prey,757655.149506173,biomass
SSP5-8.5,66,Prey,714132.002222222,biomass
SSP5-8.5,67,Prey,752622.395679013,biomass
SSP5-8.5,68,Prey,744212.200493827,biomass
SSP5-8.5,69,Prey,775205.697037037,biomass
SSP5-8.5,70,Prey,760254.870987654,biomass
SSP5-8.5,71,Prey,750939.567777778,biomass
SSP5-8.5,72,Prey,721194.460987654,biomass
SSP5-8.5,73,Prey,773678.268518519,biomass
SSP5-8.5,74,Prey,709298.962222222,biomass
SSP5-8.5,75,Prey,720488.519382716,biomass
SSP5-8.5,76,Prey,707129.763580247,biomass
SSP5-8.5,77,Prey,747797.102592592,biomass
SSP5-8.5,78,Prey,770657.931975308,biomass
SSP5-8.5,79,Prey,750560.519753087,biomass
SSP5-8.5,80,Prey,718995.870123457,biomass
SSP5-8.5,81,Prey,703051.248518519,biomass
SSP5-8.5,82,Prey,730445.972839506,biomass
SSP5-8.5,83,Prey,718011.888765432,biomass
SSP5-8.5,84,Prey,715823.325802469,biomass
SSP5-8.5,85,Prey,741769.846049383,biomass
SSP5-8.5,86,Prey,713868.098395062,biomass
SSP5-8.5,87,Prey,730816.368518519,biomass
SSP5-8.5,88,Prey,730562.417654321,biomass
SSP5-8.5,89,Prey,740516.467160494,biomass
SSP5-8.5,90,Prey,780736.833827161,biomass
SSP5-8.5,91,Prey,742895.829876543,biomass
SSP5-8.5,92,Prey,773509.370617284,biomass
SSP5-8.5,93,Prey,733239.925185185,biomass
SSP5-8.5,94,Prey,750092.633209876,biomass
SSP5-8.5,95,Prey,747854.381358025,biomass
SSP5-8.5,96,Prey,728636.488765432,biomass
SSP5-8.5,97,Prey,731913.349506173,biomass
SSP5-8.5,98,Prey,717907.61654321,biomass
SSP5-8.5,99,Prey,754114.699506173,biomass
SSP5-8.5,100,Prey,762825.815925926,biomass
SSP5-8.5,1,Predator,2493738.26870371,biomass
SSP5-8.5,2,Predator,2505795.89660494,biomass
SSP5-8.5,3,Predator,2551186.33013581,biomass
SSP5-8.5,4,Predator,2552802.14051852,biomass
SSP5-8.5,5,Predator,2544046.97791358,biomass
SSP5-8.5,6,Predator,2578339.52432099,biomass
SSP5-8.5,7,Predator,2540686.58807407,biomass
SSP5-8.5,8,Predator,2516464.14359259,biomass
SSP5-8.5,9,Predator,2530867.83785185,biomass
SSP5-8.5,10,Predator,2518869.27344444,biomass
SSP5-8.5,11,Predator,2602197.36935803,biomass
SSP5-8.5,12,Predator,2534006.29464198,biomass
SSP5-8.5,13,Predator,2546153.75706173,biomass
SSP5-8.5,14,Predator,2492732.97417284,biomass
SSP5-8.5,15,Predator,2489402.3771358,biomass
SSP5-8.5,16,Predator,2544335.56037037,biomass
SSP5-8.5,17,Predator,2527619.63445679,biomass
SSP5-8.5,18,Predator,2510821.67593827,biomass
SSP5-8.5,19,Predator,2561624.11545679,biomass
SSP5-8.5,20,Predator,2512972.80087655,biomass
SSP5-8.5,21,Predator,2464793.17054321,biomass
SSP5-8.5,22,Predator,2499830.32012346,biomass
SSP5-8.5,23,Predator,2524479.01966667,biomass
SSP5-8.5,24,Predator,2464458.21341975,biomass
SSP5-8.5,25,Predator,2542157.03932099,biomass
SSP5-8.5,26,Predator,2571173.45191358,biomass
SSP5-8.5,27,Predator,2505816.84614815,biomass
SSP5-8.5,28,Predator,2526310.1667037,biomass
SSP5-8.5,29,Predator,2547744.65554321,biomass
SSP5-8.5,30,Predator,2528283.01137037,biomass
SSP5-8.5,31,Predator,2558247.15576543,biomass
SSP5-8.5,32,Predator,2541362.16833333,biomass
SSP5-8.5,33,Predator,2544302.56167901,biomass
SSP5-8.5,34,Predator,2474618.71682716,biomass
SSP5-8.5,35,Predator,2518820.40803704,biomass
SSP5-8.5,36,Predator,2502558.08907407,biomass
SSP5-8.5,37,Predator,2523453.04391358,biomass
SSP5-8.5,38,Predator,2472843.60564198,biomass
SSP5-8.5,39,Predator,2511780.75135803,biomass
SSP5-8.5,40,Predator,2521217.03271605,biomass
SSP5-8.5,41,Predator,2506948.61882716,biomass
SSP5-8.5,42,Predator,2564633.39971605,biomass
SSP5-8.5,43,Predator,2591786.44506173,biomass
SSP5-8.5,44,Predator,2543252.303,biomass
SSP5-8.5,45,Predator,2551097.49207408,biomass
SSP5-8.5,46,Predator,2527468.25640741,biomass
SSP5-8.5,47,Predator,2509287.23108642,biomass
SSP5-8.5,48,Predator,2544374.41406172,biomass
SSP5-8.5,49,Predator,2523899.1301605,biomass
SSP5-8.5,50,Predator,2576799.71792592,biomass
SSP5-8.5,51,Predator,2535892.25628395,biomass
