species,run,latin,group,species_order,scenario,ingestion,maintenance,ingestion_base,maintenance_base,ingestion_log2,maintenance_log2,burden_log2
MuraenesoxCinereus,85,Muraenesox cinereus,Predator,4,SSP1-2.6,56.7567914419753,0.0356590598061728,57.6742613866667,0.0258891785866667,-0.0231345892573447,0.46191947302772,0.485054062285065
MuraenesoxCinereus,85,Muraenesox cinereus,Predator,4,SSP5-8.5,56.5033945876543,0.044792627654321,57.6742613866667,0.0258891785866667,-0.0295900791851723,0.790912108939269,0.820502188124442
MuraenesoxCinereus,86,Muraenesox cinereus,Predator,4,SSP1-2.6,56.4325649703704,0.0352328730567901,57.91138568,0.0261446005466667,-0.0373190930770122,0.430409095907277,0.467728188984289
MuraenesoxCinereus,86,Muraenesox cinereus,Predator,4,SSP5-8.5,56.2597562098766,0.0458274998320988,57.91138568,0.0261446005466667,-0.0417437164158978,0.809700552131259,0.851444268547156
MuraenesoxCinereus,87,Muraenesox cinereus,Predator,4,SSP1-2.6,56.5506810098766,0.0361992806148148,57.65859398,0.02498265456,-0.0279912588318332,0.53503424676757,0.563025505599403
MuraenesoxCinereus,87,Muraenesox cinereus,Predator,4,SSP5-8.5,56.2701099802469,0.046477492962963,57.65859398,0.02498265456,-0.0351668736094053,0.895605470324444,0.930772343933849
MuraenesoxCinereus,88,Muraenesox cinereus,Predator,4,SSP1-2.6,56.757284691358,0.0360232955469136,57.40965856,0.0251927369733333,-0.0164879038068001,0.515922303518843,0.532410207325643
MuraenesoxCinereus,88,Muraenesox cinereus,Predator,4,SSP5-8.5,56.5020475950617,0.0455972145432099,57.40965856,0.0251927369733333,-0.0229903245610569,0.855937828334174,0.87892815289523
MuraenesoxCinereus,89,Muraenesox cinereus,Predator,4,SSP1-2.6,56.6019829382716,0.0359991616296296,57.5954636933333,0.0252506035966667,-0.0251025913743425,0.511645433771316,0.536748025145659
MuraenesoxCinereus,89,Muraenesox cinereus,Predator,4,SSP5-8.5,56.3190610567901,0.0465857279308642,57.5954636933333,0.0252506035966667,-0.0323319055043535,0.883570161672155,0.915902067176509
MuraenesoxCinereus,90,Muraenesox cinereus,Predator,4,SSP1-2.6,56.6136386444445,0.0356261575209877,57.6239880266667,0.02453846004,-0.025519858795042,0.537892176549719,0.563412035344761
MuraenesoxCinereus,90,Muraenesox cinereus,Predator,4,SSP5-8.5,56.231700637037,0.0461596641580247,57.6239880266667,0.02453846004,-0.0352858301116864,0.911588014827401,0.946873844939088
MuraenesoxCinereus,91,Muraenesox cinereus,Predator,4,SSP1-2.6,56.4768958148148,0.0362395735234568,57.42259438,0.0252826045266667,-0.0239577188857302,0.519420884845814,0.543378603731544
MuraenesoxCinereus,91,Muraenesox cinereus,Predator,4,SSP5-8.5,56.5203519827161,0.0463098815333333,57.42259438,0.0252826045266667,-0.0228480635226122,0.873174973810743,0.896023037333355
MuraenesoxCinereus,92,Muraenesox cinereus,Predator,4,SSP1-2.6,56.5715909728395,0.0358086805975309,57.9743442133333,0.0257466925,-0.0353368509534189,0.475922251146484,0.511259102099903
MuraenesoxCinereus,92,Muraenesox cinereus,Predator,4,SSP5-8.5,56.5126552938272,0.0447671576567901,57.9743442133333,0.0257466925,-0.0368406186725771,0.798053610861902,0.834894229534479
MuraenesoxCinereus,93,Muraenesox cinereus,Predator,4,SSP1-2.6,56.5683048666667,0.036412626545679,57.4815215333333,0.0273676817533333,-0.0231043107363129,0.411965577353748,0.435069888090061
MuraenesoxCinereus,93,Muraenesox cinereus,Predator,4,SSP5-8.5,56.4690227209877,0.0449659357283951,57.4815215333333,0.0273676817533333,-0.025638586786685,0.716359258236661,0.741997845023346
MuraenesoxCinereus,94,Muraenesox cinereus,Predator,4,SSP1-2.6,56.4756297925926,0.0355640688049383,57.20195384,0.0250719379133333,-0.0184359717602744,0.504346876774775,0.522782848535049
MuraenesoxCinereus,94,Muraenesox cinereus,Predator,4,SSP5-8.5,56.5065657604938,0.0453371236037037,57.20195384,0.0250719379133333,-0.0176459150903173,0.854619350429769,0.872265265520086
MuraenesoxCinereus,95,Muraenesox cinereus,Predator,4,SSP1-2.6,56.648663817284,0.0360518329987654,57.4745311666667,0.0256922262166667,-0.0208808652599387,0.488740708539034,0.509621573798973
MuraenesoxCinereus,95,Muraenesox cinereus,Predator,4,SSP5-8.5,56.4695871308642,0.0458794044358025,57.4745311666667,0.0256922262166667,-0.0254487092833063,0.836514759383346,0.861963468666652
MuraenesoxCinereus,96,Muraenesox cinereus,Predator,4,SSP1-2.6,56.6049116271605,0.0360706922296296,57.6135913066667,0.0255289728933333,-0.0254819484793318,0.498691615039394,0.524173563518726
MuraenesoxCinereus,96,Muraenesox cinereus,Predator,4,SSP5-8.5,56.2739616024691,0.0455768007555556,57.6135913066667,0.0255289728933333,-0.0339416595632971,0.836164163791737,0.870105823355034
MuraenesoxCinereus,97,Muraenesox cinereus,Predator,4,SSP1-2.6,56.6878590197531,0.0361537661469136,58.1417056733333,0.0256737307466667,-0.036533613044488,0.49385298630422,0.530386599348708
MuraenesoxCinereus,97,Muraenesox cinereus,Predator,4,SSP5-8.5,56.3922870987654,0.0455761683481482,58.1417056733333,0.0256737307466667,-0.0440755402596463,0.827986685717411,0.872062225977057
MuraenesoxCinereus,98,Muraenesox cinereus,Predator,4,SSP1-2.6,56.535288108642,0.0348050837481481,57.28469716,0.02636262572,-0.0189981459434482,0.400803976313997,0.419802122257445
MuraenesoxCinereus,98,Muraenesox cinereus,Predator,4,SSP5-8.5,56.4453635950617,0.0453636878123457,57.28469716,0.02636262572,-0.0212947104478273,0.783043857965628,0.804338568413455
MuraenesoxCinereus,99,Muraenesox cinereus,Predator,4,SSP1-2.6,56.5714451654321,0.0366623741481482,57.6399145133333,0.0266003697733333,-0.0269941695125381,0.462853912759235,0.489848082271773
MuraenesoxCinereus,99,Muraenesox cinereus,Predator,4,SSP5-8.5,56.3623607358025,0.0451021016469136,57.6399145133333,0.0266003697733333,-0.0323361556785229,0.761748360228538,0.79408451590706
MuraenesoxCinereus,100,Muraenesox cinereus,Predator,4,SSP1-2.6,56.7511507506173,0.0363156087037037,57.6266987466667,0.0256262559866667,-0.0220877281862057,0.502967046674702,0.525054774860908
MuraenesoxCinereus,100,Muraenesox cinereus,Predator,4,SSP5-8.5,56.4965502024691,0.0462503333037037,57.6266987466667,0.0256262559866667,-0.0285745983648185,0.851841047165202,0.880415645530021
PampusArgenteus,1,Pampus argenteus,Mid-trophic species,12,SSP1-2.6,103.399688609054,0.147134642123457,105.180268433333,0.12705863615,-0.0246322429315171,0.211642523578939,0.236274766510456
PampusArgenteus,1,Pampus argenteus,Mid-trophic species,12,SSP5-8.5,104.835024604938,0.174434756388889,105.180268433333,0.12705863615,-0.00474329274397364,0.457193089508315,0.461936382252288
PampusArgenteus,2,Pampus argenteus,Mid-trophic species,12,SSP1-2.6,102.205917298354,0.150136280069959,104.837560527778,0.131576865738889,-0.0366769642541788,0.190366790703957,0.227043754958136
PampusArgenteus,2,Pampus argenteus,Mid-trophic species,12,SSP5-8.5,102.909713602881,0.176506293399177,104.837560527778,0.131576865738889,-0.0267765249886398,0.42381377209477,0.450590297083409
PampusArgenteus,3,Pampus argenteus,Mid-trophic species,12,SSP1-2.6,103.18963409465,0.150930316109054,103.531999716667,0.131192351177778,-0.00477869323637627,0.202199007148249,0.206977700384625
PampusArgenteus,3,Pampus argenteus,Mid-trophic species,12,SSP5-8.5,104.399016349794,0.174589141049383,103.531999716667,0.131192351177778,0.0120313733856058,0.41228022030961,0.400248846924004
PampusArgenteus,4,Pampus argenteus,Mid-trophic species,12,SSP1-2.6,104.270491216049,0.155433692872428,103.163090394444,0.129928122,0.0154040328406918,0.258585540642991,0.243181507802299
PampusArgenteus,4,Pampus argenteus,Mid-trophic species,12,SSP5-8.5,103.63479086214,0.166714769606996,103.163090394444,0.129928122,0.00658150945851699,0.359668195864482,0.353086686405965
PampusArgenteus,5,Pampus argenteus,Mid-trophic species,12,SSP1-2.6,104.105580146091,0.148307829553498,103.681606683333,0.124479079177778,0.0058874203975373,0.252691470125662,0.246804049728125
PampusArgenteus,5,Pampus argenteus,Mid-trophic species,12,SSP5-8.5,103.009534880658,0.165484194327161,103.681606683333,0.124479079177778,-0.00938209607452691,0.41079013611446,0.420172232188987
PampusArgenteus,6,Pampus argenteus,Mid-trophic species,12,SSP1-2.6,103.866506057613,0.144223025806584,105.568878277778,0.120831290983333,-0.0234540888082238,0.255307405767537,0.27876149457576
PampusArgenteus,6,Pampus argenteus,Mid-trophic species,12,SSP5-8.5,103.682434323045,0.182348202074074,105.568878277778,0.120831290983333,-0.0260130943880008,0.593701865517145,0.619714959905146
PampusArgenteus,7,Pampus argenteus,Mid-trophic species,12,SSP1-2.6,104.679502788066,0.145401113312757,102.318619705556,0.117874793667778,0.0329102696518181,0.3027830702239,0.269872800572082
PampusArgenteus,7,Pampus argenteus,Mid-trophic species,12,SSP5-8.5,102.885322156379,0.169239826104938,102.318619705556,0.117874793667778,0.00796847162427151,0.5218138628708,0.513845391246529
PampusArgenteus,8,Pampus argenteus,Mid-trophic species,12,SSP1-2.6,102.90258058642,0.153360191952675,102.357619027778,0.122129691177778,0.00766066862382821,0.328510068605766,0.320849399981937
PampusArgenteus,8,Pampus argenteus,Mid-trophic species,12,SSP5-8.5,104.356913312757,0.17388644236214,102.357619027778,0.122129691177778,0.027907683705017,0.50973147322936,0.481823789524343
PampusArgenteus,9,Pampus argenteus,Mid-trophic species,12,SSP1-2.6,103.247873946502,0.148939923975309,105.86300195,0.120929835766667,-0.0360863957236748,0.300560296538148,0.336646692261823
PampusArgenteus,9,Pampus argenteus,Mid-trophic species,12,SSP5-8.5,102.957876658436,0.170125315014403,105.86300195,0.120929835766667,-0.0401442643714884,0.492427603396216,0.532571867767705
PampusArgenteus,10,Pampus argenteus,Mid-trophic species,12,SSP1-2.6,103.144523065844,0.145151450469136,103.415882811111,0.123610282831111,-0.00379055785009491,0.231760226160463,0.235550784010557
PampusArgenteus,10,Pampus argenteus,Mid-trophic species,12,SSP5-8.5,103.101246240741,0.176270646960905,103.415882811111,0.123610282831111,-0.00439600311171401,0.511993490953151,0.516389494064865
PampusArgenteus,11,Pampus argenteus,Mid-trophic species,12,SSP1-2.6,103.912930518519,0.148193921018519,103.905832811111,0.123146018122222,9.85457436000506e-05,0.267116289238579,0.267017743494979
PampusArgenteus,11,Pampus argenteus,Mid-trophic species,12,SSP5-8.5,104.896460279835,0.172482953950617,103.905832811111,0.123146018122222,0.0136893521467056,0.486083811455386,0.47239445930868
PampusArgenteus,12,Pampus argenteus,Mid-trophic species,12,SSP1-2.6,103.667161557613,0.146819998971193,104.826884061111,0.125217093572222,-0.0160497932253742,0.229616976975392,0.245666770200766
PampusArgenteus,12,Pampus argenteus,Mid-trophic species,12,SSP5-8.5,103.932760973251,0.171089135411523,104.826884061111,0.125217093572222,-0.0123582776968778,0.45031662782237,0.462674905519248
PampusArgenteus,13,Pampus argenteus,Mid-trophic species,12,SSP1-2.6,102.430735037037,0.151912655378601,101.371738177778,0.1216745309,0.014993176910856,0.320214848849,0.305221671938144
PampusArgenteus,13,Pampus argenteus,Mid-trophic species,12,SSP5-8.5,104.231136960905,0.16744634981893,101.371738177778,0.1216745309,0.0401308243780938,0.460671714414405,0.420540890036312
PampusArgenteus,14,Pampus argenteus,Mid-trophic species,12,SSP1-2.6,104.189429635802,0.153156234257202,105.328208516667,0.124075076105556,-0.015682945236225,0.303790753781578,0.319473699017803
PampusArgenteus,14,Pampus argenteus,Mid-trophic species,12,SSP5-8.5,103.171581541152,0.176663042746914,105.328208516667,0.124075076105556,-0.029846226790542,0.509786925443593,0.539633152234135
PampusArgenteus,15,Pampus argenteus,Mid-trophic species,12,SSP1-2.6,105.275720207819,0.14530640613786,105.678888733333,0.126829358116667,-0.00551445586791059,0.196209573332384,0.201724029200295
PampusArgenteus,15,Pampus argenteus,Mid-trophic species,12,SSP5-8.5,104.041083104938,0.171583462325103,105.678888733333,0.126829358116667,-0.0225338776693689,0.43602177343654,0.458555651105909
PampusArgenteus,16,Pampus argenteus,Mid-trophic species,12,SSP1-2.6,103.397688952675,0.150280434705761,104.370401394444,0.122613986455556,-0.013508692953718,0.293533639077297,0.307042332031015
PampusArgenteus,16,Pampus argenteus,Mid-trophic species,12,SSP5-8.5,105.12568513786,0.175054134864198,104.370401394444,0.122613986455556,0.0104025698058652,0.513677584125998,0.503275014320133
PampusArgenteus,17,Pampus argenteus,Mid-trophic species,12,SSP1-2.6,102.733793384774,0.152648998458848,104.423293977778,0.123268218044444,-0.0235327519030406,0.308417242943592,0.331949994846633
PampusArgenteus,17,Pampus argenteus,Mid-trophic species,12,SSP5-8.5,103.839012816872,0.17241463609465,104.423293977778,0.123268218044444,-0.00809500055830766,0.484081367464084,0.492176368022391
PampusArgenteus,18,Pampus argenteus,Mid-trophic species,12,SSP1-2.6,104.115642368313,0.142198414802469,104.054964877778,0.129140069994444,0.000841032442818148,0.138968668046354,0.138127635603536
PampusArgenteus,18,Pampus argenteus,Mid-trophic species,12,SSP5-8.5,103.227420849794,0.176949274489712,104.054964877778,0.129140069994444,-0.0115195510150421,0.454399132432004,0.465918683447046
PampusArgenteus,19,Pampus argenteus,Mid-trophic species,12,SSP1-2.6,101.474674358025,0.144589863800412,104.767739061111,0.12441903775,-0.0460748285094335,0.216759164735361,0.262833993244794
PampusArgenteus,19,Pampus argenteus,Mid-trophic species,12,SSP5-8.5,103.836142800412,0.170334174084362,104.767739061111,0.12441903775,-0.0128858411308179,0.45316065776095,0.466046498891768
PampusArgenteus,20,Pampus argenteus,Mid-trophic species,12,SSP1-2.6,105.483438246914,0.146659404102881,104.803691316667,0.121177939627778,0.00932697063300462,0.275342501700504,0.266015531067499
PampusArgenteus,20,Pampus argenteus,Mid-trophic species,12,SSP5-8.5,102.530985771605,0.171535998950617,104.803691316667,0.121177939627778,-0.0316295604498789,0.501384294631027,0.533013855080906
PampusArgenteus,21,Pampus argenteus,Mid-trophic species,12,SSP1-2.6,103.418701368313,0.149632060584362,105.393198477778,0.123099584283333,-0.0272846719524219,0.281593434486566,0.308878106438988
PampusArgenteus,21,Pampus argenteus,Mid-trophic species,12,SSP5-8.5,104.241308014403,0.173600135746914,105.393198477778,0.123099584283333,-0.0158546740427695,0.495942186160993,0.511796860203763
PampusArgenteus,22,Pampus argenteus,Mid-trophic species,12,SSP1-2.6,105.338874718107,0.145691138598765,105.606457094444,0.115424605705556,-0.00366009497445563,0.335962326642609,0.339622421617064
PampusArgenteus,22,Pampus argenteus,Mid-trophic species,12,SSP5-8.5,104.158922997942,0.167525647903292,105.606457094444,0.115424605705556,-0.0199116118369307,0.537431182636606,0.557342794473537
PampusArgenteus,23,Pampus argenteus,Mid-trophic species,12,SSP1-2.6,103.381317718107,0.151116887253086,105.946182883333,0.127101718466667,-0.0353561136551662,0.249681353823026,0.285037467478192
PampusArgenteus,23,Pampus argenteus,Mid-trophic species,12,SSP5-8.5,104.65829854321,0.170662204162551,105.946182883333,0.127101718466667,-0.0176449000439753,0.42516004986842,0.442804949912396
PampusArgenteus,24,Pampus argenteus,Mid-trophic species,12,SSP1-2.6,103.79076705144,0.150838153788066,103.356438444444,0.119932427288889,0.00604984889040182,0.330779610672948,0.324729761782546
PampusArgenteus,24,Pampus argenteus,Mid-trophic species,12,SSP5-8.5,103.112641415638,0.177369267290123,103.356438444444,0.119932427288889,-0.0034070469839528,0.564534269146058,0.567941316130011
PampusArgenteus,25,Pampus argenteus,Mid-trophic species,12,SSP1-2.6,103.635433769547,0.145761369874486,105.668121755556,0.121336507711111,-0.0280228500751719,0.264594729202664,0.292617579277836
PampusArgenteus,25,Pampus argenteus,Mid-trophic species,12,SSP5-8.5,103.439120526749,0.174937180950617,105.668121755556,0.121336507711111,-0.0307582921738634,0.527823256969985,0.558581549143848
PampusArgenteus,26,Pampus argenteus,Mid-trophic species,12,SSP1-2.6,103.174429240741,0.148566271327161,107.015266533333,0.11973481805,-0.0527311652140185,0.311263882231143,0.363995047445161
PampusArgenteus,26,Pampus argenteus,Mid-trophic species,12,SSP5-8.5,103.331863193416,0.170678594479424,107.015266533333,0.11973481805,-0.0505314334371561,0.511439396309461,0.561970829746617
PampusArgenteus,27,Pampus argenteus,Mid-trophic species,12,SSP1-2.6,102.525366246914,0.159027750010288,103.572034783333,0.125803318094444,-0.0146536199042199,0.338108560581925,0.352762180486145
PampusArgenteus,27,Pampus argenteus,Mid-trophic species,12,SSP5-8.5,102.511108115226,0.176349183006173,103.572034783333,0.125803318094444,-0.0148542684568814,0.48726491786792,0.502119186324801
PampusArgenteus,28,Pampus argenteus,Mid-trophic species,12,SSP1-2.6,103.804720872428,0.151475553738683,104.834731794444,0.12052883691,-0.0142447049455096,0.329706622375417,0.343951327320926
PampusArgenteus,28,Pampus argenteus,Mid-trophic species,12,SSP5-8.5,102.254937676955,0.177247012127572,104.834731794444,0.12052883691,-0.0359462520193054,0.556382950841037,0.592329202860342
PampusArgenteus,29,Pampus argenteus,Mid-trophic species,12,SSP1-2.6,104.50595054321,0.14723945290535,107.210004416667,0.120224794266667,-0.0368544473671816,0.292429836831862,0.329284284199044
PampusArgenteus,29,Pampus argenteus,Mid-trophic species,12,SSP5-8.5,104.499939298354,0.174311137382716,107.210004416667,0.120224794266667,-0.0369374344366111,0.535930294106052,0.572867728542663
PampusArgenteus,30,Pampus argenteus,Mid-trophic species,12,SSP1-2.6,102.450288668724,0.146477420102881,105.16970455,0.121960185644444,-0.0377951287488362,0.26426803488653,0.302063163635366
PampusArgenteus,30,Pampus argenteus,Mid-trophic species,12,SSP5-8.5,104.565530783951,0.167437037572016,105.16970455,0.121960185644444,-0.00831182138501399,0.457208440142046,0.46552026152706
PampusArgenteus,31,Pampus argenteus,Mid-trophic species,12,SSP1-2.6,102.302631269547,0.149374620193416,103.052605122222,0.123568881055556,-0.0105377236781313,0.273619576671202,0.284157300349333
PampusArgenteus,31,Pampus argenteus,Mid-trophic species,12,SSP5-8.5,104.054648615226,0.171689625415638,103.052605122222,0.123568881055556,0.0139604425487482,0.474487396953849,0.460526954405101
PampusArgenteus,32,Pampus argenteus,Mid-trophic species,12,SSP1-2.6,103.687761907407,0.151285204901235,104.122434188889,0.120500090422222,-0.00603531945240571,0.328236675503895,0.334271994956301
PampusArgenteus,32,Pampus argenteus,Mid-trophic species,12,SSP5-8.5,102.048635481481,0.16674818787037,104.122434188889,0.120500090422222,-0.0290240529225708,0.468636854019737,0.497660906942308
PampusArgenteus,33,Pampus argenteus,Mid-trophic species,12,SSP1-2.6,104.383296329218,0.148413731625514,103.556849711111,0.118986613622222,0.0114678837950455,0.318825305224231,0.307357421429185
PampusArgenteus,33,Pampus argenteus,Mid-trophic species,12,SSP5-8.5,104.396011788066,0.168822336271605,103.556849711111,0.118986613622222,0.011643615093427,0.50470651960916,0.493062904515733
PampusArgenteus,34,Pampus argenteus,Mid-trophic species,12,SSP1-2.6,104.32262750823,0.149105591047325,105.292071227778,0.122602814905556,-0.0133446903014712,0.282342252670984,0.295686942972456
