scenario,run,species,latin,group,species_order,biomass,yield
Base,90,TrichiurusJaponicus,Trichiurus japonicus,Predator,3,1796196.93333333,262115.992666667
Base,91,TrichiurusJaponicus,Trichiurus japonicus,Predator,3,1623697.37333333,238405.707
Base,92,TrichiurusJaponicus,Trichiurus japonicus,Predator,3,1644634.51666667,240687.246666667
Base,93,TrichiurusJaponicus,Trichiurus japonicus,Predator,3,1771925.57333333,258310.476
Base,94,TrichiurusJaponicus,Trichiurus japonicus,Predator,3,1488430.89,218766.766666667
Base,95,TrichiurusJaponicus,Trichiurus japonicus,Predator,3,1598974.57,234735.497333333
Base,96,TrichiurusJaponicus,Trichiurus japonicus,Predator,3,1566564.62666667,228595.3
Base,97,TrichiurusJaponicus,Trichiurus japonicus,Predator,3,1611931.32666667,236018.693
Base,98,TrichiurusJaponicus,Trichiurus japonicus,Predator,3,1556496.84,228377.061
Base,99,TrichiurusJaponicus,Trichiurus japonicus,Predator,3,1729253.65666667,252366.925333333
Base,100,TrichiurusJaponicus,Trichiurus japonicus,Predator,3,1709799.38333333,249852.656666667
Base,1,MuraenesoxCinereus,Muraenesox cinereus,Predator,4,725178.203666667,129332.956
Base,2,MuraenesoxCinereus,Muraenesox cinereus,Predator,4,712120.497333334,127955.498333333
Base,3,MuraenesoxCinereus,Muraenesox cinereus,Predator,4,711875.380333333,126710.130166667
Base,4,MuraenesoxCinereus,Muraenesox cinereus,Predator,4,743708.217333333,133159.061966667
Base,5,MuraenesoxCinereus,Muraenesox cinereus,Predator,4,728769.829666667,130097.437566667
Base,6,MuraenesoxCinereus,Muraenesox cinereus,Predator,4,738742.525333333,131898.804033333
Base,7,MuraenesoxCinereus,Muraenesox cinereus,Predator,4,686066.722666667,122509.480833333
Base,8,MuraenesoxCinereus,Muraenesox cinereus,Predator,4,719639.377333334,128267.618866667
Base,9,MuraenesoxCinereus,Muraenesox cinereus,Predator,4,735671.515333334,131383.5261
Base,10,MuraenesoxCinereus,Muraenesox cinereus,Predator,4,777342.495,139149.624
Base,11,MuraenesoxCinereus,Muraenesox cinereus,Predator,4,716915.789,128513.1006
Base,12,MuraenesoxCinereus,Muraenesox cinereus,Predator,4,763286.973,135996.6414
Base,13,MuraenesoxCinereus,Muraenesox cinereus,Predator,4,721374.117666667,129030.309466667
Base,14,MuraenesoxCinereus,Muraenesox cinereus,Predator,4,708069.987,126345.089566667
Base,15,MuraenesoxCinereus,Muraenesox cinereus,Predator,4,714993.822,127480.3654
Base,16,MuraenesoxCinereus,Muraenesox cinereus,Predator,4,720171.012666667,128357.385866667
Base,17,MuraenesoxCinereus,Muraenesox cinereus,Predator,4,704471.436666667,125444.652633333
Base,18,MuraenesoxCinereus,Muraenesox cinereus,Predator,4,723181.781333333,129690.884933333
Base,19,MuraenesoxCinereus,Muraenesox cinereus,Predator,4,707607.624,126149.496133333
Base,20,MuraenesoxCinereus,Muraenesox cinereus,Predator,4,720695.067,128739.515833333
Base,21,MuraenesoxCinereus,Muraenesox cinereus,Predator,4,699053.544333333,124560.565566667
Base,22,MuraenesoxCinereus,Muraenesox cinereus,Predator,4,729744.188666667,130109.6668
Base,23,MuraenesoxCinereus,Muraenesox cinereus,Predator,4,696460.941333333,124436.585933333
Base,24,MuraenesoxCinereus,Muraenesox cinereus,Predator,4,788266.546333334,140588.944166667
Base,25,MuraenesoxCinereus,Muraenesox cinereus,Predator,4,702714.311333333,125258.3082
Base,26,MuraenesoxCinereus,Muraenesox cinereus,Predator,4,706733.254666667,126141.5336
Base,27,MuraenesoxCinereus,Muraenesox cinereus,Predator,4,718132.625333334,127757.8008
Base,28,MuraenesoxCinereus,Muraenesox cinereus,Predator,4,725030.531333333,129329.137566667
Base,29,MuraenesoxCinereus,Muraenesox cinereus,Predator,4,716881.820333334,128225.5112
Base,30,MuraenesoxCinereus,Muraenesox cinereus,Predator,4,702047.312,125319.339333333
Base,31,MuraenesoxCinereus,Muraenesox cinereus,Predator,4,740903.566,131910.427533333
Base,32,MuraenesoxCinereus,Muraenesox cinereus,Predator,4,750809.364666667,133958.5095
Base,33,MuraenesoxCinereus,Muraenesox cinereus,Predator,4,713983.547666667,128048.710333333
Base,34,MuraenesoxCinereus,Muraenesox cinereus,Predator,4,700712.556,124559.399933333
Base,35,MuraenesoxCinereus,Muraenesox cinereus,Predator,4,711029.278,126041.6717
Base,36,MuraenesoxCinereus,Muraenesox cinereus,Predator,4,701067.625,125208.164866667
Base,37,MuraenesoxCinereus,Muraenesox cinereus,Predator,4,710708.024333333,127071.564866667
Base,38,MuraenesoxCinereus,Muraenesox cinereus,Predator,4,712104.404,126429.561966667
Base,39,MuraenesoxCinereus,Muraenesox cinereus,Predator,4,690529.693333333,122755.4302
Base,40,MuraenesoxCinereus,Muraenesox cinereus,Predator,4,743181.263666667,132222.904033333
Base,41,MuraenesoxCinereus,Muraenesox cinereus,Predator,4,693774.295,123545.6442
Base,42,MuraenesoxCinereus,Muraenesox cinereus,Predator,4,710107.733666667,126545.443133333
Base,43,MuraenesoxCinereus,Muraenesox cinereus,Predator,4,731097.596,130138.036133333
Base,44,MuraenesoxCinereus,Muraenesox cinereus,Predator,4,709762.592666667,126154.155166667
Base,45,MuraenesoxCinereus,Muraenesox cinereus,Predator,4,694410.447,123885.819733333
Base,46,MuraenesoxCinereus,Muraenesox cinereus,Predator,4,682527.859333333,122159.289966667
Base,47,MuraenesoxCinereus,Muraenesox cinereus,Predator,4,735588.759666667,131439.9719
Base,48,MuraenesoxCinereus,Muraenesox cinereus,Predator,4,707613.151333333,126807.375633333
Base,49,MuraenesoxCinereus,Muraenesox cinereus,Predator,4,707913.391666667,126345.722
Base,50,MuraenesoxCinereus,Muraenesox cinereus,Predator,4,700440.516,125378.357433333
Base,51,MuraenesoxCinereus,Muraenesox cinereus,Predator,4,692783.258333334,123317.882
Base,52,MuraenesoxCinereus,Muraenesox cinereus,Predator,4,729424.51,130459.8435
Base,53,MuraenesoxCinereus,Muraenesox cinereus,Predator,4,728277.443333333,130167.959
Base,54,MuraenesoxCinereus,Muraenesox cinereus,Predator,4,711860.725333334,127032.053933333
Base,55,MuraenesoxCinereus,Muraenesox cinereus,Predator,4,726216.856333334,129571.005466667
Base,56,MuraenesoxCinereus,Muraenesox cinereus,Predator,4,737844.722,132158.201066667
Base,57,MuraenesoxCinereus,Muraenesox cinereus,Predator,4,713171.214,127209.369333333
Base,58,MuraenesoxCinereus,Muraenesox cinereus,Predator,4,720051.129,128430.315933333
Base,59,MuraenesoxCinereus,Muraenesox cinereus,Predator,4,720097.210333334,128461.322466667
Base,60,MuraenesoxCinereus,Muraenesox cinereus,Predator,4,712311.699333333,127211.8713
Base,61,MuraenesoxCinereus,Muraenesox cinereus,Predator,4,728417.893,130297.428033333
Base,62,MuraenesoxCinereus,Muraenesox cinereus,Predator,4,721399.423,128758.100566667
Base,63,MuraenesoxCinereus,Muraenesox cinereus,Predator,4,762909.786,135903.8342
Base,64,MuraenesoxCinereus,Muraenesox cinereus,Predator,4,690674.860333333,123494.832866667
Base,65,MuraenesoxCinereus,Muraenesox cinereus,Predator,4,708938.656,126368.3985
Base,66,MuraenesoxCinereus,Muraenesox cinereus,Predator,4,726210.572333333,129313.4962
Base,67,MuraenesoxCinereus,Muraenesox cinereus,Predator,4,699224.896333333,124673.4268
Base,68,MuraenesoxCinereus,Muraenesox cinereus,Predator,4,706248.754,125675.791966667
Base,69,MuraenesoxCinereus,Muraenesox cinereus,Predator,4,729261.869,130134.148266667
Base,70,MuraenesoxCinereus,Muraenesox cinereus,Predator,4,712286.269,127120.304533333
Base,71,MuraenesoxCinereus,Muraenesox cinereus,Predator,4,654618.715666667,116906.250766667
Base,72,MuraenesoxCinereus,Muraenesox cinereus,Predator,4,742718.001,132149.906666667
Base,73,MuraenesoxCinereus,Muraenesox cinereus,Predator,4,757870.674,135477.814
Base,74,MuraenesoxCinereus,Muraenesox cinereus,Predator,4,734716.211333333,131399.024333333
Base,75,MuraenesoxCinereus,Muraenesox cinereus,Predator,4,688486.366333333,122706.482033333
Base,76,MuraenesoxCinereus,Muraenesox cinereus,Predator,4,734366.815,131149.5015
Base,77,MuraenesoxCinereus,Muraenesox cinereus,Predator,4,728000.711,129487.4777
Base,78,MuraenesoxCinereus,Muraenesox cinereus,Predator,4,712103.768333334,127279.170333333
Base,79,MuraenesoxCinereus,Muraenesox cinereus,Predator,4,700455.833666667,124849.256166667
Base,80,MuraenesoxCinereus,Muraenesox cinereus,Predator,4,697172.973,124379.260733333
Base,81,MuraenesoxCinereus,Muraenesox cinereus,Predator,4,720840.042666667,127933.597166667
Base,82,MuraenesoxCinereus,Muraenesox cinereus,Predator,4,717295.882333333,128538.168333333
Base,83,MuraenesoxCinereus,Muraenesox cinereus,Predator,4,750371.74,133854.833
Base,84,MuraenesoxCinereus,Muraenesox cinereus,Predator,4,731161.613666667,130187.620333333
Base,85,MuraenesoxCinereus,Muraenesox cinereus,Predator,4,732271.179,129986.803666667
Base,86,MuraenesoxCinereus,Muraenesox cinereus,Predator,4,703475.225666667,125981.516866667
Base,87,MuraenesoxCinereus,Muraenesox cinereus,Predator,4,714641.106666667,127145.916766667
Base,88,MuraenesoxCinereus,Muraenesox cinereus,Predator,4,746673.486,133430.975933333
Base,89,MuraenesoxCinereus,Muraenesox cinereus,Predator,4,690103.651666667,123361.8605
Base,90,MuraenesoxCinereus,Muraenesox cinereus,Predator,4,736913.21,131283.926266667
Base,91,MuraenesoxCinereus,Muraenesox cinereus,Predator,4,749663.799666667,134022.826666667
Base,92,MuraenesoxCinereus,Muraenesox cinereus,Predator,4,705795.766666667,125672.6005
Base,93,MuraenesoxCinereus,Muraenesox cinereus,Predator,4,689783.333666667,122577.7176
Base,94,MuraenesoxCinereus,Muraenesox cinereus,Predator,4,745422.829666667,133124.467
Base,95,MuraenesoxCinereus,Muraenesox cinereus,Predator,4,744932.478333333,133437.295
Base,96,MuraenesoxCinereus,Muraenesox cinereus,Predator,4,750982.195666667,134144.285266667
Base,97,MuraenesoxCinereus,Muraenesox cinereus,Predator,4,687775.356,122828.576333333
Base,98,MuraenesoxCinereus,Muraenesox cinereus,Predator,4,750313.603,134617.145966667
Base,99,MuraenesoxCinereus,Muraenesox cinereus,Predator,4,706438.701666667,126096.565233333
Base,100,MuraenesoxCinereus,Muraenesox cinereus,Predator,4,740433.732333333,131951.516666667
Base,1,MiichthysMiiuy,Miichthys miiuy,Predator,5,68086.2997333333,25255.9687666667
Base,2,MiichthysMiiuy,Miichthys miiuy,Predator,5,56603.2553666667,20887.7504
Base,3,MiichthysMiiuy,Miichthys miiuy,Predator,5,63629.5242333333,23917.2358
Base,4,MiichthysMiiuy,Miichthys miiuy,Predator,5,64180.6898333333,23598.4670333333
Base,5,MiichthysMiiuy,Miichthys miiuy,Predator,5,63218.0282,23515.9721666667
Base,6,MiichthysMiiuy,Miichthys miiuy,Predator,5,65430.4777666667,24046.2264666667
Base,7,MiichthysMiiuy,Miichthys miiuy,Predator,5,61064.3749666667,22294.9129666667
Base,8,MiichthysMiiuy,Miichthys miiuy,Predator,5,62563.2177333333,23032.8097333333
Base,9,MiichthysMiiuy,Miichthys miiuy,Predator,5,66614.2779,24985.1861
Base,10,MiichthysMiiuy,Miichthys miiuy,Predator,5,59552.5881666667,22814.2047
Base,11,MiichthysMiiuy,Miichthys miiuy,Predator,5,70612.0335666667,25896.0673333333
Base,12,MiichthysMiiuy,Miichthys miiuy,Predator,5,61120.0774333333,22744.8753233333
Base,13,MiichthysMiiuy,Miichthys miiuy,Predator,5,63126.0147,23221.0953666667
Base,14,MiichthysMiiuy,Miichthys miiuy,Predator,5,75755.6217,29350.3801
Base,15,MiichthysMiiuy,Miichthys miiuy,Predator,5,64201.2927333334,24552.1312666667
Base,16,MiichthysMiiuy,Miichthys miiuy,Predator,5,68676.4687666667,25833.5171666667
Base,17,MiichthysMiiuy,Miichthys miiuy,Predator,5,69096.9489333333,25526.9066
Base,18,MiichthysMiiuy,Miichthys miiuy,Predator,5,62038.4593,22896.7172
Base,19,MiichthysMiiuy,Miichthys miiuy,Predator,5,65430.4595333333,23821.2839333333
Base,20,MiichthysMiiuy,Miichthys miiuy,Predator,5,75155.1304666667,28093.1759666667
Base,21,MiichthysMiiuy,Miichthys miiuy,Predator,5,69337.6219333334,26254.9841333333
Base,22,MiichthysMiiuy,Miichthys miiuy,Predator,5,63349.6832333333,23698.6205333333
Base,23,MiichthysMiiuy,Miichthys miiuy,Predator,5,69176.0860333333,25532.8215
Base,24,MiichthysMiiuy,Miichthys miiuy,Predator,5,71848.8793333334,26389.5478333333
Base,25,MiichthysMiiuy,Miichthys miiuy,Predator,5,64250.8603666667,23025.4766
Base,26,MiichthysMiiuy,Miichthys miiuy,Predator,5,66364.2378666667,24990.6925333333
Base,27,MiichthysMiiuy,Miichthys miiuy,Predator,5,71635.0583333333,27385.904
Base,28,MiichthysMiiuy,Miichthys miiuy,Predator,5,65467.1490666667,24576.88825
Base,29,MiichthysMiiuy,Miichthys miiuy,Predator,5,74179.3177666667,27227.9861
Base,30,MiichthysMiiuy,Miichthys miiuy,Predator,5,68071.4521666667,25633.4215666667
Base,31,MiichthysMiiuy,Miichthys miiuy,Predator,5,66831.8020333333,25058.0417666667
Base,32,MiichthysMiiuy,Miichthys miiuy,Predator,5,61986.2262666667,22574.9467333333
Base,33,MiichthysMiiuy,Miichthys miiuy,Predator,5,69166.5597666667,25631.4635333333
Base,34,MiichthysMiiuy,Miichthys miiuy,Predator,5,62353.6050333333,22854.9335666667
Base,35,MiichthysMiiuy,Miichthys miiuy,Predator,5,64943.3992666667,24269.0414
Base,36,MiichthysMiiuy,Miichthys miiuy,Predator,5,70796.8553666666,26759.4479333333
Base,37,MiichthysMiiuy,Miichthys miiuy,Predator,5,64108.8262,24312.5689666667
Base,38,MiichthysMiiuy,Miichthys miiuy,Predator,5,70945.8354333334,26706.9799666667
Base,39,MiichthysMiiuy,Miichthys miiuy,Predator,5,64791.3621666667,24219.7420333333
Base,40,MiichthysMiiuy,Miichthys miiuy,Predator,5,67200.4584666667,24942.2716
Base,41,MiichthysMiiuy,Miichthys miiuy,Predator,5,74982.2488333333,27812.2841333333
Base,42,MiichthysMiiuy,Miichthys miiuy,Predator,5,70215.8724333333,26261.5257333333
Base,43,MiichthysMiiuy,Miichthys miiuy,Predator,5,64008.8635666667,23401.1678
Base,44,MiichthysMiiuy,Miichthys miiuy,Predator,5,62894.5542,22643.5308666667
Base,45,MiichthysMiiuy,Miichthys miiuy,Predator,5,74997.6606,28133.9876666667
Base,46,MiichthysMiiuy,Miichthys miiuy,Predator,5,72575.9953333334,27814.8366
Base,47,MiichthysMiiuy,Miichthys miiuy,Predator,5,65768.8711,24987.8511666667
Base,48,MiichthysMiiuy,Miichthys miiuy,Predator,5,69754.7158666667,26123.1464
Base,49,MiichthysMiiuy,Miichthys miiuy,Predator,5,61384.8859333333,22574.9254
Base,50,MiichthysMiiuy,Miichthys miiuy,Predator,5,66149.4131333333,24153.1237333333
Base,51,MiichthysMiiuy,Miichthys miiuy,Predator,5,63851.1861333334,23084.6452
Base,52,MiichthysMiiuy,Miichthys miiuy,Predator,5,62122.3218,22899.9089333333
Base,53,MiichthysMiiuy,Miichthys miiuy,Predator,5,65234.6623666667,24083.4122666667
Base,54,MiichthysMiiuy,Miichthys miiuy,Predator,5,64225.6644666667,24124.8196333333
Base,55,MiichthysMiiuy,Miichthys miiuy,Predator,5,72968.0598,26536.4636666667
Base,56,MiichthysMiiuy,Miichthys miiuy,Predator,5,64417.7402,24011.8009333333
Base,57,MiichthysMiiuy,Miichthys miiuy,Predator,5,71661.5396,25978.9966166667
Base,58,MiichthysMiiuy,Miichthys miiuy,Predator,5,67126.3713666667,24209.9661666667
Base,59,MiichthysMiiuy,Miichthys miiuy,Predator,5,62659.3844,23281.0923333333
Base,60,MiichthysMiiuy,Miichthys miiuy,Predator,5,63392.6642666667,24054.5296333333
Base,61,MiichthysMiiuy,Miichthys miiuy,Predator,5,55396.6461333333,20577.4429666667
Base,62,MiichthysMiiuy,Miichthys miiuy,Predator,5,65869.4265666667,24327.387
Base,63,MiichthysMiiuy,Miichthys miiuy,Predator,5,56284.4420666667,21044.4633
Base,64,MiichthysMiiuy,Miichthys miiuy,Predator,5,74965.6311333333,27867.1495333333
Base,65,MiichthysMiiuy,Miichthys miiuy,Predator,5,72340.6288,27288.0517333333
Base,66,MiichthysMiiuy,Miichthys miiuy,Predator,5,73493.6064,27908.7342666667
Base,67,MiichthysMiiuy,Miichthys miiuy,Predator,5,61451.7115,22894.70935
Base,68,MiichthysMiiuy,Miichthys miiuy,Predator,5,71671.8914666667,26757.3912666667
Base,69,MiichthysMiiuy,Miichthys miiuy,Predator,5,64377.4131,24463.9496666667
Base,70,MiichthysMiiuy,Miichthys miiuy,Predator,5,68778.6733333333,25526.2383666667
Base,71,MiichthysMiiuy,Miichthys miiuy,Predator,5,60438.4364666667,22295.0939333333
Base,72,MiichthysMiiuy,Miichthys miiuy,Predator,5,62384.196,22932.4769
Base,73,MiichthysMiiuy,Miichthys miiuy,Predator,5,64302.2198,24327.5881666667
Base,74,MiichthysMiiuy,Miichthys miiuy,Predator,5,68296.9607,25462.2530666667
Base,75,MiichthysMiiuy,Miichthys miiuy,Predator,5,65082.0008333333,25029.2670666667
Base,76,MiichthysMiiuy,Miichthys miiuy,Predator,5,65926.4422666667,24995.4036
Base,77,MiichthysMiiuy,Miichthys miiuy,Predator,5,66637.3867333333,24898.1144
Base,78,MiichthysMiiuy,Miichthys miiuy,Predator,5,63301.0012,23371.7213666667
Base,79,MiichthysMiiuy,Miichthys miiuy,Predator,5,70719.3040333333,26127.5921833333
Base,80,MiichthysMiiuy,Miichthys miiuy,Predator,5,63285.9739,23662.9536666667
Base,81,MiichthysMiiuy,Miichthys miiuy,Predator,5,62533.1794333334,23011.1177666667
Base,82,MiichthysMiiuy,Miichthys miiuy,Predator,5,56917.3045333334,20589.0055666667
Base,83,MiichthysMiiuy,Miichthys miiuy,Predator,5,64477.9488666667,24029.4491333333
Base,84,MiichthysMiiuy,Miichthys miiuy,Predator,5,66366.8583,24270.5326333333
Base,85,MiichthysMiiuy,Miichthys miiuy,Predator,5,58538.9019666667,21657.8503
Base,86,MiichthysMiiuy,Miichthys miiuy,Predator,5,63411.1454333333,23611.6853
Base,87,MiichthysMiiuy,Miichthys miiuy,Predator,5,69023.6754666667,26474.1720333333
Base,88,MiichthysMiiuy,Miichthys miiuy,Predator,5,66288.6179,24209.1616333333
Base,89,MiichthysMiiuy,Miichthys miiuy,Predator,5,67717.3268333333,25292.2886
Base,90,MiichthysMiiuy,Miichthys miiuy,Predator,5,69408.3197333333,25880.0940666667
Base,91,MiichthysMiiuy,Miichthys miiuy,Predator,5,60547.5027333333,22819.6779
Base,92,MiichthysMiiuy,Miichthys miiuy,Predator,5,67787.1347,25391.0269166667
Base,93,MiichthysMiiuy,Miichthys miiuy,Predator,5,70028.2208666667,26322.8093333333
Base,94,MiichthysMiiuy,Miichthys miiuy,Predator,5,65565.6794,24481.5221333333
Base,95,MiichthysMiiuy,Miichthys miiuy,Predator,5,67536.1039666667,25034.3802
Base,96,MiichthysMiiuy,Miichthys miiuy,Predator,5,56710.6656,21384.5974333333
Base,97,MiichthysMiiuy,Miichthys miiuy,Predator,5,71404.7578333334,26617.6400666667
Base,98,MiichthysMiiuy,Miichthys miiuy,Predator,5,66233.0999666667,24396.7695333333
Base,99,MiichthysMiiuy,Miichthys miiuy,Predator,5,67176.8259333333,24747.1162333333
Base,100,MiichthysMiiuy,Miichthys miiuy,Predator,5,65670.5212666667,24478.2804
Base,1,TodarodesPacificus,Todarodes pacificus,Invertebrate,6,836205.747666667,142064.411533333
Base,2,TodarodesPacificus,Todarodes pacificus,Invertebrate,6,843224.138666667,142749.435
Base,3,TodarodesPacificus,Todarodes pacificus,Invertebrate,6,801912.105666667,137173.874033333
Base,4,TodarodesPacificus,Todarodes pacificus,Invertebrate,6,798859.293333333,136444.864333333
Base,5,TodarodesPacificus,Todarodes pacificus,Invertebrate,6,851474.328666667,144547.649866667
Base,6,TodarodesPacificus,Todarodes pacificus,Invertebrate,6,873079.683666667,147851.498566667
Base,7,TodarodesPacificus,Todarodes pacificus,Invertebrate,6,815003.510666667,139349.917166667
Base,8,TodarodesPacificus,Todarodes pacificus,Invertebrate,6,930643.09,158480.352333333
Base,9,TodarodesPacificus,Todarodes pacificus,Invertebrate,6,784517.302,134360.786666667
Base,10,TodarodesPacificus,Todarodes pacificus,Invertebrate,6,896056.888666667,152940.673133333
Base,11,TodarodesPacificus,Todarodes pacificus,Invertebrate,6,889008.594,151005.375666667
Base,12,TodarodesPacificus,Todarodes pacificus,Invertebrate,6,791930.381,135134.154166667
Base,13,TodarodesPacificus,Todarodes pacificus,Invertebrate,6,890050.488,151115.7083
