indicator,scenario,year,species,latin,group,species_order,mean,sd,n_runs,se,ci_low,ci_high
biomass,Base,2044,TrachurusJaponicus,Trachurus japonicus,Mid-trophic species,14,14441.5265504667,2226.27816554038,100,222.627816554038,13999.7846629655,14883.2684379679
biomass,Base,2045,TrachurusJaponicus,Trachurus japonicus,Mid-trophic species,14,14441.5265504667,2226.27816554038,100,222.627816554038,13999.7846629655,14883.2684379679
biomass,Base,2046,TrachurusJaponicus,Trachurus japonicus,Mid-trophic species,14,14441.5265504667,2226.27816554038,100,222.627816554038,13999.7846629655,14883.2684379679
biomass,Base,2047,TrachurusJaponicus,Trachurus japonicus,Mid-trophic species,14,14441.5265504667,2226.27816554038,100,222.627816554038,13999.7846629655,14883.2684379679
biomass,Base,2048,TrachurusJaponicus,Trachurus japonicus,Mid-trophic species,14,14441.5265504667,2226.27816554038,100,222.627816554038,13999.7846629655,14883.2684379679
biomass,Base,2049,TrachurusJaponicus,Trachurus japonicus,Mid-trophic species,14,14441.5265504667,2226.27816554038,100,222.627816554038,13999.7846629655,14883.2684379679
biomass,Base,2050,TrachurusJaponicus,Trachurus japonicus,Mid-trophic species,14,14441.5265504667,2226.27816554038,100,222.627816554038,13999.7846629655,14883.2684379679
biomass,Base,2051,TrachurusJaponicus,Trachurus japonicus,Mid-trophic species,14,14441.5265504667,2226.27816554038,100,222.627816554038,13999.7846629655,14883.2684379679
biomass,Base,2052,TrachurusJaponicus,Trachurus japonicus,Mid-trophic species,14,14441.5265504667,2226.27816554038,100,222.627816554038,13999.7846629655,14883.2684379679
biomass,Base,2053,TrachurusJaponicus,Trachurus japonicus,Mid-trophic species,14,14441.5265504667,2226.27816554038,100,222.627816554038,13999.7846629655,14883.2684379679
biomass,Base,2054,TrachurusJaponicus,Trachurus japonicus,Mid-trophic species,14,14441.5265504667,2226.27816554038,100,222.627816554038,13999.7846629655,14883.2684379679
biomass,Base,2055,TrachurusJaponicus,Trachurus japonicus,Mid-trophic species,14,14441.5265504667,2226.27816554038,100,222.627816554038,13999.7846629655,14883.2684379679
biomass,Base,2056,TrachurusJaponicus,Trachurus japonicus,Mid-trophic species,14,14441.5265504667,2226.27816554038,100,222.627816554038,13999.7846629655,14883.2684379679
biomass,Base,2057,TrachurusJaponicus,Trachurus japonicus,Mid-trophic species,14,14441.5265504667,2226.27816554038,100,222.627816554038,13999.7846629655,14883.2684379679
biomass,Base,2058,TrachurusJaponicus,Trachurus japonicus,Mid-trophic species,14,14441.5265504667,2226.27816554038,100,222.627816554038,13999.7846629655,14883.2684379679
biomass,Base,2059,TrachurusJaponicus,Trachurus japonicus,Mid-trophic species,14,14441.5265504667,2226.27816554038,100,222.627816554038,13999.7846629655,14883.2684379679
biomass,Base,2060,TrachurusJaponicus,Trachurus japonicus,Mid-trophic species,14,14441.5265504667,2226.27816554038,100,222.627816554038,13999.7846629655,14883.2684379679
biomass,Base,2061,TrachurusJaponicus,Trachurus japonicus,Mid-trophic species,14,14441.5265504667,2226.27816554038,100,222.627816554038,13999.7846629655,14883.2684379679
biomass,Base,2062,TrachurusJaponicus,Trachurus japonicus,Mid-trophic species,14,14441.5265504667,2226.27816554038,100,222.627816554038,13999.7846629655,14883.2684379679
biomass,Base,2063,TrachurusJaponicus,Trachurus japonicus,Mid-trophic species,14,14441.5265504667,2226.27816554038,100,222.627816554038,13999.7846629655,14883.2684379679
biomass,Base,2064,TrachurusJaponicus,Trachurus japonicus,Mid-trophic species,14,14441.5265504667,2226.27816554038,100,222.627816554038,13999.7846629655,14883.2684379679
biomass,Base,2065,TrachurusJaponicus,Trachurus japonicus,Mid-trophic species,14,14441.5265504667,2226.27816554038,100,222.627816554038,13999.7846629655,14883.2684379679
biomass,Base,2066,TrachurusJaponicus,Trachurus japonicus,Mid-trophic species,14,14441.5265504667,2226.27816554038,100,222.627816554038,13999.7846629655,14883.2684379679
biomass,Base,2067,TrachurusJaponicus,Trachurus japonicus,Mid-trophic species,14,14441.5265504667,2226.27816554038,100,222.627816554038,13999.7846629655,14883.2684379679
biomass,Base,2068,TrachurusJaponicus,Trachurus japonicus,Mid-trophic species,14,14441.5265504667,2226.27816554038,100,222.627816554038,13999.7846629655,14883.2684379679
biomass,Base,2069,TrachurusJaponicus,Trachurus japonicus,Mid-trophic species,14,14441.5265504667,2226.27816554038,100,222.627816554038,13999.7846629655,14883.2684379679
biomass,Base,2070,TrachurusJaponicus,Trachurus japonicus,Mid-trophic species,14,14441.5265504667,2226.27816554038,100,222.627816554038,13999.7846629655,14883.2684379679
biomass,Base,2071,TrachurusJaponicus,Trachurus japonicus,Mid-trophic species,14,14441.5265504667,2226.27816554038,100,222.627816554038,13999.7846629655,14883.2684379679
biomass,Base,2072,TrachurusJaponicus,Trachurus japonicus,Mid-trophic species,14,14441.5265504667,2226.27816554038,100,222.627816554038,13999.7846629655,14883.2684379679
biomass,Base,2073,TrachurusJaponicus,Trachurus japonicus,Mid-trophic species,14,14441.5265504667,2226.27816554038,100,222.627816554038,13999.7846629655,14883.2684379679
biomass,Base,2074,TrachurusJaponicus,Trachurus japonicus,Mid-trophic species,14,14441.5265504667,2226.27816554038,100,222.627816554038,13999.7846629655,14883.2684379679
biomass,Base,2075,TrachurusJaponicus,Trachurus japonicus,Mid-trophic species,14,14441.5265504667,2226.27816554038,100,222.627816554038,13999.7846629655,14883.2684379679
biomass,Base,2076,TrachurusJaponicus,Trachurus japonicus,Mid-trophic species,14,14441.5265504667,2226.27816554038,100,222.627816554038,13999.7846629655,14883.2684379679
biomass,Base,2077,TrachurusJaponicus,Trachurus japonicus,Mid-trophic species,14,14441.5265504667,2226.27816554038,100,222.627816554038,13999.7846629655,14883.2684379679
biomass,Base,2078,TrachurusJaponicus,Trachurus japonicus,Mid-trophic species,14,14441.5265504667,2226.27816554038,100,222.627816554038,13999.7846629655,14883.2684379679
biomass,Base,2079,TrachurusJaponicus,Trachurus japonicus,Mid-trophic species,14,14441.5265504667,2226.27816554038,100,222.627816554038,13999.7846629655,14883.2684379679
biomass,Base,2080,TrachurusJaponicus,Trachurus japonicus,Mid-trophic species,14,14441.5265504667,2226.27816554038,100,222.627816554038,13999.7846629655,14883.2684379679
biomass,Base,2081,TrachurusJaponicus,Trachurus japonicus,Mid-trophic species,14,14441.5265504667,2226.27816554038,100,222.627816554038,13999.7846629655,14883.2684379679
biomass,Base,2082,TrachurusJaponicus,Trachurus japonicus,Mid-trophic species,14,14441.5265504667,2226.27816554038,100,222.627816554038,13999.7846629655,14883.2684379679
biomass,Base,2083,TrachurusJaponicus,Trachurus japonicus,Mid-trophic species,14,14441.5265504667,2226.27816554038,100,222.627816554038,13999.7846629655,14883.2684379679
biomass,Base,2084,TrachurusJaponicus,Trachurus japonicus,Mid-trophic species,14,14441.5265504667,2226.27816554038,100,222.627816554038,13999.7846629655,14883.2684379679
biomass,Base,2085,TrachurusJaponicus,Trachurus japonicus,Mid-trophic species,14,14441.5265504667,2226.27816554038,100,222.627816554038,13999.7846629655,14883.2684379679
biomass,Base,2086,TrachurusJaponicus,Trachurus japonicus,Mid-trophic species,14,14441.5265504667,2226.27816554038,100,222.627816554038,13999.7846629655,14883.2684379679
biomass,Base,2087,TrachurusJaponicus,Trachurus japonicus,Mid-trophic species,14,14441.5265504667,2226.27816554038,100,222.627816554038,13999.7846629655,14883.2684379679
biomass,Base,2088,TrachurusJaponicus,Trachurus japonicus,Mid-trophic species,14,14441.5265504667,2226.27816554038,100,222.627816554038,13999.7846629655,14883.2684379679
biomass,Base,2089,TrachurusJaponicus,Trachurus japonicus,Mid-trophic species,14,14441.5265504667,2226.27816554038,100,222.627816554038,13999.7846629655,14883.2684379679
biomass,Base,2090,TrachurusJaponicus,Trachurus japonicus,Mid-trophic species,14,14441.5265504667,2226.27816554038,100,222.627816554038,13999.7846629655,14883.2684379679
biomass,Base,2091,TrachurusJaponicus,Trachurus japonicus,Mid-trophic species,14,14441.5265504667,2226.27816554038,100,222.627816554038,13999.7846629655,14883.2684379679
biomass,Base,2092,TrachurusJaponicus,Trachurus japonicus,Mid-trophic species,14,14441.5265504667,2226.27816554038,100,222.627816554038,13999.7846629655,14883.2684379679
biomass,Base,2093,TrachurusJaponicus,Trachurus japonicus,Mid-trophic species,14,14441.5265504667,2226.27816554038,100,222.627816554038,13999.7846629655,14883.2684379679
biomass,Base,2094,TrachurusJaponicus,Trachurus japonicus,Mid-trophic species,14,14441.5265504667,2226.27816554038,100,222.627816554038,13999.7846629655,14883.2684379679
biomass,Base,2095,TrachurusJaponicus,Trachurus japonicus,Mid-trophic species,14,14441.5265504667,2226.27816554038,100,222.627816554038,13999.7846629655,14883.2684379679
biomass,Base,2096,TrachurusJaponicus,Trachurus japonicus,Mid-trophic species,14,14441.5265504667,2226.27816554038,100,222.627816554038,13999.7846629655,14883.2684379679
biomass,Base,2097,TrachurusJaponicus,Trachurus japonicus,Mid-trophic species,14,14441.5265504667,2226.27816554038,100,222.627816554038,13999.7846629655,14883.2684379679
biomass,Base,2098,TrachurusJaponicus,Trachurus japonicus,Mid-trophic species,14,14441.5265504667,2226.27816554038,100,222.627816554038,13999.7846629655,14883.2684379679
biomass,Base,2099,TrachurusJaponicus,Trachurus japonicus,Mid-trophic species,14,14441.5265504667,2226.27816554038,100,222.627816554038,13999.7846629655,14883.2684379679
biomass,Base,2100,TrachurusJaponicus,Trachurus japonicus,Mid-trophic species,14,14441.5265504667,2226.27816554038,100,222.627816554038,13999.7846629655,14883.2684379679
biomass,SSP1-2.6,2020,TrachurusJaponicus,Trachurus japonicus,Mid-trophic species,14,11076.207386,4930.58298107026,100,493.058298107026,10097.8727527757,12054.5420192243
biomass,SSP1-2.6,2021,TrachurusJaponicus,Trachurus japonicus,Mid-trophic species,14,11556.144563,5441.55388421476,100,544.155388421476,10476.422216997,12635.866909003
biomass,SSP1-2.6,2022,TrachurusJaponicus,Trachurus japonicus,Mid-trophic species,14,11523.768439,6268.56283144051,100,626.856283144051,10279.9495757771,12767.5873022229
biomass,SSP1-2.6,2023,TrachurusJaponicus,Trachurus japonicus,Mid-trophic species,14,11884.665673,6648.65110331789,100,664.865110331789,10565.4290505613,13203.9022954387
biomass,SSP1-2.6,2024,TrachurusJaponicus,Trachurus japonicus,Mid-trophic species,14,12038.45977,7127.01246136623,100,712.701246136623,10624.305875999,13452.6136640011
biomass,SSP1-2.6,2025,TrachurusJaponicus,Trachurus japonicus,Mid-trophic species,14,11733.56182,6524.58091728881,100,652.458091728881,10438.9434141918,13028.1802258082
biomass,SSP1-2.6,2026,TrachurusJaponicus,Trachurus japonicus,Mid-trophic species,14,12144.38641,7170.5070204559,100,717.05070204559,10721.6022518542,13567.1705681458
biomass,SSP1-2.6,2027,TrachurusJaponicus,Trachurus japonicus,Mid-trophic species,14,11759.248721,6908.39832797059,100,690.839832797059,10388.472613933,13130.0248280671
biomass,SSP1-2.6,2028,TrachurusJaponicus,Trachurus japonicus,Mid-trophic species,14,11552.459712,6941.07598012471,100,694.10759801247,10175.1996497987,12929.7197742013
biomass,SSP1-2.6,2029,TrachurusJaponicus,Trachurus japonicus,Mid-trophic species,14,11484.958304,6497.40140654761,100,649.740140654761,10195.7329027867,12774.1837052133
biomass,SSP1-2.6,2030,TrachurusJaponicus,Trachurus japonicus,Mid-trophic species,14,12145.869711,6467.09360034254,100,646.709360034254,10862.6580360704,13429.0813859296
biomass,SSP1-2.6,2031,TrachurusJaponicus,Trachurus japonicus,Mid-trophic species,14,11875.946124,6178.55498386831,100,617.855498386831,10649.98677047,13101.90547753
biomass,SSP1-2.6,2032,TrachurusJaponicus,Trachurus japonicus,Mid-trophic species,14,12287.216211,5487.63803086517,100,548.763803086517,11198.3497704987,13376.0826515013
biomass,SSP1-2.6,2033,TrachurusJaponicus,Trachurus japonicus,Mid-trophic species,14,12717.81518,5960.45675880023,100,596.045675880023,11535.1312459991,13900.4991140009
biomass,SSP1-2.6,2034,TrachurusJaponicus,Trachurus japonicus,Mid-trophic species,14,13529.22862,5864.05810760729,100,586.405810760729,12365.6722697798,14692.7849702202
biomass,SSP1-2.6,2035,TrachurusJaponicus,Trachurus japonicus,Mid-trophic species,14,13020.702839,6257.27399117764,100,625.727399117764,11779.1239265985,14262.2817514015
biomass,SSP1-2.6,2036,TrachurusJaponicus,Trachurus japonicus,Mid-trophic species,14,12129.627451,5998.84308264574,100,599.884308264574,10939.3268375507,13319.9280644493
biomass,SSP1-2.6,2037,TrachurusJaponicus,Trachurus japonicus,Mid-trophic species,14,11991.703121,6251.93953701394,100,625.193953701394,10751.1826800364,13232.2235619636
biomass,SSP1-2.6,2038,TrachurusJaponicus,Trachurus japonicus,Mid-trophic species,14,11277.636303,5565.829753456,100,556.5829753456,10173.2549283549,12382.0176776451
biomass,SSP1-2.6,2039,TrachurusJaponicus,Trachurus japonicus,Mid-trophic species,14,12390.876662,6555.93804688223,100,655.593804688223,11090.0363213826,13691.7170026174
biomass,SSP1-2.6,2040,TrachurusJaponicus,Trachurus japonicus,Mid-trophic species,14,11850.954674,5924.04865336747,100,592.404865336747,10675.4948979966,13026.4144500034
biomass,SSP1-2.6,2041,TrachurusJaponicus,Trachurus japonicus,Mid-trophic species,14,12306.408877,5871.60684212099,100,587.160684212099,11141.3546940813,13471.4630599187
biomass,SSP1-2.6,2042,TrachurusJaponicus,Trachurus japonicus,Mid-trophic species,14,12180.601324,6317.1903738176,100,631.71903738176,10927.1337013873,13434.0689466127
biomass,SSP1-2.6,2043,TrachurusJaponicus,Trachurus japonicus,Mid-trophic species,14,12646.6230173,6577.50295577352,100,657.750295577352,11341.5037309044,13951.7423036956
biomass,SSP1-2.6,2044,TrachurusJaponicus,Trachurus japonicus,Mid-trophic species,14,12728.652168,6447.07465945056,100,644.707465945056,11449.4126852575,14007.8916507425
biomass,SSP1-2.6,2045,TrachurusJaponicus,Trachurus japonicus,Mid-trophic species,14,10725.492721,5446.36108681829,100,544.636108681829,9644.81652170745,11806.1689202925
biomass,SSP1-2.6,2046,TrachurusJaponicus,Trachurus japonicus,Mid-trophic species,14,10805.21149,5796.01580815245,100,579.601580815245,9655.15620818011,11955.2667718199
biomass,SSP1-2.6,2047,TrachurusJaponicus,Trachurus japonicus,Mid-trophic species,14,11863.112062,6893.66891278416,100,689.366891278416,10495.2585904629,13230.9655335371
biomass,SSP1-2.6,2048,TrachurusJaponicus,Trachurus japonicus,Mid-trophic species,14,11339.157535,5724.5889903282,100,572.45889903282,10203.2748834526,12475.0401865474
biomass,SSP1-2.6,2049,TrachurusJaponicus,Trachurus japonicus,Mid-trophic species,14,10279.328213,5363.24056710879,100,536.324056710879,9215.14492813068,11343.5114978693
biomass,SSP1-2.6,2050,TrachurusJaponicus,Trachurus japonicus,Mid-trophic species,14,11579.178434,6118.27425052609,100,611.827425052609,10365.1800857651,12793.1767822349
biomass,SSP1-2.6,2051,TrachurusJaponicus,Trachurus japonicus,Mid-trophic species,14,10409.2540623,5601.94876000656,100,560.194876000656,9297.70589314765,11520.8022314524
biomass,SSP1-2.6,2052,TrachurusJaponicus,Trachurus japonicus,Mid-trophic species,14,10309.96395,5430.90372863495,100,543.090372863495,9232.35482592086,11387.5730740791
biomass,SSP1-2.6,2053,TrachurusJaponicus,Trachurus japonicus,Mid-trophic species,14,11417.5180234,6400.65800386161,100,640.065800386161,10147.4886121431,12687.547434657
biomass,SSP1-2.6,2054,TrachurusJaponicus,Trachurus japonicus,Mid-trophic species,14,10794.1914526,5517.77795293647,100,551.777795293647,9699.34459766937,11889.0383075306
biomass,SSP1-2.6,2055,TrachurusJaponicus,Trachurus japonicus,Mid-trophic species,14,12492.487913,5970.93315937331,100,597.093315937331,11307.7252338382,13677.2505921618
biomass,SSP1-2.6,2056,TrachurusJaponicus,Trachurus japonicus,Mid-trophic species,14,13537.582538,6709.25760440239,100,670.925760440239,12206.3202708785,14868.8448051215
biomass,SSP1-2.6,2057,TrachurusJaponicus,Trachurus japonicus,Mid-trophic species,14,13161.533657,6986.56806001701,100,698.656806001701,11775.2469791902,14547.8203348098
biomass,SSP1-2.6,2058,TrachurusJaponicus,Trachurus japonicus,Mid-trophic species,14,12137.400928,6242.89244650747,100,624.289244650747,10898.6756260709,13376.1262299291
biomass,SSP1-2.6,2059,TrachurusJaponicus,Trachurus japonicus,Mid-trophic species,14,10852.403711,6109.89447957125,100,610.989447957125,9640.06809112305,12064.739330877
biomass,SSP1-2.6,2060,TrachurusJaponicus,Trachurus japonicus,Mid-trophic species,14,11154.50169,6515.00061333772,100,651.500061333772,9861.78422434194,12447.2191556581
biomass,SSP1-2.6,2061,TrachurusJaponicus,Trachurus japonicus,Mid-trophic species,14,11643.0063004,6687.48165961851,100,668.748165961851,10316.0648531562,12969.9477476438
biomass,SSP1-2.6,2062,TrachurusJaponicus,Trachurus japonicus,Mid-trophic species,14,11594.1651613,7260.80137328868,100,726.080137328868,10153.4646446019,13034.8656779981
biomass,SSP1-2.6,2063,TrachurusJaponicus,Trachurus japonicus,Mid-trophic species,14,11882.432448,6944.68765220023,100,694.468765220023,10504.4557517031,13260.4091442969
biomass,SSP1-2.6,2064,TrachurusJaponicus,Trachurus japonicus,Mid-trophic species,14,11425.22635,6191.59633834486,100,619.159633834486,10196.6793088076,12653.7733911924
