run,species,scenario,age_future,latin,group,species_order,age_base,log2_response,paired_change_years
59,PortunusTrituberculatus,SSP5-8.5,0.979406738024691,Portunus trituberculatus,Invertebrate,8,0.989435132,-0.014697004973536,-0.010028393975309
59,ScomberJaponicus,SSP1-2.6,0.796752105802469,Scomber japonicus,Mid-trophic species,9,0.796713086666667,7.06544629887977e-05,3.90191358020653e-05
59,ScomberJaponicus,SSP5-8.5,0.789738565308642,Scomber japonicus,Mid-trophic species,9,0.796713086666667,-0.0126851293439231,-0.00697452135802501
59,ScomberomorusNiphonius,SSP1-2.6,0.664396515802469,Scomberomorus niphonius,Predator,2,0.657368092666667,0.0153430750215518,0.00702842313580199
59,ScomberomorusNiphonius,SSP5-8.5,0.669046618271605,Scomberomorus niphonius,Predator,2,0.657368092666667,0.0254053068420036,0.0116785256049381
59,TodarodesPacificus,SSP1-2.6,1.03060258938272,Todarodes pacificus,Invertebrate,6,1.007950078,0.0320639359190734,0.0226525113827201
59,TodarodesPacificus,SSP5-8.5,1.03583985160494,Todarodes pacificus,Invertebrate,6,1.007950078,0.0393767826394387,0.0278897736049402
59,TrachurusJaponicus,SSP1-2.6,0.463161765432099,Trachurus japonicus,Mid-trophic species,14,0.477117660666667,-0.0428289271308992,-0.013955895234568
59,TrachurusJaponicus,SSP5-8.5,0.457662988518519,Trachurus japonicus,Mid-trophic species,14,0.477117660666667,-0.0600594641013746,-0.019454672148148
59,TrachysalambriaCurvirostris,SSP1-2.6,0.877416429382716,Trachysalambria curvirostris,Invertebrate,7,0.914768363,-0.0601447507402722,-0.037351933617284
59,TrachysalambriaCurvirostris,SSP5-8.5,0.808135258271605,Trachysalambria curvirostris,Invertebrate,7,0.914768363,-0.178809693162841,-0.106633104728395
59,TrichiurusJaponicus,SSP1-2.6,1.17187947876543,Trichiurus japonicus,Predator,3,1.29860899766667,-0.148142906214958,-0.12672951890124
59,TrichiurusJaponicus,SSP5-8.5,1.12867916419753,Trichiurus japonicus,Predator,3,1.29860899766667,-0.202331663370671,-0.16992983346914
60,DecapterusMaruadsi,SSP1-2.6,0.533958648518519,Decapterus maruadsi,Mid-trophic species,10,0.539133546666667,-0.0139146623261173,-0.00517489814814798
60,DecapterusMaruadsi,SSP5-8.5,0.535936525432099,Decapterus maruadsi,Mid-trophic species,10,0.539133546666667,-0.00858053888144604,-0.003197021234568
60,EngraulisJaponicus,SSP1-2.6,0.678735395061728,Engraulis japonicus,Prey,1,0.721918495666667,-0.0889867170350908,-0.043183100604939
60,EngraulisJaponicus,SSP5-8.5,0.648141768395062,Engraulis japonicus,Prey,1,0.721918495666667,-0.155526557482421,-0.073776727271605
60,LarimichthysPolyactis,SSP1-2.6,0.870575645925926,Larimichthys polyactis,Mid-trophic species,13,0.875043876666667,-0.00738569697059959,-0.0044682307407411
60,LarimichthysPolyactis,SSP5-8.5,0.869365471728395,Larimichthys polyactis,Mid-trophic species,13,0.875043876666667,-0.00939256096985448,-0.0056784049382721
60,MiichthysMiiuy,SSP1-2.6,0.582929875432099,Miichthys miiuy,Predator,5,0.596877722,-0.0341130649713485,-0.013947846567901
60,MiichthysMiiuy,SSP5-8.5,0.577705323580247,Miichthys miiuy,Predator,5,0.596877722,-0.0471016180761521,-0.019172398419753
60,MuraenesoxCinereus,SSP1-2.6,0.701144502839506,Muraenesox cinereus,Predator,4,0.691669137666667,0.0196297233791296,0.00947536517283898
60,MuraenesoxCinereus,SSP5-8.5,0.702219305802469,Muraenesox cinereus,Predator,4,0.691669137666667,0.0218395754477522,0.010550168135802
60,PampusArgenteus,SSP1-2.6,0.434556152469136,Pampus argenteus,Mid-trophic species,12,0.437993263,-0.0113660679342725,-0.00343711053086404
60,PampusArgenteus,SSP5-8.5,0.43477324308642,Pampus argenteus,Mid-trophic species,12,0.437993263,-0.0106455227299098,-0.00322001991358001
60,PennahiaArgentata,SSP1-2.6,0.604583715802469,Pennahia argentata,Mid-trophic species,11,0.592777498666667,0.0284514359325048,0.011806217135802
60,PennahiaArgentata,SSP5-8.5,0.599237019876543,Pennahia argentata,Mid-trophic species,11,0.592777498666667,0.0156360686768064,0.00645952120987603
60,PortunusTrituberculatus,SSP1-2.6,1.0065087291358,Portunus trituberculatus,Invertebrate,8,1.05411158533333,-0.066667910403855,-0.0476028561975301
60,PortunusTrituberculatus,SSP5-8.5,0.982321716419753,Portunus trituberculatus,Invertebrate,8,1.05411158533333,-0.101760096196872,-0.0717898689135771
60,ScomberJaponicus,SSP1-2.6,0.790972345185185,Scomber japonicus,Mid-trophic species,9,0.802705769,-0.0212440116634973,-0.011733423814815
60,ScomberJaponicus,SSP5-8.5,0.790099750987654,Scomber japonicus,Mid-trophic species,9,0.802705769,-0.0228364595377599,-0.0126060180123461
60,ScomberomorusNiphonius,SSP1-2.6,0.665884867901235,Scomberomorus niphonius,Predator,2,0.657820814666667,0.0175780971412541,0.00806405323456805
60,ScomberomorusNiphonius,SSP5-8.5,0.669264975308642,Scomberomorus niphonius,Predator,2,0.657820814666667,0.024882857183265,0.0114441606419751
60,TodarodesPacificus,SSP1-2.6,1.01267345481481,Todarodes pacificus,Invertebrate,6,0.973882571333333,0.0563493089773887,0.038790883481477
60,TodarodesPacificus,SSP5-8.5,0.990145095185185,Todarodes pacificus,Invertebrate,6,0.973882571333333,0.0238921265004566,0.016262523851852
60,TrachurusJaponicus,SSP1-2.6,0.465418970617284,Trachurus japonicus,Mid-trophic species,14,0.470196666,-0.0147342927558717,-0.004777695382716
60,TrachurusJaponicus,SSP5-8.5,0.46554086037037,Trachurus japonicus,Mid-trophic species,14,0.470196666,-0.0143565111643056,-0.00465580562962997
60,TrachysalambriaCurvirostris,SSP1-2.6,0.901438488148148,Trachysalambria curvirostris,Invertebrate,7,0.881611159333333,0.0320865637110032,0.019827328814815
60,TrachysalambriaCurvirostris,SSP5-8.5,0.850016303703704,Trachysalambria curvirostris,Invertebrate,7,0.881611159333333,-0.0526519724234219,-0.0315948556296291
60,TrichiurusJaponicus,SSP1-2.6,1.1684240008642,Trichiurus japonicus,Predator,3,1.17281511466667,-0.00541170313876298,-0.00439111380247015
60,TrichiurusJaponicus,SSP5-8.5,1.16139488419753,Trichiurus japonicus,Predator,3,1.17281511466667,-0.0141170171791553,-0.0114202304691402
61,DecapterusMaruadsi,SSP1-2.6,0.538454852716049,Decapterus maruadsi,Mid-trophic species,10,0.546068332,-0.0202561077601627,-0.00761347928395106
61,DecapterusMaruadsi,SSP5-8.5,0.536055143333333,Decapterus maruadsi,Mid-trophic species,10,0.546068332,-0.0267000768150803,-0.010013188666667
61,EngraulisJaponicus,SSP1-2.6,0.665548438395062,Engraulis japonicus,Prey,1,0.722715891,-0.118884947645307,-0.0571674526049381
61,EngraulisJaponicus,SSP5-8.5,0.668953335925926,Engraulis japonicus,Prey,1,0.722715891,-0.111523039948609,-0.053762555074074
61,LarimichthysPolyactis,SSP1-2.6,0.858522458271605,Larimichthys polyactis,Mid-trophic species,13,0.851578610666667,0.0117161608089151,0.00694384760493805
61,LarimichthysPolyactis,SSP5-8.5,0.855487854320988,Larimichthys polyactis,Mid-trophic species,13,0.851578610666667,0.00660765870382996,0.00390924365432099
61,MiichthysMiiuy,SSP1-2.6,0.578330118641975,Miichthys miiuy,Predator,5,0.58383999,-0.0136797936611838,-0.00550987135802494
61,MiichthysMiiuy,SSP5-8.5,0.585034501481482,Miichthys miiuy,Predator,5,0.58383999,0.00294867653129893,0.00119451148148197
61,MuraenesoxCinereus,SSP1-2.6,0.698249176790124,Muraenesox cinereus,Predator,4,0.68810603,0.0211110812281841,0.010143146790124
61,MuraenesoxCinereus,SSP5-8.5,0.699569006790124,Muraenesox cinereus,Predator,4,0.68810603,0.0238354881418155,0.011462976790124
61,PampusArgenteus,SSP1-2.6,0.433948793209877,Pampus argenteus,Mid-trophic species,12,0.436745285666667,-0.00926731849917211,-0.00279649245678998
61,PampusArgenteus,SSP5-8.5,0.433763518518519,Pampus argenteus,Mid-trophic species,12,0.436745285666667,-0.00988340952121616,-0.00298176714814796
61,PennahiaArgentata,SSP1-2.6,0.606257769876543,Pennahia argentata,Mid-trophic species,11,0.591770777333333,0.034892876559243,0.01448699254321
61,PennahiaArgentata,SSP5-8.5,0.623716543950617,Pennahia argentata,Mid-trophic species,11,0.591770777333333,0.0758520710994157,0.031945766617284
61,PortunusTrituberculatus,SSP1-2.6,0.991514484567901,Portunus trituberculatus,Invertebrate,8,1.009230785,-0.0255503658716213,-0.0177163004320989
61,PortunusTrituberculatus,SSP5-8.5,1.01870740419753,Portunus trituberculatus,Invertebrate,8,1.009230785,0.0134836171174998,0.00947661919752996
61,ScomberJaponicus,SSP1-2.6,0.795616974320988,Scomber japonicus,Mid-trophic species,9,0.797881123666667,-0.00409975918410144,-0.00226414934567898
61,ScomberJaponicus,SSP5-8.5,0.789188478518519,Scomber japonicus,Mid-trophic species,9,0.797881123666667,-0.0158039211867025,-0.00869264514814794
61,ScomberomorusNiphonius,SSP1-2.6,0.66479852962963,Scomberomorus niphonius,Predator,2,0.658427891,0.0138917416223061,0.00637063862963005
61,ScomberomorusNiphonius,SSP5-8.5,0.670255684567901,Scomberomorus niphonius,Predator,2,0.658427891,0.0256861004310784,0.011827793567901
61,TodarodesPacificus,SSP1-2.6,1.00028648185185,Todarodes pacificus,Invertebrate,6,1.03042091866667,-0.0428205403867916,-0.03013443681482
61,TodarodesPacificus,SSP5-8.5,1.00243911530864,Todarodes pacificus,Invertebrate,6,1.03042091866667,-0.0397191721181304,-0.0279818033580299
61,TrachurusJaponicus,SSP1-2.6,0.465329238888889,Trachurus japonicus,Mid-trophic species,14,0.476745077666667,-0.0349662015116818,-0.011415838777778
61,TrachurusJaponicus,SSP5-8.5,0.462799099753086,Trachurus japonicus,Mid-trophic species,14,0.476745077666667,-0.0428319848827333,-0.013945977913581
61,TrachysalambriaCurvirostris,SSP1-2.6,0.892567043333333,Trachysalambria curvirostris,Invertebrate,7,0.875561975,0.0277512375598809,0.017005068333333
61,TrachysalambriaCurvirostris,SSP5-8.5,0.872920487654321,Trachysalambria curvirostris,Invertebrate,7,0.875561975,-0.00435905269257149,-0.00264148734567904
61,TrichiurusJaponicus,SSP1-2.6,1.15839616518519,Trichiurus japonicus,Predator,3,1.26663708966667,-0.128874498563808,-0.10824092448148
61,TrichiurusJaponicus,SSP5-8.5,1.13029459851852,Trichiurus japonicus,Predator,3,1.26663708966667,-0.164304386316222,-0.13634249114815
62,DecapterusMaruadsi,SSP1-2.6,0.534684377037037,Decapterus maruadsi,Mid-trophic species,10,0.543345860333333,-0.0231832975765528,-0.00866148329629601
62,DecapterusMaruadsi,SSP5-8.5,0.536017464938272,Decapterus maruadsi,Mid-trophic species,10,0.543345860333333,-0.0195908123064822,-0.00732839539506103
62,EngraulisJaponicus,SSP1-2.6,0.666439425061728,Engraulis japonicus,Prey,1,0.712536584333333,-0.0964903396758704,-0.046097159271605
62,EngraulisJaponicus,SSP5-8.5,0.664261765061728,Engraulis japonicus,Prey,1,0.712536584333333,-0.10121221429447,-0.048274819271605
62,LarimichthysPolyactis,SSP1-2.6,0.859328194320988,Larimichthys polyactis,Mid-trophic species,13,0.869571046,-0.0170946737363765,-0.0102428516790121
62,LarimichthysPolyactis,SSP5-8.5,0.855045891358025,Larimichthys polyactis,Mid-trophic species,13,0.869571046,-0.0243020506432644,-0.014525154641975
62,MiichthysMiiuy,SSP1-2.6,0.591690663580247,Miichthys miiuy,Predator,5,0.582129218,0.0235037000754381,0.00956144558024707
62,MiichthysMiiuy,SSP5-8.5,0.580005457037037,Miichthys miiuy,Predator,5,0.582129218,-0.0052729565444166,-0.00212376096296296
62,MuraenesoxCinereus,SSP1-2.6,0.702671654814815,Muraenesox cinereus,Predator,4,0.683975925666667,0.0389051560728336,0.018695729148148
62,MuraenesoxCinereus,SSP5-8.5,0.701756047037037,Muraenesox cinereus,Predator,4,0.683975925666667,0.0370240439503583,0.01778012137037
62,PampusArgenteus,SSP1-2.6,0.434900482345679,Pampus argenteus,Mid-trophic species,12,0.435063184,-0.000539629140044424,-0.000162701654320974
62,PampusArgenteus,SSP5-8.5,0.436195923950617,Pampus argenteus,Mid-trophic species,12,0.435063184,0.00375135069516308,0.00113273995061702
62,PennahiaArgentata,SSP1-2.6,0.601888798024691,Pennahia argentata,Mid-trophic species,11,0.609540296333333,-0.0182246332208229,-0.00765149830864198
62,PennahiaArgentata,SSP5-8.5,0.62158233654321,Pennahia argentata,Mid-trophic species,11,0.609540296333333,0.0282239076973671,0.0120420402098771
62,PortunusTrituberculatus,SSP1-2.6,0.987910612345679,Portunus trituberculatus,Invertebrate,8,0.99489919,-0.0101698388451009,-0.00698857765432104
62,PortunusTrituberculatus,SSP5-8.5,0.981326098148148,Portunus trituberculatus,Invertebrate,8,0.99489919,-0.0198177205153202,-0.0135730918518521
62,ScomberJaponicus,SSP1-2.6,0.793570530740741,Scomber japonicus,Mid-trophic species,9,0.795615393,-0.00371273647069239,-0.00204486225925893
62,ScomberJaponicus,SSP5-8.5,0.788602928024691,Scomber japonicus,Mid-trophic species,9,0.795615393,-0.0127721216015727,-0.00701246497530894
62,ScomberomorusNiphonius,SSP1-2.6,0.667418651604938,Scomberomorus niphonius,Predator,2,0.660714742666667,0.0145644682419607,0.006703908938271
62,ScomberomorusNiphonius,SSP5-8.5,0.669334836296296,Scomberomorus niphonius,Predator,2,0.660714742666667,0.0187005667375495,0.00862009362962901
62,TodarodesPacificus,SSP1-2.6,0.995545798888889,Todarodes pacificus,Invertebrate,6,1.00643773,-0.0156983210069813,-0.010891931111111
62,TodarodesPacificus,SSP5-8.5,0.993253420864198,Todarodes pacificus,Invertebrate,6,1.00643773,-0.0190241508241449,-0.013184309135802
62,TrachurusJaponicus,SSP1-2.6,0.464424712469136,Trachurus japonicus,Mid-trophic species,14,0.478146596,-0.0420082636360733,-0.013721883530864
62,TrachurusJaponicus,SSP5-8.5,0.463689459753086,Trachurus japonicus,Mid-trophic species,14,0.478146596,-0.0442940722162988,-0.014457136246914
62,TrachysalambriaCurvirostris,SSP1-2.6,0.867403892469136,Trachysalambria curvirostris,Invertebrate,7,0.913628895333333,-0.0749043622263084,-0.0462250028641971
62,TrachysalambriaCurvirostris,SSP5-8.5,0.84905823617284,Trachysalambria curvirostris,Invertebrate,7,0.913628895333333,-0.105744769144344,-0.064570659160493
62,TrichiurusJaponicus,SSP1-2.6,1.13838283209877,Trichiurus japonicus,Predator,3,1.21438485,-0.0932398877845631,-0.0760020179012302
62,TrichiurusJaponicus,SSP5-8.5,1.1127509017284,Trichiurus japonicus,Predator,3,1.21438485,-0.126095027812975,-0.1016339482716
63,DecapterusMaruadsi,SSP1-2.6,0.533234788518518,Decapterus maruadsi,Mid-trophic species,10,0.542880508333333,-0.0258637803669045,-0.00964571981481499
63,DecapterusMaruadsi,SSP5-8.5,0.53344599308642,Decapterus maruadsi,Mid-trophic species,10,0.542880508333333,-0.0252924683268604,-0.00943451524691297
63,EngraulisJaponicus,SSP1-2.6,0.676466057160494,Engraulis japonicus,Prey,1,0.684251623333333,-0.016509405944409,-0.00778556617283899
63,EngraulisJaponicus,SSP5-8.5,0.654415901604938,Engraulis japonicus,Prey,1,0.684251623333333,-0.0643191476265305,-0.029835721728395
63,LarimichthysPolyactis,SSP1-2.6,0.878773040123457,Larimichthys polyactis,Mid-trophic species,13,0.869779390666667,0.0148410853053527,0.00899364945679004
63,LarimichthysPolyactis,SSP5-8.5,0.868895056666667,Larimichthys polyactis,Mid-trophic species,13,0.869779390666667,-0.00146758283388216,-0.000884333999999987
63,MiichthysMiiuy,SSP1-2.6,0.57613484308642,Miichthys miiuy,Predator,5,0.574552353333333,0.00396815323134723,0.00158248975308706
63,MiichthysMiiuy,SSP5-8.5,0.591993412716049,Miichthys miiuy,Predator,5,0.574552353333333,0.0431427651118689,0.017441059382716
63,MuraenesoxCinereus,SSP1-2.6,0.708213823209877,Muraenesox cinereus,Predator,4,0.693175685666667,0.0309639527537628,0.01503813754321
63,MuraenesoxCinereus,SSP5-8.5,0.696381719506173,Muraenesox cinereus,Predator,4,0.693175685666667,0.00665728139242959,0.00320603383950602
63,PampusArgenteus,SSP1-2.6,0.43713563691358,Pampus argenteus,Mid-trophic species,12,0.438835040666667,-0.0055977317635041,-0.00169940375308703
63,PampusArgenteus,SSP5-8.5,0.436130061604938,Pampus argenteus,Mid-trophic species,12,0.438835040666667,-0.00892029247943684,-0.00270497906172901
63,PennahiaArgentata,SSP1-2.6,0.606225435925926,Pennahia argentata,Mid-trophic species,11,0.589740385666667,0.0397743918994699,0.0164850502592591
63,PennahiaArgentata,SSP5-8.5,0.607817907654321,Pennahia argentata,Mid-trophic species,11,0.589740385666667,0.043559186561228,0.018077521987654
63,PortunusTrituberculatus,SSP1-2.6,0.995246602345679,Portunus trituberculatus,Invertebrate,8,0.944875209666667,0.07493023696826,0.0503713926790119
63,PortunusTrituberculatus,SSP5-8.5,0.983466625185185,Portunus trituberculatus,Invertebrate,8,0.944875209666667,0.0577522900285489,0.038591415518518
63,ScomberJaponicus,SSP1-2.6,0.792821893950617,Scomber japonicus,Mid-trophic species,9,0.80515285,-0.0222658866502137,-0.0123309560493831
63,ScomberJaponicus,SSP5-8.5,0.792246113580247,Scomber japonicus,Mid-trophic species,9,0.80515285,-0.0233140126833731,-0.012906736419753
63,ScomberomorusNiphonius,SSP1-2.6,0.665282519753086,Scomberomorus niphonius,Predator,2,0.662223672333333,0.00664854422479067,0.00305884741975304
63,ScomberomorusNiphonius,SSP5-8.5,0.667654360864198,Scomberomorus niphonius,Predator,2,0.662223672333333,0.0117828413847992,0.00543068853086504
63,TodarodesPacificus,SSP1-2.6,1.01709710061728,Todarodes pacificus,Invertebrate,6,0.999637072333333,0.0249811065167771,0.017460028283947
63,TodarodesPacificus,SSP5-8.5,1.00839817753086,Todarodes pacificus,Invertebrate,6,0.999637072333333,0.0125891049226734,0.00876110519752693
63,TrachurusJaponicus,SSP1-2.6,0.459381829382716,Trachurus japonicus,Mid-trophic species,14,0.474891885,-0.0479053107223744,-0.015510055617284
63,TrachurusJaponicus,SSP5-8.5,0.465099299135803,Trachurus japonicus,Mid-trophic species,14,0.474891885,-0.0300603376416185,-0.00979258586419701
63,TrachysalambriaCurvirostris,SSP1-2.6,0.87386365345679,Trachysalambria curvirostris,Invertebrate,7,0.962373909,-0.139189332473295,-0.08851025554321
63,TrachysalambriaCurvirostris,SSP5-8.5,0.885533734814815,Trachysalambria curvirostris,Invertebrate,7,0.962373909,-0.120050261862521,-0.076840174185185
63,TrichiurusJaponicus,SSP1-2.6,1.21647108444444,Trichiurus japonicus,Predator,3,1.27617073533333,-0.0691193283945145,-0.0596996508888901
63,TrichiurusJaponicus,SSP5-8.5,1.11638018691358,Trichiurus japonicus,Predator,3,1.27617073533333,-0.192992930825561,-0.15979054841975
64,DecapterusMaruadsi,SSP1-2.6,0.537772296790124,Decapterus maruadsi,Mid-trophic species,10,0.537666906666667,0.000282760398668652,0.000105390123456894
64,DecapterusMaruadsi,SSP5-8.5,0.537545845925926,Decapterus maruadsi,Mid-trophic species,10,0.537666906666667,-0.000324872878656415,-0.00012106074074103
64,EngraulisJaponicus,SSP1-2.6,0.671221901975309,Engraulis japonicus,Prey,1,0.711941722,-0.084969358453605,-0.0407198200246911
64,EngraulisJaponicus,SSP5-8.5,0.653366208395062,Engraulis japonicus,Prey,1,0.711941722,-0.123867308536847,-0.0585755136049381
64,LarimichthysPolyactis,SSP1-2.6,0.881378919382716,Larimichthys polyactis,Mid-trophic species,13,0.862738934666667,0.0308383259473208,0.018639984716049
64,LarimichthysPolyactis,SSP5-8.5,0.86913776654321,Larimichthys polyactis,Mid-trophic species,13,0.862738934666667,0.0106608109187499,0.006398831876543
64,MiichthysMiiuy,SSP1-2.6,0.586849637901235,Miichthys miiuy,Predator,5,0.589048454666667,-0.00539540928017231,-0.00219881676543199
64,MiichthysMiiuy,SSP5-8.5,0.586353260987654,Miichthys miiuy,Predator,5,0.589048454666667,-0.00661620502666122,-0.00269519367901305
64,MuraenesoxCinereus,SSP1-2.6,0.703267905308642,Muraenesox cinereus,Predator,4,0.687666980333333,0.0323643057947962,0.0156009249753091
64,MuraenesoxCinereus,SSP5-8.5,0.695725777901235,Muraenesox cinereus,Predator,4,0.687666980333333,0.0168087027122664,0.00805879756790207
64,PampusArgenteus,SSP1-2.6,0.436626218148148,Pampus argenteus,Mid-trophic species,12,0.436753611333333,-0.000420869618484304,-0.00012739318518501
64,PampusArgenteus,SSP5-8.5,0.436254390864198,Pampus argenteus,Mid-trophic species,12,0.436753611333333,-0.00164998023345228,-0.000499220469135031
64,PennahiaArgentata,SSP1-2.6,0.607002444567901,Pennahia argentata,Mid-trophic species,11,0.589626697666667,0.0419004770259982,0.017375746901234
64,PennahiaArgentata,SSP5-8.5,0.603771601111111,Pennahia argentata,Mid-trophic species,11,0.589626697666667,0.0342010505099937,0.014144903444444
64,PortunusTrituberculatus,SSP1-2.6,1.00591260271605,Portunus trituberculatus,Invertebrate,8,0.990882676,0.0217188116237476,0.0150299267160501
64,PortunusTrituberculatus,SSP5-8.5,0.99515396962963,Portunus trituberculatus,Invertebrate,8,0.990882676,0.00620550849549132,0.00427129362962997
64,ScomberJaponicus,SSP1-2.6,0.794452155308642,Scomber japonicus,Mid-trophic species,9,0.803169591333333,-0.0157443106506988,-0.00871743602469099
64,ScomberJaponicus,SSP5-8.5,0.790531198148148,Scomber japonicus,Mid-trophic species,9,0.803169591333333,-0.0228822493274762,-0.012638393185185
64,ScomberomorusNiphonius,SSP1-2.6,0.665805525308642,Scomberomorus niphonius,Predator,2,0.658552576,0.0158022193606182,0.00725294930864207
