scenario,run,species,latin,group,species_order,age_mature
SSP1-2.6,44,LarimichthysPolyactis,Larimichthys polyactis,Mid-trophic species,13,0.871214200987654
SSP1-2.6,45,LarimichthysPolyactis,Larimichthys polyactis,Mid-trophic species,13,0.876560001851852
SSP1-2.6,46,LarimichthysPolyactis,Larimichthys polyactis,Mid-trophic species,13,0.869671773580247
SSP1-2.6,47,LarimichthysPolyactis,Larimichthys polyactis,Mid-trophic species,13,0.879842082716049
SSP1-2.6,48,LarimichthysPolyactis,Larimichthys polyactis,Mid-trophic species,13,0.878767165308642
SSP1-2.6,49,LarimichthysPolyactis,Larimichthys polyactis,Mid-trophic species,13,0.87316252382716
SSP1-2.6,50,LarimichthysPolyactis,Larimichthys polyactis,Mid-trophic species,13,0.876486650123457
SSP1-2.6,51,LarimichthysPolyactis,Larimichthys polyactis,Mid-trophic species,13,0.859650508148148
SSP1-2.6,52,LarimichthysPolyactis,Larimichthys polyactis,Mid-trophic species,13,0.864842545802469
SSP1-2.6,53,LarimichthysPolyactis,Larimichthys polyactis,Mid-trophic species,13,0.870133281975309
SSP1-2.6,54,LarimichthysPolyactis,Larimichthys polyactis,Mid-trophic species,13,0.85848879962963
SSP1-2.6,55,LarimichthysPolyactis,Larimichthys polyactis,Mid-trophic species,13,0.884170961234568
SSP1-2.6,56,LarimichthysPolyactis,Larimichthys polyactis,Mid-trophic species,13,0.885644014074074
SSP1-2.6,57,LarimichthysPolyactis,Larimichthys polyactis,Mid-trophic species,13,0.870726791604938
SSP1-2.6,58,LarimichthysPolyactis,Larimichthys polyactis,Mid-trophic species,13,0.86966154691358
SSP1-2.6,59,LarimichthysPolyactis,Larimichthys polyactis,Mid-trophic species,13,0.874469064567901
SSP1-2.6,60,LarimichthysPolyactis,Larimichthys polyactis,Mid-trophic species,13,0.870575645925926
SSP1-2.6,61,LarimichthysPolyactis,Larimichthys polyactis,Mid-trophic species,13,0.858522458271605
SSP1-2.6,62,LarimichthysPolyactis,Larimichthys polyactis,Mid-trophic species,13,0.859328194320988
SSP1-2.6,63,LarimichthysPolyactis,Larimichthys polyactis,Mid-trophic species,13,0.878773040123457
SSP1-2.6,64,LarimichthysPolyactis,Larimichthys polyactis,Mid-trophic species,13,0.881378919382716
SSP1-2.6,65,LarimichthysPolyactis,Larimichthys polyactis,Mid-trophic species,13,0.872226392839506
SSP1-2.6,66,LarimichthysPolyactis,Larimichthys polyactis,Mid-trophic species,13,0.87056356654321
SSP1-2.6,67,LarimichthysPolyactis,Larimichthys polyactis,Mid-trophic species,13,0.872347028148148
SSP1-2.6,68,LarimichthysPolyactis,Larimichthys polyactis,Mid-trophic species,13,0.873214105555556
SSP1-2.6,69,LarimichthysPolyactis,Larimichthys polyactis,Mid-trophic species,13,0.873620625308642
SSP1-2.6,70,LarimichthysPolyactis,Larimichthys polyactis,Mid-trophic species,13,0.869502107530864
SSP1-2.6,71,LarimichthysPolyactis,Larimichthys polyactis,Mid-trophic species,13,0.883053521604938
SSP1-2.6,72,LarimichthysPolyactis,Larimichthys polyactis,Mid-trophic species,13,0.886580058271605
SSP1-2.6,73,LarimichthysPolyactis,Larimichthys polyactis,Mid-trophic species,13,0.87883036617284
SSP1-2.6,74,LarimichthysPolyactis,Larimichthys polyactis,Mid-trophic species,13,0.870025314197531
SSP1-2.6,75,LarimichthysPolyactis,Larimichthys polyactis,Mid-trophic species,13,0.872761641851852
SSP1-2.6,76,LarimichthysPolyactis,Larimichthys polyactis,Mid-trophic species,13,0.879090771234568
SSP1-2.6,77,LarimichthysPolyactis,Larimichthys polyactis,Mid-trophic species,13,0.861417922098766
SSP1-2.6,78,LarimichthysPolyactis,Larimichthys polyactis,Mid-trophic species,13,0.866773432716049
SSP1-2.6,79,LarimichthysPolyactis,Larimichthys polyactis,Mid-trophic species,13,0.880985476419753
SSP1-2.6,80,LarimichthysPolyactis,Larimichthys polyactis,Mid-trophic species,13,0.890837939506173
SSP1-2.6,81,LarimichthysPolyactis,Larimichthys polyactis,Mid-trophic species,13,0.852977131358025
SSP1-2.6,82,LarimichthysPolyactis,Larimichthys polyactis,Mid-trophic species,13,0.868076277407407
SSP1-2.6,83,LarimichthysPolyactis,Larimichthys polyactis,Mid-trophic species,13,0.879930052962963
SSP1-2.6,84,LarimichthysPolyactis,Larimichthys polyactis,Mid-trophic species,13,0.880917922098765
SSP1-2.6,85,LarimichthysPolyactis,Larimichthys polyactis,Mid-trophic species,13,0.870575342469136
SSP1-2.6,86,LarimichthysPolyactis,Larimichthys polyactis,Mid-trophic species,13,0.867349502345679
SSP1-2.6,87,LarimichthysPolyactis,Larimichthys polyactis,Mid-trophic species,13,0.876838410123457
SSP1-2.6,88,LarimichthysPolyactis,Larimichthys polyactis,Mid-trophic species,13,0.854387711481482
SSP1-2.6,89,LarimichthysPolyactis,Larimichthys polyactis,Mid-trophic species,13,0.877539520617284
SSP1-2.6,90,LarimichthysPolyactis,Larimichthys polyactis,Mid-trophic species,13,0.876095334567901
SSP1-2.6,91,LarimichthysPolyactis,Larimichthys polyactis,Mid-trophic species,13,0.871113101111111
SSP1-2.6,92,LarimichthysPolyactis,Larimichthys polyactis,Mid-trophic species,13,0.887949099135802
SSP1-2.6,93,LarimichthysPolyactis,Larimichthys polyactis,Mid-trophic species,13,0.872685182839506
SSP1-2.6,94,LarimichthysPolyactis,Larimichthys polyactis,Mid-trophic species,13,0.871720212592593
SSP1-2.6,95,LarimichthysPolyactis,Larimichthys polyactis,Mid-trophic species,13,0.874305676666667
SSP1-2.6,96,LarimichthysPolyactis,Larimichthys polyactis,Mid-trophic species,13,0.883115190123457
SSP1-2.6,97,LarimichthysPolyactis,Larimichthys polyactis,Mid-trophic species,13,0.858723815061728
SSP1-2.6,98,LarimichthysPolyactis,Larimichthys polyactis,Mid-trophic species,13,0.868930444691358
SSP1-2.6,99,LarimichthysPolyactis,Larimichthys polyactis,Mid-trophic species,13,0.847638197901235
SSP1-2.6,100,LarimichthysPolyactis,Larimichthys polyactis,Mid-trophic species,13,0.864353519259259
SSP1-2.6,1,TrachurusJaponicus,Trachurus japonicus,Mid-trophic species,14,0.466799969753086
SSP1-2.6,2,TrachurusJaponicus,Trachurus japonicus,Mid-trophic species,14,0.462209499753086
SSP1-2.6,3,TrachurusJaponicus,Trachurus japonicus,Mid-trophic species,14,0.470097392469136
SSP1-2.6,4,TrachurusJaponicus,Trachurus japonicus,Mid-trophic species,14,0.466595895185185
SSP1-2.6,5,TrachurusJaponicus,Trachurus japonicus,Mid-trophic species,14,0.464602200246914
SSP1-2.6,6,TrachurusJaponicus,Trachurus japonicus,Mid-trophic species,14,0.460449075432099
SSP1-2.6,7,TrachurusJaponicus,Trachurus japonicus,Mid-trophic species,14,0.466886237654321
SSP1-2.6,8,TrachurusJaponicus,Trachurus japonicus,Mid-trophic species,14,0.464166928518519
SSP1-2.6,9,TrachurusJaponicus,Trachurus japonicus,Mid-trophic species,14,0.466785607160494
SSP1-2.6,10,TrachurusJaponicus,Trachurus japonicus,Mid-trophic species,14,0.468880832469136
SSP1-2.6,11,TrachurusJaponicus,Trachurus japonicus,Mid-trophic species,14,0.460824787283951
SSP1-2.6,12,TrachurusJaponicus,Trachurus japonicus,Mid-trophic species,14,0.465400625185185
SSP1-2.6,13,TrachurusJaponicus,Trachurus japonicus,Mid-trophic species,14,0.464049706790124
SSP1-2.6,14,TrachurusJaponicus,Trachurus japonicus,Mid-trophic species,14,0.463462590987654
SSP1-2.6,15,TrachurusJaponicus,Trachurus japonicus,Mid-trophic species,14,0.462572355432099
SSP1-2.6,16,TrachurusJaponicus,Trachurus japonicus,Mid-trophic species,14,0.466540527901235
SSP1-2.6,17,TrachurusJaponicus,Trachurus japonicus,Mid-trophic species,14,0.467211467777778
SSP1-2.6,18,TrachurusJaponicus,Trachurus japonicus,Mid-trophic species,14,0.460653325802469
SSP1-2.6,19,TrachurusJaponicus,Trachurus japonicus,Mid-trophic species,14,0.461368882839506
SSP1-2.6,20,TrachurusJaponicus,Trachurus japonicus,Mid-trophic species,14,0.462575223827161
SSP1-2.6,21,TrachurusJaponicus,Trachurus japonicus,Mid-trophic species,14,0.461126681481482
SSP1-2.6,22,TrachurusJaponicus,Trachurus japonicus,Mid-trophic species,14,0.46678584
SSP1-2.6,23,TrachurusJaponicus,Trachurus japonicus,Mid-trophic species,14,0.468292074320988
SSP1-2.6,24,TrachurusJaponicus,Trachurus japonicus,Mid-trophic species,14,0.464703452962963
SSP1-2.6,25,TrachurusJaponicus,Trachurus japonicus,Mid-trophic species,14,0.463896609135803
SSP1-2.6,26,TrachurusJaponicus,Trachurus japonicus,Mid-trophic species,14,0.461408733950617
SSP1-2.6,27,TrachurusJaponicus,Trachurus japonicus,Mid-trophic species,14,0.461975990987654
SSP1-2.6,28,TrachurusJaponicus,Trachurus japonicus,Mid-trophic species,14,0.462766604197531
SSP1-2.6,29,TrachurusJaponicus,Trachurus japonicus,Mid-trophic species,14,0.464930618395062
SSP1-2.6,30,TrachurusJaponicus,Trachurus japonicus,Mid-trophic species,14,0.465001510864198
SSP1-2.6,31,TrachurusJaponicus,Trachurus japonicus,Mid-trophic species,14,0.465050967777778
SSP1-2.6,32,TrachurusJaponicus,Trachurus japonicus,Mid-trophic species,14,0.459767794567901
SSP1-2.6,33,TrachurusJaponicus,Trachurus japonicus,Mid-trophic species,14,0.462802576419753
SSP1-2.6,34,TrachurusJaponicus,Trachurus japonicus,Mid-trophic species,14,0.463915257037037
SSP1-2.6,35,TrachurusJaponicus,Trachurus japonicus,Mid-trophic species,14,0.460922675061728
SSP1-2.6,36,TrachurusJaponicus,Trachurus japonicus,Mid-trophic species,14,0.461242962592593
SSP1-2.6,37,TrachurusJaponicus,Trachurus japonicus,Mid-trophic species,14,0.46462772654321
SSP1-2.6,38,TrachurusJaponicus,Trachurus japonicus,Mid-trophic species,14,0.463702754074074
SSP1-2.6,39,TrachurusJaponicus,Trachurus japonicus,Mid-trophic species,14,0.46336647654321
SSP1-2.6,40,TrachurusJaponicus,Trachurus japonicus,Mid-trophic species,14,0.466321343827161
SSP1-2.6,41,TrachurusJaponicus,Trachurus japonicus,Mid-trophic species,14,0.464820580123457
SSP1-2.6,42,TrachurusJaponicus,Trachurus japonicus,Mid-trophic species,14,0.461164523333333
SSP1-2.6,43,TrachurusJaponicus,Trachurus japonicus,Mid-trophic species,14,0.470740888395062
SSP1-2.6,44,TrachurusJaponicus,Trachurus japonicus,Mid-trophic species,14,0.462371513580247
SSP1-2.6,45,TrachurusJaponicus,Trachurus japonicus,Mid-trophic species,14,0.459109898395062
SSP1-2.6,46,TrachurusJaponicus,Trachurus japonicus,Mid-trophic species,14,0.467890261975309
SSP1-2.6,47,TrachurusJaponicus,Trachurus japonicus,Mid-trophic species,14,0.46676866654321
SSP1-2.6,48,TrachurusJaponicus,Trachurus japonicus,Mid-trophic species,14,0.466201880246914
SSP1-2.6,49,TrachurusJaponicus,Trachurus japonicus,Mid-trophic species,14,0.457388903703704
SSP1-2.6,50,TrachurusJaponicus,Trachurus japonicus,Mid-trophic species,14,0.46418469691358
SSP1-2.6,51,TrachurusJaponicus,Trachurus japonicus,Mid-trophic species,14,0.465084841604938
SSP1-2.6,52,TrachurusJaponicus,Trachurus japonicus,Mid-trophic species,14,0.462862075185185
SSP1-2.6,53,TrachurusJaponicus,Trachurus japonicus,Mid-trophic species,14,0.464093018024691
SSP1-2.6,54,TrachurusJaponicus,Trachurus japonicus,Mid-trophic species,14,0.464684363209877
SSP1-2.6,55,TrachurusJaponicus,Trachurus japonicus,Mid-trophic species,14,0.462763062469136
SSP1-2.6,56,TrachurusJaponicus,Trachurus japonicus,Mid-trophic species,14,0.469218473950617
SSP1-2.6,57,TrachurusJaponicus,Trachurus japonicus,Mid-trophic species,14,0.467412913703704
SSP1-2.6,58,TrachurusJaponicus,Trachurus japonicus,Mid-trophic species,14,0.463302782222222
SSP1-2.6,59,TrachurusJaponicus,Trachurus japonicus,Mid-trophic species,14,0.463161765432099
SSP1-2.6,60,TrachurusJaponicus,Trachurus japonicus,Mid-trophic species,14,0.465418970617284
SSP1-2.6,61,TrachurusJaponicus,Trachurus japonicus,Mid-trophic species,14,0.465329238888889
SSP1-2.6,62,TrachurusJaponicus,Trachurus japonicus,Mid-trophic species,14,0.464424712469136
SSP1-2.6,63,TrachurusJaponicus,Trachurus japonicus,Mid-trophic species,14,0.459381829382716
SSP1-2.6,64,TrachurusJaponicus,Trachurus japonicus,Mid-trophic species,14,0.461972442098765
SSP1-2.6,65,TrachurusJaponicus,Trachurus japonicus,Mid-trophic species,14,0.471317337530864
SSP1-2.6,66,TrachurusJaponicus,Trachurus japonicus,Mid-trophic species,14,0.464395709135803
SSP1-2.6,67,TrachurusJaponicus,Trachurus japonicus,Mid-trophic species,14,0.466280026419753
SSP1-2.6,68,TrachurusJaponicus,Trachurus japonicus,Mid-trophic species,14,0.463844851111111
SSP1-2.6,69,TrachurusJaponicus,Trachurus japonicus,Mid-trophic species,14,0.464716386049383
SSP1-2.6,70,TrachurusJaponicus,Trachurus japonicus,Mid-trophic species,14,0.461903355185185
SSP1-2.6,71,TrachurusJaponicus,Trachurus japonicus,Mid-trophic species,14,0.460347486296296
SSP1-2.6,72,TrachurusJaponicus,Trachurus japonicus,Mid-trophic species,14,0.465821689876543
SSP1-2.6,73,TrachurusJaponicus,Trachurus japonicus,Mid-trophic species,14,0.467424529382716
SSP1-2.6,74,TrachurusJaponicus,Trachurus japonicus,Mid-trophic species,14,0.466245730493827
SSP1-2.6,75,TrachurusJaponicus,Trachurus japonicus,Mid-trophic species,14,0.462447722592593
SSP1-2.6,76,TrachurusJaponicus,Trachurus japonicus,Mid-trophic species,14,0.46397339654321
SSP1-2.6,77,TrachurusJaponicus,Trachurus japonicus,Mid-trophic species,14,0.464030305802469
SSP1-2.6,78,TrachurusJaponicus,Trachurus japonicus,Mid-trophic species,14,0.467422774197531
SSP1-2.6,79,TrachurusJaponicus,Trachurus japonicus,Mid-trophic species,14,0.464987571604938
SSP1-2.6,80,TrachurusJaponicus,Trachurus japonicus,Mid-trophic species,14,0.465343688518519
SSP1-2.6,81,TrachurusJaponicus,Trachurus japonicus,Mid-trophic species,14,0.468147670864198
SSP1-2.6,82,TrachurusJaponicus,Trachurus japonicus,Mid-trophic species,14,0.464412818888889
SSP1-2.6,83,TrachurusJaponicus,Trachurus japonicus,Mid-trophic species,14,0.462799916666667
SSP1-2.6,84,TrachurusJaponicus,Trachurus japonicus,Mid-trophic species,14,0.464339521604938
SSP1-2.6,85,TrachurusJaponicus,Trachurus japonicus,Mid-trophic species,14,0.465299647160494
SSP1-2.6,86,TrachurusJaponicus,Trachurus japonicus,Mid-trophic species,14,0.463356499506173
SSP1-2.6,87,TrachurusJaponicus,Trachurus japonicus,Mid-trophic species,14,0.463520007037037
SSP1-2.6,88,TrachurusJaponicus,Trachurus japonicus,Mid-trophic species,14,0.462651017654321
SSP1-2.6,89,TrachurusJaponicus,Trachurus japonicus,Mid-trophic species,14,0.46241103691358
SSP1-2.6,90,TrachurusJaponicus,Trachurus japonicus,Mid-trophic species,14,0.460933622592593
SSP1-2.6,91,TrachurusJaponicus,Trachurus japonicus,Mid-trophic species,14,0.465396116419753
SSP1-2.6,92,TrachurusJaponicus,Trachurus japonicus,Mid-trophic species,14,0.463157811358025
SSP1-2.6,93,TrachurusJaponicus,Trachurus japonicus,Mid-trophic species,14,0.460264935061728
SSP1-2.6,94,TrachurusJaponicus,Trachurus japonicus,Mid-trophic species,14,0.461915544814815
SSP1-2.6,95,TrachurusJaponicus,Trachurus japonicus,Mid-trophic species,14,0.471816754197531
SSP1-2.6,96,TrachurusJaponicus,Trachurus japonicus,Mid-trophic species,14,0.461822941358025
SSP1-2.6,97,TrachurusJaponicus,Trachurus japonicus,Mid-trophic species,14,0.462408358395062
SSP1-2.6,98,TrachurusJaponicus,Trachurus japonicus,Mid-trophic species,14,0.465963762592593
SSP1-2.6,99,TrachurusJaponicus,Trachurus japonicus,Mid-trophic species,14,0.462815560246914
SSP1-2.6,100,TrachurusJaponicus,Trachurus japonicus,Mid-trophic species,14,0.467746810246914
SSP5-8.5,1,EngraulisJaponicus,Engraulis japonicus,Prey,1,0.660274862222222
SSP5-8.5,2,EngraulisJaponicus,Engraulis japonicus,Prey,1,0.648170787777778
SSP5-8.5,3,EngraulisJaponicus,Engraulis japonicus,Prey,1,0.649584755802469
SSP5-8.5,4,EngraulisJaponicus,Engraulis japonicus,Prey,1,0.67600657345679
SSP5-8.5,5,EngraulisJaponicus,Engraulis japonicus,Prey,1,0.655545194197531
SSP5-8.5,6,EngraulisJaponicus,Engraulis japonicus,Prey,1,0.663004536296296
SSP5-8.5,7,EngraulisJaponicus,Engraulis japonicus,Prey,1,0.655703474567901
SSP5-8.5,8,EngraulisJaponicus,Engraulis japonicus,Prey,1,0.680644111234568
SSP5-8.5,9,EngraulisJaponicus,Engraulis japonicus,Prey,1,0.660917574320988
SSP5-8.5,10,EngraulisJaponicus,Engraulis japonicus,Prey,1,0.682010756790124
SSP5-8.5,11,EngraulisJaponicus,Engraulis japonicus,Prey,1,0.655218591234568
SSP5-8.5,12,EngraulisJaponicus,Engraulis japonicus,Prey,1,0.663331607530864
SSP5-8.5,13,EngraulisJaponicus,Engraulis japonicus,Prey,1,0.656035899753086
SSP5-8.5,14,EngraulisJaponicus,Engraulis japonicus,Prey,1,0.670878888641975
SSP5-8.5,15,EngraulisJaponicus,Engraulis japonicus,Prey,1,0.670628504444444
SSP5-8.5,16,EngraulisJaponicus,Engraulis japonicus,Prey,1,0.66873372691358
SSP5-8.5,17,EngraulisJaponicus,Engraulis japonicus,Prey,1,0.672747488765432
SSP5-8.5,18,EngraulisJaponicus,Engraulis japonicus,Prey,1,0.663819470987654
SSP5-8.5,19,EngraulisJaponicus,Engraulis japonicus,Prey,1,0.662289529259259
SSP5-8.5,20,EngraulisJaponicus,Engraulis japonicus,Prey,1,0.657461964320988
SSP5-8.5,21,EngraulisJaponicus,Engraulis japonicus,Prey,1,0.662209548271605
SSP5-8.5,22,EngraulisJaponicus,Engraulis japonicus,Prey,1,0.673885630740741
SSP5-8.5,23,EngraulisJaponicus,Engraulis japonicus,Prey,1,0.653491422222222
SSP5-8.5,24,EngraulisJaponicus,Engraulis japonicus,Prey,1,0.648844110493827
SSP5-8.5,25,EngraulisJaponicus,Engraulis japonicus,Prey,1,0.668027013703704
SSP5-8.5,26,EngraulisJaponicus,Engraulis japonicus,Prey,1,0.665848146296296
SSP5-8.5,27,EngraulisJaponicus,Engraulis japonicus,Prey,1,0.659156926419753
SSP5-8.5,28,EngraulisJaponicus,Engraulis japonicus,Prey,1,0.660869953703704
SSP5-8.5,29,EngraulisJaponicus,Engraulis japonicus,Prey,1,0.663474895925926
SSP5-8.5,30,EngraulisJaponicus,Engraulis japonicus,Prey,1,0.668158526296296
SSP5-8.5,31,EngraulisJaponicus,Engraulis japonicus,Prey,1,0.656181789135803
SSP5-8.5,32,EngraulisJaponicus,Engraulis japonicus,Prey,1,0.652908518395062
SSP5-8.5,33,EngraulisJaponicus,Engraulis japonicus,Prey,1,0.660509478888889
SSP5-8.5,34,EngraulisJaponicus,Engraulis japonicus,Prey,1,0.662275594814815
SSP5-8.5,35,EngraulisJaponicus,Engraulis japonicus,Prey,1,0.664403056419753
SSP5-8.5,36,EngraulisJaponicus,Engraulis japonicus,Prey,1,0.655004645555556
SSP5-8.5,37,EngraulisJaponicus,Engraulis japonicus,Prey,1,0.660317017407408
SSP5-8.5,38,EngraulisJaponicus,Engraulis japonicus,Prey,1,0.654602987654321
SSP5-8.5,39,EngraulisJaponicus,Engraulis japonicus,Prey,1,0.668398859876543
SSP5-8.5,40,EngraulisJaponicus,Engraulis japonicus,Prey,1,0.671277363950617
SSP5-8.5,41,EngraulisJaponicus,Engraulis japonicus,Prey,1,0.666782753950617
SSP5-8.5,42,EngraulisJaponicus,Engraulis japonicus,Prey,1,0.653867747777778
SSP5-8.5,43,EngraulisJaponicus,Engraulis japonicus,Prey,1,0.65406014
SSP5-8.5,44,EngraulisJaponicus,Engraulis japonicus,Prey,1,0.664902193950617
SSP5-8.5,45,EngraulisJaponicus,Engraulis japonicus,Prey,1,0.660288800123457
SSP5-8.5,46,EngraulisJaponicus,Engraulis japonicus,Prey,1,0.655204297530864
SSP5-8.5,47,EngraulisJaponicus,Engraulis japonicus,Prey,1,0.66081234
SSP5-8.5,48,EngraulisJaponicus,Engraulis japonicus,Prey,1,0.664215381234568
SSP5-8.5,49,EngraulisJaponicus,Engraulis japonicus,Prey,1,0.680358695185185
SSP5-8.5,50,EngraulisJaponicus,Engraulis japonicus,Prey,1,0.659896940864198
SSP5-8.5,51,EngraulisJaponicus,Engraulis japonicus,Prey,1,0.68021705691358
SSP5-8.5,52,EngraulisJaponicus,Engraulis japonicus,Prey,1,0.655315831358025
SSP5-8.5,53,EngraulisJaponicus,Engraulis japonicus,Prey,1,0.650403072592593
SSP5-8.5,54,EngraulisJaponicus,Engraulis japonicus,Prey,1,0.647581583703704
SSP5-8.5,55,EngraulisJaponicus,Engraulis japonicus,Prey,1,0.663882736666667
SSP5-8.5,56,EngraulisJaponicus,Engraulis japonicus,Prey,1,0.649798781604938
SSP5-8.5,57,EngraulisJaponicus,Engraulis japonicus,Prey,1,0.663041196790123
SSP5-8.5,58,EngraulisJaponicus,Engraulis japonicus,Prey,1,0.677359289506173
SSP5-8.5,59,EngraulisJaponicus,Engraulis japonicus,Prey,1,0.679195710493827
SSP5-8.5,60,EngraulisJaponicus,Engraulis japonicus,Prey,1,0.648141768395062
SSP5-8.5,61,EngraulisJaponicus,Engraulis japonicus,Prey,1,0.668953335925926
SSP5-8.5,62,EngraulisJaponicus,Engraulis japonicus,Prey,1,0.664261765061728
SSP5-8.5,63,EngraulisJaponicus,Engraulis japonicus,Prey,1,0.654415901604938
SSP5-8.5,64,EngraulisJaponicus,Engraulis japonicus,Prey,1,0.653366208395062
SSP5-8.5,65,EngraulisJaponicus,Engraulis japonicus,Prey,1,0.680726842469136
SSP5-8.5,66,EngraulisJaponicus,Engraulis japonicus,Prey,1,0.666420305185185
SSP5-8.5,67,EngraulisJaponicus,Engraulis japonicus,Prey,1,0.666589131975309
SSP5-8.5,68,EngraulisJaponicus,Engraulis japonicus,Prey,1,0.662698208765432
