scenario,run,n_years,start_time,end_time,total_biomass,biomass_temporal_sd,biomass_stability,community_mean_tl,predator_biomass_proportion,total_yield,biomass_yield_ratio,mean_ingestion,mean_maintenance,mean_net_energy,mean_metabolic_burden,mean_species_length,mean_maturation_age,gonadal_allocation_bias,log_total_biomass,log_biomass_stability,predator_share_logit,log_biomass_yield_ratio,log_mean_ingestion,log_mean_maintenance,log_mean_net_energy,log_mean_metabolic_burden,log_mean_species_length,log_mean_maturation_age
SSP5-8.5,52,81,21,101,7431169.45186296,300973.475605242,24.690446348866,2.64887811985201,0.341286760527108,1453131.05347531,5.11548826685903,48.5941950441841,0.714524884132842,40.5898981666126,0.0452229140437982,18.606916931358,0.736822453024692,5.48851695315656,6.87105716457154,3.20641638131705,-0.657565230987983,0.708887092883413,3.88350408023719,-0.336137454880895,3.70351922201821,-3.09615137272697,2.92353338961966,-0.305408320801918
SSP5-8.5,53,81,21,101,7548537.65770494,329644.519183351,22.8990237010626,2.65051930467763,0.342657273011541,1468953.3542284,5.13931173711724,48.9631225014494,0.712627686614601,40.8257853601792,0.0444715143743051,18.5903502927778,0.742148603712522,5.49404602849244,6.87786282597334,3.13109427651,-0.651474793361952,0.710904961643855,3.89106741275232,-0.338796173611747,3.70931387590797,-3.11290642119844,2.92264264463155,-0.298205781321848
SSP5-8.5,54,81,21,101,7415914.20363321,387619.394604634,19.1319482638306,2.65046737458578,0.336146303433153,1447693.82081514,5.12269475360965,49.518359769642,0.717692537622954,41.2876476656097,0.0454466739056332,18.4704007774603,0.735071682592593,5.51494206661686,6.8701646967157,2.95135962164497,-0.680515296626256,0.709498478309973,3.90234350524381,-0.331714022227373,3.72056336723149,-3.09121564243075,2.91616949280953,-0.307787257187921
SSP5-8.5,55,81,21,101,7473693.29244321,326275.418791636,22.9060875015412,2.64402246357592,0.332954232958136,1462618.94387259,5.11040426304974,48.5193715884354,0.696621199683964,40.4595415401067,0.0447064762021826,18.5177905215785,0.738573753042329,5.58112891421054,6.87353527117851,3.13140270499535,-0.694853617845563,0.70845525674279,3.88196313239337,-0.361513488432688,3.70030250048674,-3.10763690637633,2.91873191981037,-0.303034313287259
SSP5-8.5,56,81,21,101,7394407.63864815,371780.897245639,19.8891543202732,2.64836367683112,0.340362196333189,1444838.86120778,5.11749260766429,48.9446907568252,0.720509666527324,40.9895720170337,0.0456352569920047,18.4539401541887,0.734494775864197,5.46263861078295,6.8689033886682,2.99017457412754,-0.661680568129849,0.709057223986634,3.8906909005164,-0.32779644721712,3.71331769330618,-3.08707468156197,2.91527790617878,-0.308572395899698
SSP5-8.5,57,81,21,101,7550021.74406667,332678.053017689,22.6946793621677,2.65090511295486,0.336541046547545,1463797.43418765,5.15908876323562,48.8603393899362,0.707679836143693,40.8911090379613,0.0459577248103116,18.497789991746,0.734626872098765,5.54204831148232,6.87794820239933,3.12213050768206,-0.678746865714334,0.712573000067881,3.8889660119769,-0.345763496402261,3.71091265648273,-3.08003333091902,2.91765126504276,-0.308392565679229
SSP5-8.5,58,81,21,101,7449367.14722222,368039.099999354,20.2406949349548,2.64523963503834,0.337054337917752,1458240.57736407,5.10875458380827,49.0558613244707,0.703825269885757,41.2686600668709,0.0444507231153518,18.4730543334303,0.74055386537037,5.51283064999935,6.87211937930622,3.00769517856081,-0.676448871716888,0.708315040388697,3.89295967580329,-0.35122514981487,3.72010337575185,-3.11337404909264,2.91631314780697,-0.300356906028732
SSP5-8.5,59,81,21,101,7491625.14581852,308847.016815137,24.2567508764467,2.64663127646645,0.330353609957205,1463872.34524037,5.11873284377464,49.431289340869,0.701653803086516,41.2842419144503,0.0447809366713008,18.5294622390741,0.734190263209877,5.55693212655243,6.87457603870115,3.18869496529871,-0.706586170916189,0.709162463501761,3.90058361115568,-0.354315154595141,3.72048087544939,-3.10597275085073,2.91936201877923,-0.30898706977542
SSP5-8.5,60,81,21,101,7399422.16114938,334515.829264694,22.1197967743835,2.64781283480751,0.333378736587545,1450064.06716926,5.1044014554598,49.021867555566,0.69653045088477,40.7677962440008,0.0445143517218665,18.4920606798148,0.734011588862434,5.50796622072294,6.86919780594412,3.09647298919708,-0.692942872872457,0.707944823831156,3.89226647520303,-0.361643766854689,3.70789246199767,-3.11194363120157,2.91734148752957,-0.309230461851343
SSP5-8.5,61,81,21,101,7488124.88755556,408820.84888928,18.3163967980105,2.64794660902005,0.337721447993476,1457881.83110877,5.13677733348887,48.705609685869,0.6988636366225,40.9040938374823,0.0448641664210733,18.5248444595856,0.73922748377425,5.53519947378188,6.87437307898912,2.90779665857037,-0.673464803512151,0.710690740547586,3.88579421207638,-0.358299639295328,3.71123015186568,-3.10411587812002,2.91911277490321,-0.302149578915304
SSP5-8.5,62,81,21,101,7445410.13332963,316243.89124189,23.5432536074974,2.64729787533664,0.342604571669261,1452361.5570679,5.12783213741945,48.8859269714206,0.721626514914416,41.324876261575,0.0464621992146838,18.5502786148324,0.732348626208113,5.60439225462859,6.87188862602855,3.15883930840255,-0.651708777194763,0.709933799859888,3.88948956306527,-0.326247566293469,3.72146464942735,-3.06911621710189,2.92048480860817,-0.311498613087522
SSP5-8.5,63,81,21,101,7506233.5525037,421650.427331574,17.8020299896459,2.64434152944165,0.3379328133264,1460247.24710099,5.140982920992,48.399745003671,0.697126015498598,40.3935883830866,0.0448434336670136,18.4619776184744,0.736275610776014,5.47290889910939,6.87542207313137,2.87931249515761,-0.672519942647312,0.711046161087176,3.87949454518951,-0.360789087578343,3.69867106898344,-3.1045781077284,2.9157133532649,-0.306150759187026
SSP5-8.5,64,81,21,101,7432343.44005309,379821.726958341,19.5679786398009,2.64958645055743,0.34157786797027,1451648.18930235,5.11995266044559,49.0944881432827,0.707956682579882,41.1627495437563,0.0457802621373382,18.446012909612,0.7332602235097,5.52104507486101,6.87112576969841,2.97389448735596,-0.656270593165564,0.709265945467569,3.89374677072482,-0.345372369956938,3.71753371008936,-3.083902238451,2.91484824467298,-0.310254628487783
SSP5-8.5,65,81,21,101,7476580.57284198,350300.743993967,21.3433191365724,2.64420643824273,0.339225050952563,1467413.30730111,5.09578749341905,49.1907254138,0.702137186829264,40.5445265457536,0.0445254850511846,18.6841827788713,0.734615680934744,5.56303035519839,6.87370301793309,3.06073876970101,-0.666749557216135,0.707211308581648,3.89570509787883,-0.353626471215171,3.70240079107476,-3.1116935559593,2.92767732523338,-0.308407799602312
SSP5-8.5,66,81,21,101,7440713.88817654,377492.268837789,19.7109040433723,2.6468612803471,0.34178617863096,1455453.91232321,5.11320379241832,49.0615081413583,0.705789691903023,40.7610779965544,0.0456048544393062,18.5383759861728,0.737099337548501,5.52250625250961,6.87161460528005,2.98117198735641,-0.655344502169542,0.708693102360599,3.89307477911118,-0.348437972688901,3.70772765541781,-3.08774111112561,2.91984296116472,-0.305032609514064
SSP5-8.5,67,81,21,101,7373421.01759753,354427.989886372,20.80372100398,2.64797015573864,0.334364774629645,1445564.44774741,5.10150519476233,48.5820620026241,0.705824445405257,40.52718123128,0.0450106989032894,18.5284231935538,0.733290747857143,5.5325436431286,6.86766903254668,3.03513186512969,-0.688509274202723,0.707698333222151,3.88325436817806,-0.348388733309211,3.70197289051083,-3.10085506406425,2.91930594188718,-0.310213001093927
SSP5-8.5,68,81,21,101,7465861.09400741,334421.786573569,22.3246851543418,2.64401696723867,0.329254686510999,1466475.36630284,5.09210804539516,48.8684330138228,0.70108126962595,40.4526258919219,0.0440700410402512,18.5381180072046,0.730593026137566,5.54292576959998,6.87307990540447,3.10569302383408,-0.711557927889687,0.706897610028965,3.88913164638949,-0.355131464821492,3.70013155837949,-3.12197506887723,2.91982904512572,-0.313898710057196
SSP5-8.5,69,81,21,101,7498852.3732,363848.840223668,20.6098015005085,2.6472801665153,0.331983490629341,1460935.73466025,5.13260021369094,48.673202496034,0.695954951745671,40.3670978929068,0.0434364703728945,18.4980396698413,0.736067349338624,5.55543037802528,6.87499480390866,3.02576676363369,-0.699227647197976,0.710337437697398,3.88512862188679,-0.362470345245785,3.69801504456485,-3.13645585958366,2.91766476267736,-0.306433657186228
SSP5-8.5,70,81,21,101,7460637.03468642,403072.680523025,18.5094088366533,2.652426616266,0.344985379235559,1450842.44057407,5.14266580430785,48.8549536779204,0.706019873032003,40.6703431559558,0.044855785266966,18.579685378739,0.736271757557319,5.49988986045987,6.87277591176721,2.91827918856342,-0.641155520057921,0.711188302648758,3.88885577924153,-0.348111893114523,3.70549915745314,-3.10430270733635,2.92206879991288,-0.306155992592453
SSP5-8.5,71,81,21,101,7494484.95347901,383751.263299779,19.5295381936618,2.65069741973415,0.341369852584373,1458777.92906395,5.13769031976932,48.7637653977769,0.70828703854714,40.9204314510837,0.0451403816874101,18.5490013318254,0.739320394797178,5.55711264814144,6.87474179201447,2.97192809861116,-0.657195642693969,0.710767923116664,3.88698752471965,-0.344905845772828,3.71162948479821,-3.09797805199247,2.92041595104493,-0.302023900167396
SSP5-8.5,72,81,21,101,7598946.64255926,346309.530972317,21.9426436841748,2.64746477366585,0.330974356969767,1485739.75463049,5.11599451726175,48.8165042418499,0.702182147639901,41.0791522395629,0.0443940102663971,18.5634485956878,0.74467217967372,5.52641870497664,6.88075339504009,3.0884319436762,-0.703781488797059,0.708930070379673,3.88806845735906,-0.353562439040226,3.71550074803054,-3.11465072255428,2.92119451805521,-0.294811184726589
SSP5-8.5,73,81,21,101,7421825.62319333,360223.123891066,20.6034125267254,2.64526236611516,0.345713434867913,1452003.40256617,5.1126558725837,48.990114504709,0.709841453791946,40.8184776328572,0.0444972113883458,18.5024208641975,0.736279955273369,5.51619759454591,6.87051074632447,3.02545671871314,-0.637935219505775,0.708646561811691,3.89161853295555,-0.342713638401329,3.70913486204775,-3.11232875720393,2.91790158104737,-0.306144858564387
SSP5-8.5,74,81,21,101,7472248.39257407,340289.823390974,21.9584832661565,2.64642734252964,0.342184256563458,1462387.61554259,5.11069036389392,49.1689888592838,0.710392285793008,41.1700801507495,0.0457088608147648,18.5358853670635,0.741917565326279,5.56547919169802,6.87345130028457,3.08915354623037,-0.653575513074535,0.708479569602119,3.8952631170327,-0.341937946325681,3.71771178260405,-3.0854631089625,2.9197086027704,-0.298517139929611
SSP5-8.5,75,81,21,101,7441170.72692222,373051.993686496,19.9467389341326,2.64455296437798,0.334745764946794,1454238.19695235,5.11684306065801,48.7724328174345,0.704111286419283,40.564433195992,0.0454170562151994,18.5827584109259,0.736379660176367,5.54097562831209,6.87164126891192,2.99306566802627,-0.686797942845277,0.709002096875293,3.88716525196018,-0.350818858016877,3.7028916530141,-3.09186755692828,2.92223418366489,-0.306009450623401
SSP5-8.5,76,81,21,101,7554025.81961247,367784.900944112,20.5392494368886,2.64392053848768,0.338244277820868,1468787.62023798,5.14325640271617,49.150609652623,0.707493358391249,41.0672994615369,0.0462747662074549,18.5873173979806,0.736887792098765,5.4816228057684,6.87817846490984,3.0223376622986,-0.67112813821412,0.711238175401997,3.89488925043533,-0.346027036941671,3.71521217127859,-3.07315847277834,2.92247948782306,-0.305319647910714
SSP5-8.5,77,81,21,101,7561150.57140617,346518.756288736,21.820321221244,2.65040566496176,0.344032995479102,1473643.46692963,5.13139158371905,48.8913607140776,0.716945497008155,40.8159743089343,0.0471590078181501,18.5616870234215,0.739593538024691,5.51474425935446,6.87858788661132,3.08284170171013,-0.645372919828606,0.710235157543587,3.88960070835865,-0.332755456602156,3.70907353196311,-3.05423024216554,2.92109961888578,-0.301654516629171
SSP5-8.5,78,81,21,101,7544508.90521111,430791.738110706,17.5131234835156,2.64803570800945,0.341098672530409,1474488.49452716,5.11610765462401,49.1476981008575,0.695348269401012,41.0082853760381,0.0442672224620063,18.561348755582,0.746658371049383,5.47783348909766,6.87763097549686,2.8629505132287,-0.658401994907501,0.70893967445346,3.89483001133279,-0.36334245187774,3.71377412863082,-3.11751077506912,2.9210813947383,-0.292147533064599
SSP5-8.5,79,81,21,101,7528850.19712901,377057.009178128,19.9674054953644,2.64817902448329,0.344758589857841,1471082.33902086,5.11897220438538,49.597904242489,0.696867993239993,41.57237674878,0.0446658762603072,18.6261181223898,0.734135106746032,5.50879989061262,6.87672865599211,2.99410121887543,-0.642159300277463,0.709182771371925,3.90394857966257,-0.361159278927708,3.72743592624597,-3.10854546352067,2.92456479588059,-0.309062198169984
SSP5-8.5,80,81,21,101,7423246.0343679,396309.04649246,18.7309527755358,2.64517141712009,0.329814563827815,1451526.7529884,5.11418406919597,48.8769946992499,0.71468046943553,40.9915103005508,0.0457974361306556,18.5102709821781,0.732622285291005,5.53995299934065,6.87059385494816,2.93017738411768,-0.709023875771963,0.708776355054705,3.8893068297336,-0.335919732070225,3.71336497942299,-3.08352716910893,2.91832576625016,-0.311125009647444
SSP5-8.5,81,81,21,101,7470769.56468148,434133.874398767,17.2084465305265,2.64815678431604,0.339261693058162,1456531.11920531,5.12917219961452,49.2627530220364,0.702591253632796,41.1675757107315,0.0443444505395459,18.4651898040476,0.733995540793651,5.4637245981407,6.8733653408355,2.84540034063657,-0.666586091183334,0.710047279702718,3.89716827870761,-0.352979987800631,3.71765094919818,-3.11576770681463,2.91588732737694,-0.309252325599085
SSP5-8.5,82,81,21,101,7557105.54477815,339176.510156811,22.2807456249971,2.64777757021919,0.334647383141313,1476408.66071025,5.11940970365826,49.3124993060729,0.69916650432197,40.8047521108275,0.044001398402613,18.6078633165432,0.736697197936508,5.57473880468586,6.87835548774572,3.10372288061208,-0.687239761210048,0.709219887299396,3.89817758453406,-0.357866361506334,3.70879854793222,-3.12353386369134,2.9235842503357,-0.305578328834595
SSP5-8.5,83,81,21,101,7482708.68819877,391141.201188272,19.1304538245181,2.64756805054571,0.336706540240633,1463034.15318642,5.11475024565179,48.9625148633457,0.70374459141198,41.1590425600709,0.0448879495151631,18.6245610808025,0.734659138130512,5.50539234205753,6.87405883789035,2.9512815063552,-0.678005765815687,0.708824431873507,3.89105500255781,-0.351339784940391,3.71744364927817,-3.10358590521858,2.92448119785653,-0.308348644983698
SSP5-8.5,84,81,21,101,7416705.53602346,392974.893566692,18.873229963137,2.64877087836734,0.335104526550325,1457601.08290123,5.08835936964622,48.5247855873732,0.712783957541702,40.4715449118652,0.0457324344232672,18.5680418008907,0.735207202813051,5.49428737525065,6.87021103664712,2.93774451395032,-0.685187342808603,0.706577776135408,3.88207471044404,-0.338576909333433,3.70059913240836,-3.08494750801955,2.9214419202024,-0.307602910908875
SSP5-8.5,85,81,21,101,7407085.13599383,315048.375031419,23.5109453754685,2.64930791244593,0.343848440741974,1445939.50951802,5.12342303555638,48.6129219176981,0.704881180918649,40.6209969267516,0.0442685343609649,18.4996948361552,0.734243224973545,5.50224979398519,6.86964733639992,3.15746607337552,-0.646190816662416,0.709560216587392,3.88388937864601,-0.349726028077987,3.70428509860714,-3.1174811396087,2.91775423660527,-0.308914936084494
SSP5-8.5,86,81,21,101,7470257.73136667,316538.48517185,23.5998404026955,2.64898179229035,0.337544361283618,1456345.61826346,5.13027068281103,49.5285697534176,0.715745420415595,41.3520587561548,0.0463526965531115,18.5520906725661,0.732044941851852,5.50072789230604,6.87333558566807,3.16123994941105,-0.674256652674982,0.710140279916861,3.90254966981369,-0.33443073332603,3.72212220877092,-3.07147581060189,2.92058248742329,-0.311913370933006
SSP5-8.5,87,81,21,101,7427087.56156543,345198.482636632,21.5154119590481,2.64723135096769,0.337494948393057,1455446.41343481,5.10492205964786,48.7110590567564,0.707924820106597,40.7814551804656,0.0453583586495786,18.4920686573369,0.742902657195767,5.513330485092,6.8708185440557,3.06876951363447,-0.674477640422097,0.707989115801333,3.88590608966291,-0.345417377216698,3.70822744818954,-3.09316080519135,2.91734191893203,-0.297190256042824
SSP5-8.5,88,81,21,101,7576808.69681482,357125.327862401,21.2161056796681,2.6485299228075,0.343962753387217,1479084.21172654,5.12321855493665,48.5999241366711,0.700574881892215,40.7063626100554,0.0447608367851526,18.6641920834391,0.736268802239859,5.47623748465894,6.87948632209613,3.05476059512171,-0.64568418923133,0.709542883141299,3.88362196993138,-0.355854021142055,3.70638440971576,-3.10642170078124,2.92660682632065,-0.30616000649542
SSP5-8.5,89,81,21,101,7436329.54089012,383438.552856165,19.393797221219,2.64387126195876,0.337894158991647,1454897.08330691,5.11219426463805,49.2247006334007,0.710542431428492,40.7800969541349,0.0450801334126997,18.5255279087302,0.729276513677249,5.46172321492342,6.87135862728315,2.96495328407947,-0.672692716467951,0.708607348760929,3.89639554290996,-0.341726612709543,3.70819414263576,-3.09931363034955,2.91914966787356,-0.315702313435849
SSP5-8.5,90,81,21,101,7529480.03851975,354838.752168937,21.2194412039162,2.64079823298447,0.325971938084931,1473576.44609037,5.11050438851185,48.4546915625784,0.699782273244541,40.622386419837,0.0448037142186986,18.5836393465697,0.740366022910053,5.51789340047568,6.87676498626729,3.05491779937616,-0.726460446766849,0.708463765562735,3.88062916672571,-0.356986030543237,3.70431930429943,-3.10546423633039,2.92228158861652,-0.300610589516694
SSP5-8.5,91,81,21,101,7562232.47440494,344499.067335773,21.9513873662661,2.64851291920149,0.342318364063142,1473628.39552407,5.13213095618987,48.923281208786,0.708689593331155,41.0868264178305,0.0458987364793597,18.6248958561552,0.737852457081129,5.48618922348563,6.87865002409758,3.08883034327622,-0.652979785149119,0.710297729703087,3.89025338152115,-0.344337657440306,3.71568754500942,-3.08131768997733,2.92449917263416,-0.304011397023159
SSP5-8.5,92,81,21,101,7563090.40481481,369236.735075243,20.4830388917658,2.64707386236099,0.330548984126935,1479101.96449728,5.11442387697864,49.1084590023801,0.710750078603527,40.9455777589803,0.0448783857879685,18.6102180612787,0.736032862398589,5.52637786365643,6.87869929173256,3.01959717255058,-0.705703136722608,0.708796718959021,3.89403130106933,-0.341434417858664,3.71224381323391,-3.10379898570579,2.92371078801048,-0.306480511251959
SSP5-8.5,93,81,21,101,7433302.76470988,419762.364625349,17.7083592792897,2.6458779507284,0.336007099449721,1452212.65200259,5.11876748851419,48.6094515177784,0.712678479385756,40.4876114015752,0.0451625955310399,18.5449565829542,0.737803224876543,5.56716664787474,6.87118182234485,2.87403680375881,-0.681139168422296,0.709165402894918,3.88381798767296,-0.338724900825046,3.70099603599907,-3.09748606723711,2.92019786976621,-0.304078122893166
SSP5-8.5,94,81,21,101,7502468.34943951,347364.297321897,21.5982713459094,2.64612790664597,0.338328264182902,1473955.49444481,5.0914357499481,48.9049448998459,0.70793175139321,40.9968974348896,0.0444558490618406,18.4905634513845,0.742192623201058,5.49897577515144,6.87520417194857,3.07261328120556,-0.670752945623464,0.706840267671696,3.88987851406451,-0.345407586272117,3.71349639152125,-3.11325873823611,2.91726051823838,-0.29814646950358
SSP5-8.5,95,81,21,101,7574906.65776667,332392.735862614,22.7890258735906,2.64677034232459,0.336160589522687,1479684.36398012,5.12016632229615,48.7205567734663,0.721221251713865,40.8136367664798,0.0466063173691424,18.6204648890212,0.739799702865962,5.52076925179209,6.87937728558799,3.12627909875435,-0.680451277742937,0.709284068726265,3.88610105136315,-0.326809320929795,3.70901626003876,-3.06601918117733,2.9242612387242,-0.3013758012249
SSP5-8.5,96,81,21,101,7374561.31514938,380996.296658357,19.3559921181129,2.65230665331363,0.33770830077378,1446941.97445309,5.09809242082627,49.1577111221114,0.722101198901227,41.3080369634712,0.0449946886875549,18.4931083061905,0.741611876287478,5.47998923031409,6.86773619087713,2.96300204172459,-0.673523584750323,0.707407704317054,3.89503372385212,-0.325589985228323,3.72105708063473,-3.10121082534325,2.91739813869028,-0.298929250447343
SSP5-8.5,97,81,21,101,7439001.26256173,293001.342902649,25.3889664424964,2.64774077071387,0.340681930050918,1463640.09576827,5.08394155935609,49.0184259438689,0.717654354444957,40.9858099155581,0.0464605417655805,18.6097833735714,0.732194577910053,5.52403349000694,6.87151463241769,3.23431468762124,-0.660256787976657,0.706200549632749,3.89219626709622,-0.331767226338821,3.71322590717748,-3.06915189080428,2.92368743026247,-0.311708983526843
SSP5-8.5,98,81,21,101,7478722.00524691,371687.885807007,20.1209732434759,2.64456806693311,0.33320844514636,1464590.70829148,5.10706254717185,49.0509238782681,0.706649135325582,40.7933568696839,0.0446723767050735,18.6157780695767,0.735922127283951,5.536420721594,6.87382739017876,3.0017627160038,-0.693709230061126,0.708171176775699,3.89285902127268,-0.34722100879346,3.70851924633173,-3.108399939189,2.92400950444079,-0.306630971171758
SSP5-8.5,99,81,21,101,7472047.72904444,339285.556138535,22.0228877824481,2.64860245919883,0.336073629307549,1464558.05099827,5.10245060752615,48.7799159059386,0.709197776192467,40.688461090306,0.044278655685926,18.5194012672046,0.734738972645503,5.45933534667811,6.87343963736476,3.09208226631304,-0.680840985016025,0.707778809373868,3.88731866884079,-0.34362084044342,3.70594454095693,-3.11725253099899,2.91881889971081,-0.308239982104
SSP5-8.5,100,81,21,101,7498704.25378272,391294.360153809,19.1638444541729,2.64795480772487,0.331643052945491,1461582.95014161,5.13145443335775,48.7991584676971,0.701101334684912,40.64455767731,0.0446799201350603,18.5073813503087,0.734929020167549,5.50260891865478,6.87498622551856,2.95302540242422,-0.700763133892952,0.710240476779835,3.88771306819601,-0.355102845069826,3.70486494455376,-3.10823109227019,2.91816964441675,-0.307981355633213
