scenario,run,PC1,PC2,PC3,PC4,PC5
Base,58,2.23686358944286,-1.72876045617612,-0.127390214808215,1.14484559118233,-0.124959372295421
Base,59,2.26420098673197,-0.242237701497523,0.0764503770791788,0.054034590268105,0.402915336742072
Base,60,1.76760136077392,-1.40337963102603,-1.91749588823663,-0.408837343147109,-0.0672121372676262
Base,61,2.65281487697983,-0.340060632073412,-0.996328583387728,0.573549916030457,0.0323420964322525
Base,62,3.72803256976728,2.58628428361037,-1.11901733386186,1.20087851623382,0.286220384970585
Base,63,1.42694312376578,1.30582662767832,-0.340460897596214,-0.939669216987849,-0.0902635249247982
Base,64,3.23817354487969,-0.888323978830093,3.08653741752078,0.514989298708352,-0.166226250205688
Base,65,2.8720353963053,-0.7214890590824,2.18377906713578,-0.359587793217461,0.154258429334602
Base,66,1.57208897735892,0.0541668429126613,0.414546724239316,-0.58695778521048,0.0394541848846782
Base,67,2.7213345497903,-0.487571155778145,1.99804139371131,0.588402467735807,0.1024081266375
Base,68,1.91797131134728,-0.217833281928633,0.282697926880326,0.0513152953406908,-0.167256880563426
Base,69,1.85953657357162,-0.402180168814027,1.9075227098012,-0.319761200465327,-0.166298090813093
Base,70,2.29886411991983,-0.225953768239636,0.0465280916331451,0.366932878167066,-0.176512833964183
Base,71,4.15719491263147,1.24619023151493,-1.07564500625956,1.67668249609328,0.289556014026696
Base,72,2.12314277819105,1.77636130066889,0.955618593386426,-0.552400331552423,-0.297342873245822
Base,73,1.53214245418967,1.39228162547558,0.501853238009239,-0.81792546910163,-0.22430980099098
Base,74,3.21986745572004,1.2931239845719,0.80081618365271,0.220409963534243,-0.236919697295197
Base,75,2.38395971922558,-0.511780160878972,1.42977956255391,0.455831959026324,-0.249132408806497
Base,76,1.5677029247502,-1.87563502501199,-0.171012773090662,-0.996642395165577,0.0359962005788022
Base,77,2.51309258330062,0.418840340131134,-0.0779767188239962,0.129825345585876,0.436335851752283
Base,78,1.41062853402889,-2.72852033051342,0.288420707171093,-0.489074987059385,0.201435158337167
