scenario,run,species,latin,group,species_order,mean_tl
Base,38,MuraenesoxCinereus,Muraenesox cinereus,Predator,4,3.10901785333333
Base,39,MuraenesoxCinereus,Muraenesox cinereus,Predator,4,3.11409253333333
Base,40,MuraenesoxCinereus,Muraenesox cinereus,Predator,4,3.11362025666667
Base,41,MuraenesoxCinereus,Muraenesox cinereus,Predator,4,3.11242885666667
Base,42,MuraenesoxCinereus,Muraenesox cinereus,Predator,4,3.10583349666667
Base,43,MuraenesoxCinereus,Muraenesox cinereus,Predator,4,3.11290256
Base,44,MuraenesoxCinereus,Muraenesox cinereus,Predator,4,3.11130442
Base,45,MuraenesoxCinereus,Muraenesox cinereus,Predator,4,3.11988396666667
Base,46,MuraenesoxCinereus,Muraenesox cinereus,Predator,4,3.11881967
Base,47,MuraenesoxCinereus,Muraenesox cinereus,Predator,4,3.10573622
Base,48,MuraenesoxCinereus,Muraenesox cinereus,Predator,4,3.11692674333333
Base,49,MuraenesoxCinereus,Muraenesox cinereus,Predator,4,3.11686759666667
Base,50,MuraenesoxCinereus,Muraenesox cinereus,Predator,4,3.12091469333333
Base,51,MuraenesoxCinereus,Muraenesox cinereus,Predator,4,3.11934322
Base,52,MuraenesoxCinereus,Muraenesox cinereus,Predator,4,3.11403746333333
Base,53,MuraenesoxCinereus,Muraenesox cinereus,Predator,4,3.11228882666667
Base,54,MuraenesoxCinereus,Muraenesox cinereus,Predator,4,3.10999820333333
Base,55,MuraenesoxCinereus,Muraenesox cinereus,Predator,4,3.11331756
Base,56,MuraenesoxCinereus,Muraenesox cinereus,Predator,4,3.11580793333333
Base,57,MuraenesoxCinereus,Muraenesox cinereus,Predator,4,3.11572306666667
Base,58,MuraenesoxCinereus,Muraenesox cinereus,Predator,4,3.11799271666667
Base,59,MuraenesoxCinereus,Muraenesox cinereus,Predator,4,3.10714133333333
Base,60,MuraenesoxCinereus,Muraenesox cinereus,Predator,4,3.11829175666667
Base,61,MuraenesoxCinereus,Muraenesox cinereus,Predator,4,3.11657128333333
Base,62,MuraenesoxCinereus,Muraenesox cinereus,Predator,4,3.10514744
Base,63,MuraenesoxCinereus,Muraenesox cinereus,Predator,4,3.10942565666667
Base,64,MuraenesoxCinereus,Muraenesox cinereus,Predator,4,3.12226050333333
Base,65,MuraenesoxCinereus,Muraenesox cinereus,Predator,4,3.11856017666667
Base,66,MuraenesoxCinereus,Muraenesox cinereus,Predator,4,3.10945858
Base,67,MuraenesoxCinereus,Muraenesox cinereus,Predator,4,3.11353501333333
Base,68,MuraenesoxCinereus,Muraenesox cinereus,Predator,4,3.12147005333333
Base,69,MuraenesoxCinereus,Muraenesox cinereus,Predator,4,3.10961589666667
Base,70,MuraenesoxCinereus,Muraenesox cinereus,Predator,4,3.11629399666667
Base,71,MuraenesoxCinereus,Muraenesox cinereus,Predator,4,3.12544246666667
Base,72,MuraenesoxCinereus,Muraenesox cinereus,Predator,4,3.11380575333333
Base,73,MuraenesoxCinereus,Muraenesox cinereus,Predator,4,3.10495020666667
Base,74,MuraenesoxCinereus,Muraenesox cinereus,Predator,4,3.11412767
Base,75,MuraenesoxCinereus,Muraenesox cinereus,Predator,4,3.11991191
Base,76,MuraenesoxCinereus,Muraenesox cinereus,Predator,4,3.10896123666667
Base,77,MuraenesoxCinereus,Muraenesox cinereus,Predator,4,3.10427467333333
Base,78,MuraenesoxCinereus,Muraenesox cinereus,Predator,4,3.11124443
Base,79,MuraenesoxCinereus,Muraenesox cinereus,Predator,4,3.12048712
Base,80,MuraenesoxCinereus,Muraenesox cinereus,Predator,4,3.11073408
Base,81,MuraenesoxCinereus,Muraenesox cinereus,Predator,4,3.10126199666667
Base,82,MuraenesoxCinereus,Muraenesox cinereus,Predator,4,3.11152716
Base,83,MuraenesoxCinereus,Muraenesox cinereus,Predator,4,3.10945347333333
Base,84,MuraenesoxCinereus,Muraenesox cinereus,Predator,4,3.11183969333333
Base,85,MuraenesoxCinereus,Muraenesox cinereus,Predator,4,3.11109486666667
Base,86,MuraenesoxCinereus,Muraenesox cinereus,Predator,4,3.12470477
Base,87,MuraenesoxCinereus,Muraenesox cinereus,Predator,4,3.11336739333333
Base,88,MuraenesoxCinereus,Muraenesox cinereus,Predator,4,3.11460582666667
Base,89,MuraenesoxCinereus,Muraenesox cinereus,Predator,4,3.12283997
Base,90,MuraenesoxCinereus,Muraenesox cinereus,Predator,4,3.11017865333333
Base,91,MuraenesoxCinereus,Muraenesox cinereus,Predator,4,3.11482841333333
Base,92,MuraenesoxCinereus,Muraenesox cinereus,Predator,4,3.10659741666667
Base,93,MuraenesoxCinereus,Muraenesox cinereus,Predator,4,3.10847605666667
Base,94,MuraenesoxCinereus,Muraenesox cinereus,Predator,4,3.10943636333333
Base,95,MuraenesoxCinereus,Muraenesox cinereus,Predator,4,3.11026190333333
Base,96,MuraenesoxCinereus,Muraenesox cinereus,Predator,4,3.10881553333333
Base,97,MuraenesoxCinereus,Muraenesox cinereus,Predator,4,3.11444639
Base,98,MuraenesoxCinereus,Muraenesox cinereus,Predator,4,3.11359402666667
Base,99,MuraenesoxCinereus,Muraenesox cinereus,Predator,4,3.11607064
Base,100,MuraenesoxCinereus,Muraenesox cinereus,Predator,4,3.10906922666667
Base,1,MiichthysMiiuy,Miichthys miiuy,Predator,5,3.00220581
Base,2,MiichthysMiiuy,Miichthys miiuy,Predator,5,3.01962162333333
Base,3,MiichthysMiiuy,Miichthys miiuy,Predator,5,3.01338845
Base,4,MiichthysMiiuy,Miichthys miiuy,Predator,5,3.01611273333333
Base,5,MiichthysMiiuy,Miichthys miiuy,Predator,5,3.03305685
Base,6,MiichthysMiiuy,Miichthys miiuy,Predator,5,3.02867659
Base,7,MiichthysMiiuy,Miichthys miiuy,Predator,5,3.03349077
Base,8,MiichthysMiiuy,Miichthys miiuy,Predator,5,3.01864682
Base,9,MiichthysMiiuy,Miichthys miiuy,Predator,5,3.0292274
Base,10,MiichthysMiiuy,Miichthys miiuy,Predator,5,3.02278774333333
Base,11,MiichthysMiiuy,Miichthys miiuy,Predator,5,3.02417243
Base,12,MiichthysMiiuy,Miichthys miiuy,Predator,5,3.02955437666667
Base,13,MiichthysMiiuy,Miichthys miiuy,Predator,5,3.01947858333333
Base,14,MiichthysMiiuy,Miichthys miiuy,Predator,5,3.03221225666667
Base,15,MiichthysMiiuy,Miichthys miiuy,Predator,5,3.02839940666667
Base,16,MiichthysMiiuy,Miichthys miiuy,Predator,5,3.02156767333333
Base,17,MiichthysMiiuy,Miichthys miiuy,Predator,5,3.0258252
Base,18,MiichthysMiiuy,Miichthys miiuy,Predator,5,3.02069808
Base,19,MiichthysMiiuy,Miichthys miiuy,Predator,5,3.01651987666667
Base,20,MiichthysMiiuy,Miichthys miiuy,Predator,5,3.01889391333333
Base,21,MiichthysMiiuy,Miichthys miiuy,Predator,5,3.03079597
Base,22,MiichthysMiiuy,Miichthys miiuy,Predator,5,3.02021152333333
Base,23,MiichthysMiiuy,Miichthys miiuy,Predator,5,3.02447865666667
Base,24,MiichthysMiiuy,Miichthys miiuy,Predator,5,3.00432775333333
Base,25,MiichthysMiiuy,Miichthys miiuy,Predator,5,3.03052847666667
Base,26,MiichthysMiiuy,Miichthys miiuy,Predator,5,3.03978030333333
Base,27,MiichthysMiiuy,Miichthys miiuy,Predator,5,3.02873341
Base,28,MiichthysMiiuy,Miichthys miiuy,Predator,5,3.01919657
Base,29,MiichthysMiiuy,Miichthys miiuy,Predator,5,3.01406299
Base,30,MiichthysMiiuy,Miichthys miiuy,Predator,5,3.03314024333333
Base,31,MiichthysMiiuy,Miichthys miiuy,Predator,5,3.02664872666667
Base,32,MiichthysMiiuy,Miichthys miiuy,Predator,5,3.01320845333333
Base,33,MiichthysMiiuy,Miichthys miiuy,Predator,5,3.02501268666667
Base,34,MiichthysMiiuy,Miichthys miiuy,Predator,5,3.02958522333333
Base,35,MiichthysMiiuy,Miichthys miiuy,Predator,5,3.02935111666667
Base,36,MiichthysMiiuy,Miichthys miiuy,Predator,5,3.02672837
Base,37,MiichthysMiiuy,Miichthys miiuy,Predator,5,3.02073978
Base,38,MiichthysMiiuy,Miichthys miiuy,Predator,5,3.02756871
Base,39,MiichthysMiiuy,Miichthys miiuy,Predator,5,3.03382486666667
Base,40,MiichthysMiiuy,Miichthys miiuy,Predator,5,3.03282696333333
Base,41,MiichthysMiiuy,Miichthys miiuy,Predator,5,3.01800609
Base,42,MiichthysMiiuy,Miichthys miiuy,Predator,5,3.02833256666667
Base,43,MiichthysMiiuy,Miichthys miiuy,Predator,5,3.02435027333333
Base,44,MiichthysMiiuy,Miichthys miiuy,Predator,5,3.02983408333333
Base,45,MiichthysMiiuy,Miichthys miiuy,Predator,5,3.02880843333333
Base,46,MiichthysMiiuy,Miichthys miiuy,Predator,5,3.02622095
Base,47,MiichthysMiiuy,Miichthys miiuy,Predator,5,3.0265166
Base,48,MiichthysMiiuy,Miichthys miiuy,Predator,5,3.02618428666667
Base,49,MiichthysMiiuy,Miichthys miiuy,Predator,5,3.01537516
Base,50,MiichthysMiiuy,Miichthys miiuy,Predator,5,3.02513186333333
Base,51,MiichthysMiiuy,Miichthys miiuy,Predator,5,3.03700862666667
Base,52,MiichthysMiiuy,Miichthys miiuy,Predator,5,3.02598614666667
Base,53,MiichthysMiiuy,Miichthys miiuy,Predator,5,3.01225971333333
Base,54,MiichthysMiiuy,Miichthys miiuy,Predator,5,3.02542463333333
Base,55,MiichthysMiiuy,Miichthys miiuy,Predator,5,3.01357587333333
Base,56,MiichthysMiiuy,Miichthys miiuy,Predator,5,3.02354064333333
Base,57,MiichthysMiiuy,Miichthys miiuy,Predator,5,3.03104616
Base,58,MiichthysMiiuy,Miichthys miiuy,Predator,5,3.01003143333333
Base,59,MiichthysMiiuy,Miichthys miiuy,Predator,5,3.02881309666667
Base,60,MiichthysMiiuy,Miichthys miiuy,Predator,5,3.02606589
Base,61,MiichthysMiiuy,Miichthys miiuy,Predator,5,3.03654068666667
Base,62,MiichthysMiiuy,Miichthys miiuy,Predator,5,3.03108754333333
Base,63,MiichthysMiiuy,Miichthys miiuy,Predator,5,3.02259683333333
Base,64,MiichthysMiiuy,Miichthys miiuy,Predator,5,3.01772900333333
Base,65,MiichthysMiiuy,Miichthys miiuy,Predator,5,3.02967570666667
Base,66,MiichthysMiiuy,Miichthys miiuy,Predator,5,3.02443768666667
Base,67,MiichthysMiiuy,Miichthys miiuy,Predator,5,3.0304552
Base,68,MiichthysMiiuy,Miichthys miiuy,Predator,5,3.02548859
Base,69,MiichthysMiiuy,Miichthys miiuy,Predator,5,3.02263575333333
Base,70,MiichthysMiiuy,Miichthys miiuy,Predator,5,3.03572532
Base,71,MiichthysMiiuy,Miichthys miiuy,Predator,5,3.03813951666667
Base,72,MiichthysMiiuy,Miichthys miiuy,Predator,5,3.01956098666667
Base,73,MiichthysMiiuy,Miichthys miiuy,Predator,5,3.03153246333333
Base,74,MiichthysMiiuy,Miichthys miiuy,Predator,5,3.03635157
Base,75,MiichthysMiiuy,Miichthys miiuy,Predator,5,3.02891983333333
Base,76,MiichthysMiiuy,Miichthys miiuy,Predator,5,3.01540502666667
Base,77,MiichthysMiiuy,Miichthys miiuy,Predator,5,3.03697043333333
Base,78,MiichthysMiiuy,Miichthys miiuy,Predator,5,3.03345834333333
Base,79,MiichthysMiiuy,Miichthys miiuy,Predator,5,3.01609235
Base,80,MiichthysMiiuy,Miichthys miiuy,Predator,5,3.02286055333333
Base,81,MiichthysMiiuy,Miichthys miiuy,Predator,5,3.02438371666667
Base,82,MiichthysMiiuy,Miichthys miiuy,Predator,5,3.01626594666667
Base,83,MiichthysMiiuy,Miichthys miiuy,Predator,5,3.02436302666667
Base,84,MiichthysMiiuy,Miichthys miiuy,Predator,5,3.02299469666667
Base,85,MiichthysMiiuy,Miichthys miiuy,Predator,5,3.03722337
Base,86,MiichthysMiiuy,Miichthys miiuy,Predator,5,3.03636931333333
Base,87,MiichthysMiiuy,Miichthys miiuy,Predator,5,3.02874664666667
Base,88,MiichthysMiiuy,Miichthys miiuy,Predator,5,3.02197629
Base,89,MiichthysMiiuy,Miichthys miiuy,Predator,5,3.02207419
Base,90,MiichthysMiiuy,Miichthys miiuy,Predator,5,3.02272464666667
Base,91,MiichthysMiiuy,Miichthys miiuy,Predator,5,3.02051274333333
Base,92,MiichthysMiiuy,Miichthys miiuy,Predator,5,3.0388034
Base,93,MiichthysMiiuy,Miichthys miiuy,Predator,5,3.02033532666667
Base,94,MiichthysMiiuy,Miichthys miiuy,Predator,5,3.02683097666667
Base,95,MiichthysMiiuy,Miichthys miiuy,Predator,5,3.02693371333333
Base,96,MiichthysMiiuy,Miichthys miiuy,Predator,5,3.02700605
Base,97,MiichthysMiiuy,Miichthys miiuy,Predator,5,3.03045913666667
Base,98,MiichthysMiiuy,Miichthys miiuy,Predator,5,3.02250597333333
Base,99,MiichthysMiiuy,Miichthys miiuy,Predator,5,3.02841204666667
Base,100,MiichthysMiiuy,Miichthys miiuy,Predator,5,3.01735302666667
Base,1,TodarodesPacificus,Todarodes pacificus,Invertebrate,6,2.42397870333333
Base,2,TodarodesPacificus,Todarodes pacificus,Invertebrate,6,2.43250478333333
Base,3,TodarodesPacificus,Todarodes pacificus,Invertebrate,6,2.43551098333333
Base,4,TodarodesPacificus,Todarodes pacificus,Invertebrate,6,2.43204101
Base,5,TodarodesPacificus,Todarodes pacificus,Invertebrate,6,2.44032332333333
Base,6,TodarodesPacificus,Todarodes pacificus,Invertebrate,6,2.43817228666667
Base,7,TodarodesPacificus,Todarodes pacificus,Invertebrate,6,2.43101503333333
Base,8,TodarodesPacificus,Todarodes pacificus,Invertebrate,6,2.43173753666667
Base,9,TodarodesPacificus,Todarodes pacificus,Invertebrate,6,2.43966730333333
Base,10,TodarodesPacificus,Todarodes pacificus,Invertebrate,6,2.43471998
Base,11,TodarodesPacificus,Todarodes pacificus,Invertebrate,6,2.43603743666667
Base,12,TodarodesPacificus,Todarodes pacificus,Invertebrate,6,2.43037458666667
Base,13,TodarodesPacificus,Todarodes pacificus,Invertebrate,6,2.43369715666667
Base,14,TodarodesPacificus,Todarodes pacificus,Invertebrate,6,2.43322991666667
Base,15,TodarodesPacificus,Todarodes pacificus,Invertebrate,6,2.43179198666667
Base,16,TodarodesPacificus,Todarodes pacificus,Invertebrate,6,2.43580759333333
Base,17,TodarodesPacificus,Todarodes pacificus,Invertebrate,6,2.43235214
Base,18,TodarodesPacificus,Todarodes pacificus,Invertebrate,6,2.43345441333333
Base,19,TodarodesPacificus,Todarodes pacificus,Invertebrate,6,2.43585682666667
Base,20,TodarodesPacificus,Todarodes pacificus,Invertebrate,6,2.43568399
Base,21,TodarodesPacificus,Todarodes pacificus,Invertebrate,6,2.42914247
Base,22,TodarodesPacificus,Todarodes pacificus,Invertebrate,6,2.41936630666667
Base,23,TodarodesPacificus,Todarodes pacificus,Invertebrate,6,2.43333611
Base,24,TodarodesPacificus,Todarodes pacificus,Invertebrate,6,2.42933666
Base,25,TodarodesPacificus,Todarodes pacificus,Invertebrate,6,2.42533574333333
Base,26,TodarodesPacificus,Todarodes pacificus,Invertebrate,6,2.42969504333333
Base,27,TodarodesPacificus,Todarodes pacificus,Invertebrate,6,2.42259356666667
Base,28,TodarodesPacificus,Todarodes pacificus,Invertebrate,6,2.42994982
Base,29,TodarodesPacificus,Todarodes pacificus,Invertebrate,6,2.43388786666667
Base,30,TodarodesPacificus,Todarodes pacificus,Invertebrate,6,2.43404215333333
Base,31,TodarodesPacificus,Todarodes pacificus,Invertebrate,6,2.42875453
Base,32,TodarodesPacificus,Todarodes pacificus,Invertebrate,6,2.43151077666667
Base,33,TodarodesPacificus,Todarodes pacificus,Invertebrate,6,2.43176426
Base,34,TodarodesPacificus,Todarodes pacificus,Invertebrate,6,2.43930561
Base,35,TodarodesPacificus,Todarodes pacificus,Invertebrate,6,2.43395470333333
Base,36,TodarodesPacificus,Todarodes pacificus,Invertebrate,6,2.43133657
Base,37,TodarodesPacificus,Todarodes pacificus,Invertebrate,6,2.42589916666667
Base,38,TodarodesPacificus,Todarodes pacificus,Invertebrate,6,2.42258426666667
Base,39,TodarodesPacificus,Todarodes pacificus,Invertebrate,6,2.42952521333333
Base,40,TodarodesPacificus,Todarodes pacificus,Invertebrate,6,2.43178026666667
Base,41,TodarodesPacificus,Todarodes pacificus,Invertebrate,6,2.43463202666667
Base,42,TodarodesPacificus,Todarodes pacificus,Invertebrate,6,2.43646391
Base,43,TodarodesPacificus,Todarodes pacificus,Invertebrate,6,2.43690327333333
Base,44,TodarodesPacificus,Todarodes pacificus,Invertebrate,6,2.43683324333333
Base,45,TodarodesPacificus,Todarodes pacificus,Invertebrate,6,2.44224953666667
Base,46,TodarodesPacificus,Todarodes pacificus,Invertebrate,6,2.43309906333333
Base,47,TodarodesPacificus,Todarodes pacificus,Invertebrate,6,2.42813515
Base,48,TodarodesPacificus,Todarodes pacificus,Invertebrate,6,2.42282314333333
Base,49,TodarodesPacificus,Todarodes pacificus,Invertebrate,6,2.43235503666667
Base,50,TodarodesPacificus,Todarodes pacificus,Invertebrate,6,2.43332271
Base,51,TodarodesPacificus,Todarodes pacificus,Invertebrate,6,2.43490401333333
Base,52,TodarodesPacificus,Todarodes pacificus,Invertebrate,6,2.43902885
Base,53,TodarodesPacificus,Todarodes pacificus,Invertebrate,6,2.42940076
Base,54,TodarodesPacificus,Todarodes pacificus,Invertebrate,6,2.42314328333333
Base,55,TodarodesPacificus,Todarodes pacificus,Invertebrate,6,2.42892797333333
Base,56,TodarodesPacificus,Todarodes pacificus,Invertebrate,6,2.43561078
Base,57,TodarodesPacificus,Todarodes pacificus,Invertebrate,6,2.42832094666667
Base,58,TodarodesPacificus,Todarodes pacificus,Invertebrate,6,2.44182082333333
Base,59,TodarodesPacificus,Todarodes pacificus,Invertebrate,6,2.43090664333333
Base,60,TodarodesPacificus,Todarodes pacificus,Invertebrate,6,2.42596097666667
Base,61,TodarodesPacificus,Todarodes pacificus,Invertebrate,6,2.43298581
Base,62,TodarodesPacificus,Todarodes pacificus,Invertebrate,6,2.42157804333333
Base,63,TodarodesPacificus,Todarodes pacificus,Invertebrate,6,2.43191112
Base,64,TodarodesPacificus,Todarodes pacificus,Invertebrate,6,2.43131874666667
Base,65,TodarodesPacificus,Todarodes pacificus,Invertebrate,6,2.42572446666667
Base,66,TodarodesPacificus,Todarodes pacificus,Invertebrate,6,2.43204894333333
Base,67,TodarodesPacificus,Todarodes pacificus,Invertebrate,6,2.43934411666667
Base,68,TodarodesPacificus,Todarodes pacificus,Invertebrate,6,2.43819754
Base,69,TodarodesPacificus,Todarodes pacificus,Invertebrate,6,2.41765504333333
Base,70,TodarodesPacificus,Todarodes pacificus,Invertebrate,6,2.43585899333333
Base,71,TodarodesPacificus,Todarodes pacificus,Invertebrate,6,2.43374857666667
Base,72,TodarodesPacificus,Todarodes pacificus,Invertebrate,6,2.42013568
Base,73,TodarodesPacificus,Todarodes pacificus,Invertebrate,6,2.42840975
Base,74,TodarodesPacificus,Todarodes pacificus,Invertebrate,6,2.42914224666667
Base,75,TodarodesPacificus,Todarodes pacificus,Invertebrate,6,2.43037082666667
Base,76,TodarodesPacificus,Todarodes pacificus,Invertebrate,6,2.43544771666667
Base,77,TodarodesPacificus,Todarodes pacificus,Invertebrate,6,2.44041727
Base,78,TodarodesPacificus,Todarodes pacificus,Invertebrate,6,2.43692163666667
Base,79,TodarodesPacificus,Todarodes pacificus,Invertebrate,6,2.44279353
Base,80,TodarodesPacificus,Todarodes pacificus,Invertebrate,6,2.42632841
Base,81,TodarodesPacificus,Todarodes pacificus,Invertebrate,6,2.42605167
Base,82,TodarodesPacificus,Todarodes pacificus,Invertebrate,6,2.43346877
Base,83,TodarodesPacificus,Todarodes pacificus,Invertebrate,6,2.42176335666667
Base,84,TodarodesPacificus,Todarodes pacificus,Invertebrate,6,2.43572067666667
Base,85,TodarodesPacificus,Todarodes pacificus,Invertebrate,6,2.43206898666667
Base,86,TodarodesPacificus,Todarodes pacificus,Invertebrate,6,2.43340173333333
Base,87,TodarodesPacificus,Todarodes pacificus,Invertebrate,6,2.42513837333333
Base,88,TodarodesPacificus,Todarodes pacificus,Invertebrate,6,2.43266258333333
Base,89,TodarodesPacificus,Todarodes pacificus,Invertebrate,6,2.43207763
Base,90,TodarodesPacificus,Todarodes pacificus,Invertebrate,6,2.42832005333333
Base,91,TodarodesPacificus,Todarodes pacificus,Invertebrate,6,2.43990937
Base,92,TodarodesPacificus,Todarodes pacificus,Invertebrate,6,2.4348475
Base,93,TodarodesPacificus,Todarodes pacificus,Invertebrate,6,2.42642917666667
Base,94,TodarodesPacificus,Todarodes pacificus,Invertebrate,6,2.43629356666667
Base,95,TodarodesPacificus,Todarodes pacificus,Invertebrate,6,2.44215477
Base,96,TodarodesPacificus,Todarodes pacificus,Invertebrate,6,2.42746236333333
Base,97,TodarodesPacificus,Todarodes pacificus,Invertebrate,6,2.425407
Base,98,TodarodesPacificus,Todarodes pacificus,Invertebrate,6,2.43619112666667
Base,99,TodarodesPacificus,Todarodes pacificus,Invertebrate,6,2.42850242666667
Base,100,TodarodesPacificus,Todarodes pacificus,Invertebrate,6,2.43075795
Base,1,TrachysalambriaCurvirostris,Trachysalambria curvirostris,Invertebrate,7,2.27370209
Base,2,TrachysalambriaCurvirostris,Trachysalambria curvirostris,Invertebrate,7,2.27338496333333
Base,3,TrachysalambriaCurvirostris,Trachysalambria curvirostris,Invertebrate,7,2.28196793
Base,4,TrachysalambriaCurvirostris,Trachysalambria curvirostris,Invertebrate,7,2.27267312666667
Base,5,TrachysalambriaCurvirostris,Trachysalambria curvirostris,Invertebrate,7,2.26415960666667
Base,6,TrachysalambriaCurvirostris,Trachysalambria curvirostris,Invertebrate,7,2.27521807
Base,7,TrachysalambriaCurvirostris,Trachysalambria curvirostris,Invertebrate,7,2.27037641
Base,8,TrachysalambriaCurvirostris,Trachysalambria curvirostris,Invertebrate,7,2.27467961
Base,9,TrachysalambriaCurvirostris,Trachysalambria curvirostris,Invertebrate,7,2.28477069
Base,10,TrachysalambriaCurvirostris,Trachysalambria curvirostris,Invertebrate,7,2.27869788666667
