run,species,scenario,tl_future,latin,group,species_order,tl_base,response_tl
8,MiichthysMiiuy,SSP5-8.5,3.00932164320988,Miichthys miiuy,Predator,5,3.01864682,-0.0093251767901199
8,MuraenesoxCinereus,SSP1-2.6,3.11104527407407,Muraenesox cinereus,Predator,4,3.11323268666667,-0.00218741259260025
8,MuraenesoxCinereus,SSP5-8.5,3.11470748148148,Muraenesox cinereus,Predator,4,3.11323268666667,0.00147479481480994
8,PampusArgenteus,SSP1-2.6,2.82211360987654,Pampus argenteus,Mid-trophic species,12,2.82278070333333,-0.00066709345679028
8,PampusArgenteus,SSP5-8.5,2.80718278641975,Pampus argenteus,Mid-trophic species,12,2.82278070333333,-0.0155979169135803
8,PennahiaArgentata,SSP1-2.6,2.88882055802469,Pennahia argentata,Mid-trophic species,11,2.88029839333333,0.0085221646913598
8,PennahiaArgentata,SSP5-8.5,2.90278547283951,Pennahia argentata,Mid-trophic species,11,2.88029839333333,0.0224870795061798
8,PortunusTrituberculatus,SSP1-2.6,2.15478582839506,Portunus trituberculatus,Invertebrate,8,2.13856544333333,0.0162203850617302
8,PortunusTrituberculatus,SSP5-8.5,2.15438142098765,Portunus trituberculatus,Invertebrate,8,2.13856544333333,0.0158159776543201
8,ScomberJaponicus,SSP1-2.6,2.54045985802469,Scomber japonicus,Mid-trophic species,9,2.53490016,0.00555969802469036
8,ScomberJaponicus,SSP5-8.5,2.53801785432099,Scomber japonicus,Mid-trophic species,9,2.53490016,0.00311769432099007
8,ScomberomorusNiphonius,SSP1-2.6,3.08687296666667,Scomberomorus niphonius,Predator,2,3.09672401,-0.00985104333333009
8,ScomberomorusNiphonius,SSP5-8.5,3.07775516419753,Scomberomorus niphonius,Predator,2,3.09672401,-0.0189688458024699
8,TodarodesPacificus,SSP1-2.6,2.42917972345679,Todarodes pacificus,Invertebrate,6,2.43173753666667,-0.0025578132098798
8,TodarodesPacificus,SSP5-8.5,2.42696597901235,Todarodes pacificus,Invertebrate,6,2.43173753666667,-0.00477155765431991
8,TrachurusJaponicus,SSP1-2.6,2.68462028765432,Trachurus japonicus,Mid-trophic species,14,2.67970962333333,0.00491066432098997
8,TrachurusJaponicus,SSP5-8.5,2.68896332592593,Trachurus japonicus,Mid-trophic species,14,2.67970962333333,0.00925370259259983
8,TrachysalambriaCurvirostris,SSP1-2.6,2.27062197654321,Trachysalambria curvirostris,Invertebrate,7,2.27467961,-0.00405763345679011
8,TrachysalambriaCurvirostris,SSP5-8.5,2.27471533333333,Trachysalambria curvirostris,Invertebrate,7,2.27467961,3.57233333296847e-05
8,TrichiurusJaponicus,SSP1-2.6,2.78152468148148,Trichiurus japonicus,Predator,3,2.78171061,-0.000185928518520395
8,TrichiurusJaponicus,SSP5-8.5,2.78447190740741,Trichiurus japonicus,Predator,3,2.78171061,0.00276129740740982
9,DecapterusMaruadsi,SSP1-2.6,2.7331147308642,Decapterus maruadsi,Mid-trophic species,10,2.71841829666667,0.0146964341975298
9,DecapterusMaruadsi,SSP5-8.5,2.71849678641975,Decapterus maruadsi,Mid-trophic species,10,2.71841829666667,7.84897530796691e-05
9,EngraulisJaponicus,SSP1-2.6,2.3313138691358,Engraulis japonicus,Prey,1,2.33364341666667,-0.00232954753087
9,EngraulisJaponicus,SSP5-8.5,2.32652374444444,Engraulis japonicus,Prey,1,2.33364341666667,-0.00711967222222976
9,LarimichthysPolyactis,SSP1-2.6,2.60064185185185,Larimichthys polyactis,Mid-trophic species,13,2.61489582666667,-0.01425397481482
9,LarimichthysPolyactis,SSP5-8.5,2.60160975185185,Larimichthys polyactis,Mid-trophic species,13,2.61489582666667,-0.01328607481482
9,MiichthysMiiuy,SSP1-2.6,3.0206698654321,Miichthys miiuy,Predator,5,3.0292274,-0.00855753456789987
9,MiichthysMiiuy,SSP5-8.5,3.01446150123457,Miichthys miiuy,Predator,5,3.0292274,-0.0147658987654298
9,MuraenesoxCinereus,SSP1-2.6,3.11244069259259,Muraenesox cinereus,Predator,4,3.11267107666667,-0.00023038407408027
9,MuraenesoxCinereus,SSP5-8.5,3.11145962098765,Muraenesox cinereus,Predator,4,3.11267107666667,-0.00121145567901992
9,PampusArgenteus,SSP1-2.6,2.82088294814815,Pampus argenteus,Mid-trophic species,12,2.82485473666667,-0.0039717885185202
9,PampusArgenteus,SSP5-8.5,2.81576550123457,Pampus argenteus,Mid-trophic species,12,2.82485473666667,-0.00908923543209994
9,PennahiaArgentata,SSP1-2.6,2.88704279135802,Pennahia argentata,Mid-trophic species,11,2.89936039666667,-0.0123176053086498
9,PennahiaArgentata,SSP5-8.5,2.89010404444444,Pennahia argentata,Mid-trophic species,11,2.89936039666667,-0.00925635222222976
9,PortunusTrituberculatus,SSP1-2.6,2.1544153308642,Portunus trituberculatus,Invertebrate,8,2.14259945,0.0118158808641997
9,PortunusTrituberculatus,SSP5-8.5,2.15369802345679,Portunus trituberculatus,Invertebrate,8,2.14259945,0.0110985734567901
9,ScomberJaponicus,SSP1-2.6,2.53909290864198,Scomber japonicus,Mid-trophic species,9,2.53549833666667,0.00359457197530988
9,ScomberJaponicus,SSP5-8.5,2.53956534938272,Scomber japonicus,Mid-trophic species,9,2.53549833666667,0.00406701271605003
9,ScomberomorusNiphonius,SSP1-2.6,3.08890053333333,Scomberomorus niphonius,Predator,2,3.09337509,-0.00447455666666974
9,ScomberomorusNiphonius,SSP5-8.5,3.07344637654321,Scomberomorus niphonius,Predator,2,3.09337509,-0.0199287134567898
9,TodarodesPacificus,SSP1-2.6,2.42885780493827,Todarodes pacificus,Invertebrate,6,2.43966730333333,-0.01080949839506
9,TodarodesPacificus,SSP5-8.5,2.42259541975309,Todarodes pacificus,Invertebrate,6,2.43966730333333,-0.0170718835802401
9,TrachurusJaponicus,SSP1-2.6,2.67690679753086,Trachurus japonicus,Mid-trophic species,14,2.66377285,0.0131339475308598
9,TrachurusJaponicus,SSP5-8.5,2.67936995679012,Trachurus japonicus,Mid-trophic species,14,2.66377285,0.0155971067901199
9,TrachysalambriaCurvirostris,SSP1-2.6,2.27900337160494,Trachysalambria curvirostris,Invertebrate,7,2.28477069,-0.00576731839506017
9,TrachysalambriaCurvirostris,SSP5-8.5,2.2709093345679,Trachysalambria curvirostris,Invertebrate,7,2.28477069,-0.0138613554321001
9,TrichiurusJaponicus,SSP1-2.6,2.78941431728395,Trichiurus japonicus,Predator,3,2.78582725333333,0.00358706395061992
9,TrichiurusJaponicus,SSP5-8.5,2.77959326419753,Trichiurus japonicus,Predator,3,2.78582725333333,-0.00623398913580031
10,DecapterusMaruadsi,SSP1-2.6,2.72934270246914,Decapterus maruadsi,Mid-trophic species,10,2.70039093,0.0289517724691399
10,DecapterusMaruadsi,SSP5-8.5,2.72064181234568,Decapterus maruadsi,Mid-trophic species,10,2.70039093,0.02025088234568
10,EngraulisJaponicus,SSP1-2.6,2.32821308148148,Engraulis japonicus,Prey,1,2.33292626,-0.00471317851851971
10,EngraulisJaponicus,SSP5-8.5,2.32376227901235,Engraulis japonicus,Prey,1,2.33292626,-0.00916398098764981
10,LarimichthysPolyactis,SSP1-2.6,2.60365424814815,Larimichthys polyactis,Mid-trophic species,13,2.60381621,-0.000161961851850023
10,LarimichthysPolyactis,SSP5-8.5,2.60345509876543,Larimichthys polyactis,Mid-trophic species,13,2.60381621,-0.000361111234570277
10,MiichthysMiiuy,SSP1-2.6,3.01900251358025,Miichthys miiuy,Predator,5,3.02278774333333,-0.00378522975308027
10,MiichthysMiiuy,SSP5-8.5,3.01572908148148,Miichthys miiuy,Predator,5,3.02278774333333,-0.00705866185185
10,MuraenesoxCinereus,SSP1-2.6,3.10966544814815,Muraenesox cinereus,Predator,4,3.10999357333333,-0.000328125185180106
10,MuraenesoxCinereus,SSP5-8.5,3.11462882345679,Muraenesox cinereus,Predator,4,3.10999357333333,0.00463525012346011
10,PampusArgenteus,SSP1-2.6,2.81380037160494,Pampus argenteus,Mid-trophic species,12,2.81085475666667,0.00294561493826961
10,PampusArgenteus,SSP5-8.5,2.81020473703704,Pampus argenteus,Mid-trophic species,12,2.81085475666667,-0.000650019629630183
10,PennahiaArgentata,SSP1-2.6,2.89373544567901,Pennahia argentata,Mid-trophic species,11,2.89146244333333,0.00227300234568029
10,PennahiaArgentata,SSP5-8.5,2.89500277654321,Pennahia argentata,Mid-trophic species,11,2.89146244333333,0.00354033320988023
10,PortunusTrituberculatus,SSP1-2.6,2.1515183617284,Portunus trituberculatus,Invertebrate,8,2.1412768,0.0102415617284
10,PortunusTrituberculatus,SSP5-8.5,2.15100627037037,Portunus trituberculatus,Invertebrate,8,2.1412768,0.00972947037036986
10,ScomberJaponicus,SSP1-2.6,2.5406871654321,Scomber japonicus,Mid-trophic species,9,2.53506226,0.00562490543210004
10,ScomberJaponicus,SSP5-8.5,2.53568058888889,Scomber japonicus,Mid-trophic species,9,2.53506226,0.000618328888889685
10,ScomberomorusNiphonius,SSP1-2.6,3.07730243580247,Scomberomorus niphonius,Predator,2,3.08799325333333,-0.0106908175308598
10,ScomberomorusNiphonius,SSP5-8.5,3.07912430493827,Scomberomorus niphonius,Predator,2,3.08799325333333,-0.00886894839505992
10,TodarodesPacificus,SSP1-2.6,2.42762904938272,Todarodes pacificus,Invertebrate,6,2.43471998,-0.00709093061727995
10,TodarodesPacificus,SSP5-8.5,2.42661283950617,Todarodes pacificus,Invertebrate,6,2.43471998,-0.00810714049383021
10,TrachurusJaponicus,SSP1-2.6,2.67398962962963,Trachurus japonicus,Mid-trophic species,14,2.66687978666667,0.00710984296296013
10,TrachurusJaponicus,SSP5-8.5,2.68036819012346,Trachurus japonicus,Mid-trophic species,14,2.66687978666667,0.0134884034567904
10,TrachysalambriaCurvirostris,SSP1-2.6,2.26590576790123,Trachysalambria curvirostris,Invertebrate,7,2.27869788666667,-0.0127921187654398
10,TrachysalambriaCurvirostris,SSP5-8.5,2.28137669382716,Trachysalambria curvirostris,Invertebrate,7,2.27869788666667,0.00267880716048996
10,TrichiurusJaponicus,SSP1-2.6,2.78154257283951,Trichiurus japonicus,Predator,3,2.78251028666667,-0.00096771382716021
10,TrichiurusJaponicus,SSP5-8.5,2.77508201728395,Trichiurus japonicus,Predator,3,2.78251028666667,-0.00742826938272012
11,DecapterusMaruadsi,SSP1-2.6,2.71955018271605,Decapterus maruadsi,Mid-trophic species,10,2.72201987333333,-0.00246969061727986
11,DecapterusMaruadsi,SSP5-8.5,2.71590173209877,Decapterus maruadsi,Mid-trophic species,10,2.72201987333333,-0.00611814123455989
11,EngraulisJaponicus,SSP1-2.6,2.32422577160494,Engraulis japonicus,Prey,1,2.33344172,-0.00921594839506001
11,EngraulisJaponicus,SSP5-8.5,2.32829155555556,Engraulis japonicus,Prey,1,2.33344172,-0.00515016444444028
11,LarimichthysPolyactis,SSP1-2.6,2.59948342469136,Larimichthys polyactis,Mid-trophic species,13,2.59665321,0.00283021469136013
11,LarimichthysPolyactis,SSP5-8.5,2.61504458765432,Larimichthys polyactis,Mid-trophic species,13,2.59665321,0.0183913776543201
11,MiichthysMiiuy,SSP1-2.6,3.01166018765432,Miichthys miiuy,Predator,5,3.02417243,-0.01251224234568
11,MiichthysMiiuy,SSP5-8.5,3.01962102098765,Miichthys miiuy,Predator,5,3.02417243,-0.00455140901234996
11,MuraenesoxCinereus,SSP1-2.6,3.10851410864198,Muraenesox cinereus,Predator,4,3.11663392,-0.00811981135802009
11,MuraenesoxCinereus,SSP5-8.5,3.11252690246914,Muraenesox cinereus,Predator,4,3.11663392,-0.00410701753085974
11,PampusArgenteus,SSP1-2.6,2.8135984962963,Pampus argenteus,Mid-trophic species,12,2.81265292,0.000945576296299766
11,PampusArgenteus,SSP5-8.5,2.82426397901235,Pampus argenteus,Mid-trophic species,12,2.81265292,0.0116110590123499
11,PennahiaArgentata,SSP1-2.6,2.8920512037037,Pennahia argentata,Mid-trophic species,11,2.89535440666667,-0.00330320296296982
11,PennahiaArgentata,SSP5-8.5,2.89427529753086,Pennahia argentata,Mid-trophic species,11,2.89535440666667,-0.00107910913581
11,PortunusTrituberculatus,SSP1-2.6,2.15113094444444,Portunus trituberculatus,Invertebrate,8,2.14439433,0.00673661444444029
11,PortunusTrituberculatus,SSP5-8.5,2.1518919037037,Portunus trituberculatus,Invertebrate,8,2.14439433,0.00749757370369997
11,ScomberJaponicus,SSP1-2.6,2.53887257283951,Scomber japonicus,Mid-trophic species,9,2.53942277666667,-0.00055020382716009
11,ScomberJaponicus,SSP5-8.5,2.53705421358025,Scomber japonicus,Mid-trophic species,9,2.53942277666667,-0.00236856308642031
11,ScomberomorusNiphonius,SSP1-2.6,3.08505744197531,Scomberomorus niphonius,Predator,2,3.09298168,-0.00792423802468978
11,ScomberomorusNiphonius,SSP5-8.5,3.0813079962963,Scomberomorus niphonius,Predator,2,3.09298168,-0.0116736837036999
11,TodarodesPacificus,SSP1-2.6,2.42541836790123,Todarodes pacificus,Invertebrate,6,2.43603743666667,-0.0106190687654402
11,TodarodesPacificus,SSP5-8.5,2.42776155802469,Todarodes pacificus,Invertebrate,6,2.43603743666667,-0.00827587864198032
11,TrachurusJaponicus,SSP1-2.6,2.69937736049383,Trachurus japonicus,Mid-trophic species,14,2.68960953333333,0.00976782716050018
11,TrachurusJaponicus,SSP5-8.5,2.66493035925926,Trachurus japonicus,Mid-trophic species,14,2.68960953333333,-0.0246791740740697
11,TrachysalambriaCurvirostris,SSP1-2.6,2.27510096049383,Trachysalambria curvirostris,Invertebrate,7,2.27807555333333,-0.00297459283950019
11,TrachysalambriaCurvirostris,SSP5-8.5,2.27981448518519,Trachysalambria curvirostris,Invertebrate,7,2.27807555333333,0.00173893185185969
11,TrichiurusJaponicus,SSP1-2.6,2.78279998395062,Trichiurus japonicus,Predator,3,2.77902304,0.00377694395061967
11,TrichiurusJaponicus,SSP5-8.5,2.78584845925926,Trichiurus japonicus,Predator,3,2.77902304,0.00682541925925984
12,DecapterusMaruadsi,SSP1-2.6,2.7245117691358,Decapterus maruadsi,Mid-trophic species,10,2.7024531,0.0220586691358
12,DecapterusMaruadsi,SSP5-8.5,2.72058694691358,Decapterus maruadsi,Mid-trophic species,10,2.7024531,0.0181338469135799
12,EngraulisJaponicus,SSP1-2.6,2.32528696419753,Engraulis japonicus,Prey,1,2.33124006,-0.00595309580246983
12,EngraulisJaponicus,SSP5-8.5,2.32591857037037,Engraulis japonicus,Prey,1,2.33124006,-0.00532148962962964
12,LarimichthysPolyactis,SSP1-2.6,2.59565445802469,Larimichthys polyactis,Mid-trophic species,13,2.59828008,-0.00262562197531002
12,LarimichthysPolyactis,SSP5-8.5,2.6005888308642,Larimichthys polyactis,Mid-trophic species,13,2.59828008,0.0023087508641999
12,MiichthysMiiuy,SSP1-2.6,2.99964644567901,Miichthys miiuy,Predator,5,3.02955437666667,-0.02990793098766
12,MiichthysMiiuy,SSP5-8.5,3.00913271234568,Miichthys miiuy,Predator,5,3.02955437666667,-0.02042166432099
12,MuraenesoxCinereus,SSP1-2.6,3.11279407901235,Muraenesox cinereus,Predator,4,3.11464521666667,-0.00185113765431977
12,MuraenesoxCinereus,SSP5-8.5,3.11112771234568,Muraenesox cinereus,Predator,4,3.11464521666667,-0.00351750432098985
12,PampusArgenteus,SSP1-2.6,2.80913031728395,Pampus argenteus,Mid-trophic species,12,2.82167768,-0.0125473627160502
12,PampusArgenteus,SSP5-8.5,2.81601152839506,Pampus argenteus,Mid-trophic species,12,2.82167768,-0.00566615160493988
12,PennahiaArgentata,SSP1-2.6,2.88926876790123,Pennahia argentata,Mid-trophic species,11,2.89673602333333,-0.00746725543210003
12,PennahiaArgentata,SSP5-8.5,2.89853999012346,Pennahia argentata,Mid-trophic species,11,2.89673602333333,0.00180396679012995
12,PortunusTrituberculatus,SSP1-2.6,2.15217522345679,Portunus trituberculatus,Invertebrate,8,2.14294728666667,0.00922793679012024
12,PortunusTrituberculatus,SSP5-8.5,2.15409487407407,Portunus trituberculatus,Invertebrate,8,2.14294728666667,0.0111475874074003
12,ScomberJaponicus,SSP1-2.6,2.53764697777778,Scomber japonicus,Mid-trophic species,9,2.53922137333333,-0.00157439555554983
12,ScomberJaponicus,SSP5-8.5,2.53444125802469,Scomber japonicus,Mid-trophic species,9,2.53922137333333,-0.0047801153086402
12,ScomberomorusNiphonius,SSP1-2.6,3.0795331654321,Scomberomorus niphonius,Predator,2,3.08954858,-0.0100154145679001
12,ScomberomorusNiphonius,SSP5-8.5,3.07312210246914,Scomberomorus niphonius,Predator,2,3.08954858,-0.0164264775308602
12,TodarodesPacificus,SSP1-2.6,2.43058135555556,Todarodes pacificus,Invertebrate,6,2.43037458666667,0.000206768888890263
12,TodarodesPacificus,SSP5-8.5,2.42199802469136,Todarodes pacificus,Invertebrate,6,2.43037458666667,-0.00837656197531
12,TrachurusJaponicus,SSP1-2.6,2.67363522345679,Trachurus japonicus,Mid-trophic species,14,2.67117123,0.00246399345678983
12,TrachurusJaponicus,SSP5-8.5,2.69312799382716,Trachurus japonicus,Mid-trophic species,14,2.67117123,0.0219567638271601
12,TrachysalambriaCurvirostris,SSP1-2.6,2.27597662222222,Trachysalambria curvirostris,Invertebrate,7,2.26977355666667,0.00620306555555006
12,TrachysalambriaCurvirostris,SSP5-8.5,2.28048001111111,Trachysalambria curvirostris,Invertebrate,7,2.26977355666667,0.0107064544444402
12,TrichiurusJaponicus,SSP1-2.6,2.78518324567901,Trichiurus japonicus,Predator,3,2.79002464,-0.00484139432098996
12,TrichiurusJaponicus,SSP5-8.5,2.78092638641975,Trichiurus japonicus,Predator,3,2.79002464,-0.00909825358024996
13,DecapterusMaruadsi,SSP1-2.6,2.71433525061728,Decapterus maruadsi,Mid-trophic species,10,2.71550963333333,-0.00117438271605019
13,DecapterusMaruadsi,SSP5-8.5,2.72715290246914,Decapterus maruadsi,Mid-trophic species,10,2.71550963333333,0.0116432691358099
13,EngraulisJaponicus,SSP1-2.6,2.32891041728395,Engraulis japonicus,Prey,1,2.33652750666667,-0.0076170893827201
13,EngraulisJaponicus,SSP5-8.5,2.32476173827161,Engraulis japonicus,Prey,1,2.33652750666667,-0.0117657683950601
13,LarimichthysPolyactis,SSP1-2.6,2.59585989012346,Larimichthys polyactis,Mid-trophic species,13,2.61597370333333,-0.0201138132098699
13,LarimichthysPolyactis,SSP5-8.5,2.60143352716049,Larimichthys polyactis,Mid-trophic species,13,2.61597370333333,-0.0145401761728401
13,MiichthysMiiuy,SSP1-2.6,3.00289294320988,Miichthys miiuy,Predator,5,3.01947858333333,-0.0165856401234499
13,MiichthysMiiuy,SSP5-8.5,3.00758507777778,Miichthys miiuy,Predator,5,3.01947858333333,-0.01189350555555
13,MuraenesoxCinereus,SSP1-2.6,3.10939675925926,Muraenesox cinereus,Predator,4,3.11354293666667,-0.00414617740740963
13,MuraenesoxCinereus,SSP5-8.5,3.11098238765432,Muraenesox cinereus,Predator,4,3.11354293666667,-0.0025605490123497
13,PampusArgenteus,SSP1-2.6,2.81733315432099,Pampus argenteus,Mid-trophic species,12,2.83434402,-0.0170108656790102
13,PampusArgenteus,SSP5-8.5,2.81700671481482,Pampus argenteus,Mid-trophic species,12,2.83434402,-0.0173373051851802
13,PennahiaArgentata,SSP1-2.6,2.88739394074074,Pennahia argentata,Mid-trophic species,11,2.89500186333333,-0.00760792259259002
13,PennahiaArgentata,SSP5-8.5,2.90320866419753,Pennahia argentata,Mid-trophic species,11,2.89500186333333,0.00820680086420023
13,PortunusTrituberculatus,SSP1-2.6,2.14972023209877,Portunus trituberculatus,Invertebrate,8,2.13921410333333,0.01050612876544
13,PortunusTrituberculatus,SSP5-8.5,2.15395033209877,Portunus trituberculatus,Invertebrate,8,2.13921410333333,0.01473622876544
13,ScomberJaponicus,SSP1-2.6,2.53678843580247,Scomber japonicus,Mid-trophic species,9,2.5374114,-0.000622964197529718
13,ScomberJaponicus,SSP5-8.5,2.53824949876543,Scomber japonicus,Mid-trophic species,9,2.5374114,0.000838098765429951
13,ScomberomorusNiphonius,SSP1-2.6,3.08968370123457,Scomberomorus niphonius,Predator,2,3.0906109,-0.000927198765430237
13,ScomberomorusNiphonius,SSP5-8.5,3.0709175962963,Scomberomorus niphonius,Predator,2,3.0906109,-0.0196933037037002
13,TodarodesPacificus,SSP1-2.6,2.42171982716049,Todarodes pacificus,Invertebrate,6,2.43369715666667,-0.01197732950618
13,TodarodesPacificus,SSP5-8.5,2.4270752345679,Todarodes pacificus,Invertebrate,6,2.43369715666667,-0.00662192209876977
13,TrachurusJaponicus,SSP1-2.6,2.6809770037037,Trachurus japonicus,Mid-trophic species,14,2.68613237,-0.0051553662963002
13,TrachurusJaponicus,SSP5-8.5,2.67841384320988,Trachurus japonicus,Mid-trophic species,14,2.68613237,-0.00771852679012008
13,TrachysalambriaCurvirostris,SSP1-2.6,2.27941801604938,Trachysalambria curvirostris,Invertebrate,7,2.26560721333333,0.0138108027160504
13,TrachysalambriaCurvirostris,SSP5-8.5,2.26922861234568,Trachysalambria curvirostris,Invertebrate,7,2.26560721333333,0.00362139901235015
13,TrichiurusJaponicus,SSP1-2.6,2.78183419259259,Trichiurus japonicus,Predator,3,2.78599556,-0.00416136740741013
13,TrichiurusJaponicus,SSP5-8.5,2.77790528271605,Trichiurus japonicus,Predator,3,2.78599556,-0.00809027728394973
14,DecapterusMaruadsi,SSP1-2.6,2.72218648641975,Decapterus maruadsi,Mid-trophic species,10,2.72641315333333,-0.00422666691357998
14,DecapterusMaruadsi,SSP5-8.5,2.7226263,Decapterus maruadsi,Mid-trophic species,10,2.72641315333333,-0.00378685333333006
14,EngraulisJaponicus,SSP1-2.6,2.32763399135802,Engraulis japonicus,Prey,1,2.33260880666667,-0.00497481530864974
14,EngraulisJaponicus,SSP5-8.5,2.32452641234568,Engraulis japonicus,Prey,1,2.33260880666667,-0.00808239432099001
14,LarimichthysPolyactis,SSP1-2.6,2.59818850740741,Larimichthys polyactis,Mid-trophic species,13,2.60341043,-0.00522192259259002
14,LarimichthysPolyactis,SSP5-8.5,2.6072737037037,Larimichthys polyactis,Mid-trophic species,13,2.60341043,0.0038632737037001
14,MiichthysMiiuy,SSP1-2.6,3.00525203827161,Miichthys miiuy,Predator,5,3.03221225666667,-0.0269602183950601
14,MiichthysMiiuy,SSP5-8.5,3.01337671851852,Miichthys miiuy,Predator,5,3.03221225666667,-0.0188355381481502
14,MuraenesoxCinereus,SSP1-2.6,3.10952652716049,Muraenesox cinereus,Predator,4,3.11297639,-0.00344986283950988
14,MuraenesoxCinereus,SSP5-8.5,3.11420104197531,Muraenesox cinereus,Predator,4,3.11297639,0.00122465197530985
